ax,ay,az,gx,gy,gz,avm,pressure
1.6426,0.0991,-0.0166,32.439,16.28,-5.976,1.6456,100700.34
1.5054,0.0342,0.1616,7.744,-17.012,21.951,1.5144,100701.16
1.0928,-0.0879,0.0151,-28.841,-45.549,55.976,1.0964,100700.78
1.0508,-0.1587,0.3711,-31.098,-0.183,57.622,1.1256,100701.36
1.6841,-0.1182,0.3623,-29.451,39.39,16.098,1.7267,100700.93
1.2397,0.0898,0.1318,-31.341,10.366,-4.817,1.25,100700.59
0.5938,0.1201,0.1133,-44.573,17.927,-19.634,0.6163,100700.67
0.5151,0.1812,-0.0352,-52.744,36.159,-14.451,0.5472,100700.42
0.623,0.2197,-0.2471,-60.122,54.512,11.646,0.7053,100700.2
0.7783,0.1475,-0.2749,-54.878,83.537,19.878,0.8385,100701.38
1.0308,0.0698,-0.3379,-31.524,73.537,22.317,1.087,100702.0
1.1064,0.0923,-0.0146,20.183,59.146,28.293,1.1104,100701.73
1.1475,0.2437,0.2021,23.171,-6.585,37.927,1.1903,100701.52
1.479,0.1372,-0.0747,48.415,17.683,42.012,1.4872,100701.13
1.2607,0.334,1.1948,173.232,95.61,74.512,1.7688,100700.7
0.5679,0.2446,1.3945,113.537,39.268,59.329,1.5255,100700.74
1.0835,-0.0854,0.7378,9.634,-17.622,-4.512,1.3136,100700.65
0.7402,-0.0732,0.6069,-27.134,10.61,41.585,0.96,100700.72
0.0571,-0.1187,0.2769,-73.659,38.476,54.695,0.3066,100701.15
0.2725,-0.1284,0.0181,-95.244,-26.037,-7.866,0.3017,100701.09
0.7041,-0.0815,-0.1841,-89.024,-50.0,-28.049,0.7323,100701.78
0.9849,-0.0425,-0.1685,-57.5,-38.049,-29.451,1.0001,100701.69
1.5889,-0.062,0.0039,-28.354,-38.72,-29.695,1.5901,100700.64
1.7729,-0.0361,0.064,-2.805,-3.171,19.878,1.7745,100700.97
0.7251,-0.0391,-0.1265,-42.134,-12.988,19.573,0.7371,100700.17
0.1919,0.0073,-0.1489,-23.537,42.927,72.866,0.243,100699.75
0.0259,0.0005,0.126,-17.378,41.341,57.195,0.1286,100699.66
0.4053,-0.0234,0.2568,-39.512,0.305,-17.561,0.4804,100700.52
1.1343,-0.083,0.1528,-49.268,-34.268,-79.451,1.1475,100701.39
1.4194,-0.0063,0.4717,-5.976,-22.317,-75.183,1.4958,100701.66
1.6812,-0.0063,0.3799,12.256,-32.439,-48.841,1.7235,100701.76
1.3647,-0.2178,0.3359,64.878,25.732,27.256,1.4223,100701.36
0.7114,-0.0386,1.0615,103.354,50.427,50.793,1.2785,100701.41
1.1035,-0.0981,0.6807,28.659,-31.585,-22.134,1.3003,100700.08
1.3345,-0.1714,0.2222,-1.098,-33.171,-3.476,1.3637,100699.71
0.4263,-0.0786,0.1294,-1.463,20.976,74.207,0.4524,100699.8
0.106,-0.0327,0.1587,-18.415,14.878,55.122,0.1936,100699.98
0.3979,0.0166,0.04,-49.939,-36.037,-0.915,0.4003,100699.6
0.7803,-0.0249,-0.2715,-60.61,-57.622,-38.476,0.8265,100700.18
1.3755,-0.0771,-0.0078,-17.012,-51.341,-49.451,1.3777,100700.37
1.5034,-0.001,0.3989,-3.049,-28.171,-16.463,1.5554,100700.73
1.4404,-0.083,0.0151,-27.195,-37.805,4.634,1.4429,100700.03
1.1382,-0.3813,0.2114,30.854,26.707,19.207,1.2188,100699.39
1.27,-0.3218,1.3008,67.744,30.793,-28.841,1.8462,100699.8
1.1841,-0.2007,0.5181,-43.841,-29.146,-45.915,1.3079,100699.95
0.8472,-0.1904,-0.2192,-66.22,-10.427,-14.634,0.8956,100699.49
0.1768,-0.0557,0.1187,-57.988,50.488,45.427,0.22,100699.26
0.502,-0.2144,0.0039,-83.293,13.049,-9.634,0.5458,100699.83
1.0366,-0.2847,0.1826,-76.159,2.988,-34.268,1.0904,100699.31
0.9229,-0.2715,0.0317,-75.61,16.89,-13.415,0.9625,100699.3
1.0552,-0.2544,0.1567,-36.829,-18.902,-31.951,1.0967,100698.41
1.52,-0.4272,0.3984,-3.293,-30.427,-32.378,1.6284,100698.23
1.0903,-0.4019,0.7563,13.354,15.976,27.927,1.3865,100698.58
0.8379,-0.3516,0.7256,-21.707,26.098,7.927,1.1628,100698.48
1.2593,-0.3555,0.4023,-34.268,-7.439,-39.207,1.3689,100698.91
1.0796,-0.1528,0.5605,-7.317,7.683,-30.976,1.226,100698.44
0.9531,-0.0742,0.3555,-30.122,-14.451,-36.951,1.02,100698.49
0.7378,-0.1689,-0.02,-47.744,0.549,-7.683,0.7572,100699.26
0.4414,-0.2974,-0.0083,-38.415,44.634,3.902,0.5323,100699.57
0.6211,-0.4932,0.0459,-55.427,12.073,-20.305,0.7944,100700.2
0.8364,-0.4902,0.2393,-86.098,-10.305,-19.512,0.9986,100700.06
0.9946,-0.3286,0.5889,-137.805,-35.976,-8.537,1.2017,100699.36
1.0693,-0.4746,0.1211,-214.512,-32.805,21.524,1.1762,100699.23
0.6021,-1.2334,-0.0879,-152.256,127.622,23.841,1.3753,100699.13
1.5513,-0.8618,2.0654,-24.024,79.451,-87.073,2.7231,100699.16
1.5767,-0.2358,1.5747,-158.476,-15.61,-88.72,2.2408,100699.32
0.8691,-0.0981,0.5107,-264.451,9.329,-38.476,1.0129,100699.56
0.3276,0.2822,0.0356,-297.5,0.427,-27.683,0.4339,100699.84
0.5391,0.3174,-0.2329,-280.427,-44.512,-52.256,0.6675,100700.71
0.3936,0.1284,-0.3281,-217.012,-16.28,-42.866,0.5282,100700.27
0.5796,-0.1216,-0.3184,-121.707,-37.012,-73.354,0.6724,100699.91
1.2861,-0.1045,0.2046,-10.671,-81.159,-76.707,1.3065,100699.67
1.1021,-0.0103,0.6406,34.512,-14.268,10.671,1.2748,100699.98
0.5747,-0.0391,0.5601,-1.646,32.683,56.829,0.8034,100699.59
0.6621,-0.2896,0.3291,-1.098,51.341,1.463,0.7941,100699.41
1.2661,-0.3052,0.0723,-29.268,22.195,-47.988,1.3044,100699.18
1.4746,-0.6943,-0.5913,5.671,81.768,-29.451,1.7338,100699.21
