ax,ay,az,gx,gy,gz,avm,pressure
0.4004,0.0938,-0.48,-61.341,-48.78,-35.244,0.632,100735.43
0.7197,0.208,-0.3477,-30.671,-47.805,-43.72,0.8259,100734.72
1.2319,0.2676,-0.1377,16.524,-39.268,-29.146,1.2682,100733.83
1.6558,0.3618,0.0151,93.171,-31.89,-14.939,1.6949,100734.09
1.8267,0.5737,0.1323,116.159,4.634,-24.268,1.9192,100732.82
0.8149,0.2412,-0.0684,114.207,54.329,-11.098,0.8526,100732.1
0.4648,0.1226,-0.2061,79.268,26.524,-21.89,0.523,100731.7
0.251,-0.1113,-0.1953,3.537,15.0,-10.122,0.3369,100731.87
0.2422,-0.3916,-0.2246,-33.72,9.085,-6.89,0.5123,100732.13
0.6416,-0.2964,-0.0122,-37.988,-6.585,1.707,0.7069,100731.82
0.917,-0.2314,-0.1172,-62.622,-42.866,69.878,0.953,100731.53
0.9736,-0.1147,-0.1768,-15.427,-25.854,61.951,0.9962,100731.79
2.1338,0.5508,0.9668,27.805,-61.463,-26.098,2.4065,100731.38
2.083,0.3618,0.1025,-96.037,-18.78,11.951,2.1167,100731.4
1.2544,0.3198,-0.0161,-50.61,88.659,-15.061,1.2946,100731.21
0.9736,0.3359,-0.0327,-41.159,66.829,-50.61,1.0305,100731.41
0.9238,-0.0659,-0.5562,-55.793,34.512,-27.439,1.0803,100730.05
0.5503,-0.2275,-0.5327,-2.988,67.622,8.902,0.799,100729.98
0.2427,0.0815,-0.2661,40.366,73.598,33.415,0.3693,100729.67
0.3633,0.2959,-0.0981,27.256,11.402,39.024,0.4787,100729.82
0.9023,0.2363,0.0684,9.39,-49.756,24.573,0.9353,100729.92
1.4033,0.5054,0.6094,53.171,-16.28,-9.207,1.6112,100730.24
1.5781,0.561,0.3975,39.024,-3.598,-34.329,1.7214,100731.45
1.8477,0.3623,0.0991,39.512,-34.878,-66.951,1.8855,100731.12
0.126,-0.3315,-0.1323,31.159,64.878,52.927,0.3786,100729.84
0.0645,-0.2705,-0.2031,-34.329,-31.463,59.939,0.3444,100730.66
0.5117,-0.2031,-0.0366,-64.146,-63.659,44.878,0.5518,100730.66
0.9683,0.0078,-0.2495,-73.354,-58.354,56.89,0.9999,100729.8
1.4497,0.5327,0.5869,28.293,-1.524,11.159,1.6522,100729.6
1.9292,0.7656,1.064,16.037,10.976,-58.902,2.3324,100729.63
1.8379,0.2637,0.2378,-39.207,-11.585,-63.659,1.8719,100730.26
1.1226,0.1094,0.0557,-1.037,29.329,-45.549,1.1292,100729.84
0.6519,0.0439,-0.042,-39.695,44.207,-18.537,0.6547,100729.62
0.3022,-0.2939,-0.6646,-84.939,26.646,53.659,0.787,100729.33
0.3096,0.2207,-0.3027,14.634,54.939,47.317,0.486,100729.47
0.8613,0.3901,-0.1953,16.28,21.402,21.28,0.9655,100729.41
1.4316,0.2798,-0.4023,83.171,-43.537,34.329,1.5132,100728.35
1.8291,1.0508,0.8096,261.341,-11.524,21.159,2.2595,100728.98
1.5605,0.9326,1.0688,220.366,13.659,25.671,2.1089,100728.76
0.9341,0.1372,0.459,113.171,5.61,25.427,1.0498,100728.41
0.4731,-0.3291,0.0503,52.622,-20.183,13.049,0.5785,100728.74
0.3472,-0.6533,-0.396,-13.476,-82.805,22.683,0.8391,100727.8
0.5054,-0.6909,-0.5493,-11.646,-74.756,45.061,1.0171,100727.12
0.6719,-0.2085,0.0093,48.598,7.561,69.39,0.7035,100725.89
0.8857,0.25,0.1543,41.524,25.122,94.39,0.9332,100725.05
1.1357,0.4849,0.8677,78.354,52.5,19.573,1.5093,100724.79
1.5742,0.4141,0.9126,39.634,-6.159,-45.244,1.8661,100725.3
1.0786,0.1924,0.041,18.476,47.622,-61.463,1.0964,100726.7
0.752,-0.1138,-0.3101,-0.122,39.085,-54.085,0.8213,100727.38
0.7705,-0.1577,-0.2886,-0.61,8.598,-28.171,0.8378,100726.64
0.7266,0.0513,-0.2305,9.695,3.293,27.378,0.764,100726.72
0.8071,0.4771,0.0435,37.317,-10.549,83.171,0.9386,100726.06
1.0312,0.5127,-0.4058,66.402,-19.573,121.463,1.2211,100725.29
1.1851,0.875,0.3291,258.537,36.89,88.171,1.5094,100724.81
1.3452,1.0269,1.0249,282.927,4.817,41.707,1.9785,100724.82
1.105,0.0996,-0.1621,193.537,-43.354,36.28,1.1212,100725.8
1.2588,0.3384,0.1304,283.293,21.159,-13.049,1.31,100725.68
0.8853,0.1064,0.4819,212.622,67.317,8.293,1.0135,100725.84
0.4404,-0.4355,-0.1279,83.841,-0.427,72.073,0.6325,100725.6
0.6108,-0.2642,-0.2334,80.305,-24.573,77.927,0.7053,100726.41
0.8066,0.0928,-0.2329,120.183,42.561,63.72,0.8447,100726.26
0.9712,0.4312,0.2207,192.378,40.366,20.061,1.0853,100726.56
1.542,0.7964,0.7485,213.659,-63.78,-23.72,1.89,100726.55
1.5332,0.4639,0.6104,150.671,-78.415,-22.134,1.7142,100726.8
0.8833,-0.0317,0.0322,98.415,-37.5,15.976,0.8845,100726.61
0.644,-0.0088,-0.1372,113.415,-15.671,33.72,0.6586,100726.61
0.6899,0.2388,-0.2031,137.5,12.805,49.451,0.7578,100726.39
0.4873,0.4004,-0.2378,181.646,74.451,27.439,0.674,100727.0
0.9976,0.501,0.2144,209.207,4.695,-30.244,1.1367,100726.8
1.8047,0.4932,-0.0659,190.244,-154.756,-33.354,1.872,100726.6
1.8789,0.2314,-0.1064,229.329,-57.805,-69.146,1.8961,100726.57
1.3062,0.1367,0.1831,266.098,157.378,-103.11,1.326,100726.11
0.7578,0.0972,0.48,233.415,150.366,-77.683,0.9023,100726.48
0.8052,-0.2681,0.3774,136.402,-5.061,-38.841,0.9288,100727.13
0.939,-0.416,0.3013,47.012,-36.463,-1.341,1.0703,100727.02
0.7964,-0.3545,0.064,-39.146,29.573,56.341,0.8741,100728.02
0.9229,-0.0137,-0.0117,-101.341,73.78,98.11,0.923,100728.16
0.8042,0.2744,0.1235,-155.549,61.402,106.159,0.8587,100728.08
0.8398,0.0708,0.0825,-192.256,-25.366,57.805,0.8469,100727.79
1.23,-0.0991,-0.1758,-133.049,-60.061,-7.378,1.2464,100728.83
1.4741,0.1235,-0.126,42.5,-19.695,-63.354,1.4846,100729.36
1.3931,0.4873,0.0508,182.317,29.695,-95.305,1.4767,100729.12
1.4717,0.4663,0.1694,192.744,31.463,-73.11,1.5531,100729.33
1.1689,0.0625,0.1577,125.061,29.817,0.305,1.1812,100728.14
0.5825,-0.1025,-0.0791,67.622,30.488,61.768,0.5967,100728.09
0.3691,-0.0161,-0.1309,46.89,33.415,77.439,0.392,100726.94
0.5786,0.0317,-0.188,44.634,30.366,73.293,0.6092,100726.72
0.8188,0.0864,0.0024,106.159,62.195,27.561,0.8234,100726.79
1.4814,0.3618,0.4414,195.122,25.061,-31.037,1.5876,100726.61
1.9004,0.5991,0.5801,239.085,-41.524,-3.232,2.0753,100726.51
1.1265,0.4351,0.5947,185.915,40.671,16.037,1.3461,100727.79
0.564,-0.0049,0.5957,67.073,77.195,4.573,0.8203,100727.27
0.4385,-0.2451,0.6543,-38.963,15.976,31.098,0.8249,100727.03
0.4072,-0.189,0.4155,-139.817,-13.537,62.561,0.6117,100727.34
0.4492,-0.251,-0.0581,-214.695,-18.841,88.232,0.5178,100727.09
0.8223,0.1802,0.5425,-53.232,18.11,-44.512,1.0014,100727.76
1.6343,0.5698,0.4126,-18.841,-112.5,-77.988,1.7793,100727.99
1.4976,0.3657,0.4727,2.134,-17.5,-99.39,1.6124,100728.54
1.2886,0.2202,0.5142,4.085,50.61,-85.671,1.4047,100729.05
0.9355,0.082,0.168,-52.378,15.732,-17.561,0.954,100728.68
0.5601,-0.1978,-0.3384,-89.024,-24.634,45.549,0.6836,100728.44
0.5464,-0.0337,-0.2354,-39.573,-2.073,49.146,0.5959,100728.73
0.7368,0.1118,-0.3638,-22.134,-10.488,62.378,0.8293,100728.21
0.9985,0.0942,-0.0859,60.915,7.622,41.463,1.0066,100728.57
1.2495,0.687,0.9697,147.622,55.854,-30.854,1.7244,100728.26
1.6016,0.6113,0.875,34.878,-44.695,-46.585,1.9247,100728.0
1.3096,0.0146,0.0952,-65.488,-97.744,-3.354,1.3131,100728.07
0.7705,-0.1587,-0.1357,-58.049,-45.61,1.22,0.7983,100727.86
0.5083,-0.3535,-0.1011,-55.976,-31.89,11.098,0.6273,100726.89
0.4214,-0.4019,0.0698,-63.537,-3.537,23.049,0.5865,100728.12
0.5117,-0.0571,0.1211,-88.902,0.244,46.524,0.5289,100727.68
0.7559,0.0156,-0.3193,-120.183,-16.707,71.22,0.8207,100727.86
1.0396,-0.0005,0.4839,-16.159,30.122,11.951,1.1467,100727.59
1.397,0.4141,1.1548,-8.72,18.293,-57.073,1.8592,100728.38
1.6724,0.3291,0.4189,-79.39,-70.366,-63.902,1.7552,100728.97
1.3657,0.0605,-0.0347,-55.122,-33.537,-54.634,1.3675,100729.05
0.9385,0.0479,0.0781,-1.22,58.293,-55.488,0.9429,100728.96
0.6841,0.0957,0.127,-1.341,53.293,-30.366,0.7023,100728.16
0.6123,0.0303,0.0303,-40.488,15.122,3.171,0.6138,100727.88
0.5781,0.0034,-0.1372,-61.524,-10.793,42.622,0.5942,100727.72
0.7129,0.1069,-0.4087,-50.976,-33.78,65.854,0.8287,100728.45
