ax,ay,az,gx,gy,gz,avm,pressure
-0.877,-0.1899,-0.4272,3.537,5.122,1.89,0.9938,100669.74
-0.8726,-0.1899,-0.4248,2.439,2.866,1.098,0.9889,100669.5
-0.8809,-0.1963,-0.4326,0.854,-0.061,0.305,1.0008,100669.68
-0.8853,-0.1987,-0.4438,-0.061,0.305,0.427,1.01,100670.34
-0.8809,-0.1982,-0.4429,0.61,1.098,0.183,1.0057,100669.96
-0.8813,-0.2051,-0.4375,0.854,1.22,-0.732,1.0051,100669.07
-0.8784,-0.2002,-0.4302,-0.244,0.915,-0.244,0.9984,100669.23
-0.8779,-0.1978,-0.4375,-0.915,0.183,0.244,1.0006,100669.38
-0.8799,-0.2007,-0.4375,-0.549,0.061,-1.159,1.0029,100668.63
-0.8818,-0.2012,-0.437,-1.22,-0.122,-1.402,1.0045,100668.56
-0.8794,-0.2021,-0.437,-2.317,-0.122,-1.463,1.0026,100668.88
-0.8774,-0.1997,-0.4355,-2.378,-0.183,-2.012,0.9997,100668.74
-0.876,-0.1943,-0.4341,-2.378,-0.122,-1.89,0.9968,100669.89
-0.877,-0.1943,-0.438,-2.866,-0.549,-1.768,0.9993,100669.53
-0.8833,-0.1982,-0.4404,-2.744,-1.098,-1.22,1.0067,100669.75
-0.8833,-0.1973,-0.4355,-1.646,-0.854,-0.976,1.0044,100670.14
-0.8799,-0.1978,-0.4326,-1.829,-0.732,-1.463,1.0002,100669.97
-0.8755,-0.1938,-0.4307,-2.744,-0.976,-1.22,0.9948,100669.7
-0.8774,-0.1934,-0.4385,-3.11,-2.012,-0.793,0.9998,100670.25
-0.8936,-0.1948,-0.4424,-1.707,-2.195,-0.488,1.0159,100669.68
-0.8911,-0.2017,-0.4404,-1.159,-0.915,-2.134,1.0143,100669.26
-0.8804,-0.1987,-0.4316,-1.463,0.549,-2.073,1.0004,100668.95
-0.8799,-0.1943,-0.4321,-1.341,0.366,-0.732,0.9993,100669.34
-0.875,-0.1938,-0.4312,-0.854,0.305,-1.646,0.9945,100669.52
-0.8843,-0.2017,-0.4282,-0.854,1.402,-2.439,1.003,100670.21
-0.873,-0.2002,-0.4268,-1.402,0.915,-1.768,0.9922,100669.79
-0.8804,-0.2007,-0.4307,-0.976,0.061,-1.402,1.0004,100669.86
-0.8838,-0.2046,-0.4307,-1.159,0.183,-1.646,1.0042,100669.78
-0.8896,-0.208,-0.4336,-0.732,-0.061,-0.549,1.0113,100669.98
-0.8813,-0.1997,-0.4229,-0.122,0.305,-0.549,0.9977,100670.25
-0.8706,-0.1919,-0.4204,-1.098,-0.183,-0.183,0.9857,100669.72
-0.8789,-0.1904,-0.4312,-1.037,-2.073,0.732,0.9973,100669.2
-0.8916,-0.2031,-0.439,0.976,-2.439,0.183,1.0143,100669.18
