ax,ay,az,gx,gy,gz,avm,pressure
-0.9443,-0.103,-0.3423,1.89,7.683,3.659,1.0097,100612.45
-0.9551,-0.1104,-0.3472,0.366,2.988,1.707,1.0222,100612.8
-0.9409,-0.1089,-0.3447,-0.427,2.561,1.707,1.008,100612.95
-0.9395,-0.1084,-0.3232,-1.768,2.195,3.171,0.9994,100612.93
-0.9448,-0.0972,-0.3052,-6.037,-0.305,2.439,0.9976,100612.69
-0.9478,-0.0952,-0.3491,-11.951,-3.11,2.988,1.0145,100612.74
-0.9409,-0.0962,-0.3965,-11.22,-4.146,2.866,1.0256,100612.26
-0.9551,-0.0908,-0.4268,-3.902,-4.085,1.463,1.05,100611.99
-0.9565,-0.0791,-0.4033,4.085,-0.671,0.183,1.0411,100612.05
-0.9434,-0.085,-0.3438,5.061,1.585,0.366,1.0076,100611.35
-0.9419,-0.1006,-0.3218,1.707,0.732,0.305,1.0004,100611.55
-0.9473,-0.1055,-0.3296,0.122,-1.646,0.793,1.0085,100610.73
-0.9585,-0.0942,-0.3506,0.488,-2.439,0.671,1.0249,100610.48
-0.9487,-0.0884,-0.3647,0.244,-1.524,-0.244,1.0203,100610.38
-0.9536,-0.0933,-0.3535,0.976,0.122,0.854,1.0213,100610.79
-0.9478,-0.0913,-0.3359,1.28,1.341,0.61,1.0097,100610.11
-0.9478,-0.1016,-0.3442,-0.061,1.28,0.366,1.0134,100611.45
-0.9521,-0.0986,-0.354,-0.488,1.463,1.22,1.0206,100610.77
-0.9409,-0.0869,-0.3584,-0.366,2.439,1.646,1.0106,100611.59
-0.9438,-0.0923,-0.3618,-0.305,3.841,1.28,1.015,100612.09
-0.9502,-0.0928,-0.3584,0.427,4.146,2.195,1.0198,100612.23
-0.9482,-0.0898,-0.3608,0.183,4.146,2.622,1.0185,100611.5
-0.9424,-0.0869,-0.3569,-0.183,4.024,2.378,1.0115,100611.66
-0.9297,-0.0908,-0.3633,-0.671,2.683,1.585,1.0023,100612.16
-0.9399,-0.0859,-0.3667,-0.61,1.341,1.341,1.0126,100612.45
-0.9292,-0.0859,-0.3643,-0.305,1.341,1.098,1.0017,100612.63
-0.9502,-0.0869,-0.3711,-0.244,0.793,1.89,1.0238,100612.27
-0.9473,-0.0874,-0.3779,0.671,0.671,1.341,1.0236,100612.01
-0.9438,-0.0854,-0.3726,1.341,0.488,0.732,1.0183,100610.96
-0.938,-0.0874,-0.3672,0.366,0.793,0.183,1.0111,100611.52
-0.9414,-0.0952,-0.373,-0.671,0.366,-0.122,1.0171,100611.22
-0.9424,-0.0928,-0.3745,-0.244,-0.061,0.549,1.0183,100611.83
-0.9438,-0.0791,-0.3706,0.305,0.0,0.915,1.0171,100612.06
-0.937,-0.0869,-0.3721,0.122,-0.244,-0.305,1.0119,100611.74
-0.9385,-0.0918,-0.373,0.244,-1.463,0.61,1.0141,100611.38
