ax,ay,az,gx,gy,gz,avm,pressure
-0.9766,-0.0034,-0.2314,8.171,-2.012,2.378,1.0036,100842.67
-0.9702,-0.0024,-0.3037,-3.293,1.159,0.915,1.0166,100842.57
-0.9644,-0.0044,-0.2861,0.488,1.22,1.89,1.0059,100842.66
-0.9697,0.0024,-0.2827,-0.061,-0.915,1.89,1.0101,100843.05
-0.9683,0.002,-0.2983,-1.098,0.122,1.22,1.0132,100843.52
-0.9663,-0.0059,-0.2822,-1.22,1.829,2.073,1.0067,100843.33
-0.9614,-0.0034,-0.2896,-1.585,0.732,1.829,1.0041,100843.46
-0.9731,0.0034,-0.2935,-1.159,-0.061,1.402,1.0164,100843.19
-0.9634,-0.001,-0.29,-1.768,-0.061,0.122,1.0061,100843.36
-0.9668,-0.002,-0.2856,-1.402,-1.341,-0.305,1.0081,100843.38
-0.9683,-0.0024,-0.2837,-2.866,-0.915,-0.305,1.009,100843.23
-0.9722,-0.0122,-0.2788,-5.305,-1.89,-1.159,1.0114,100843.27
-0.978,-0.0137,-0.27,-8.293,-1.951,-1.951,1.0147,100842.92
-0.9658,0.0005,-0.2812,-12.927,2.134,-1.646,1.0059,100842.93
-0.9595,0.0132,-0.3096,-15.427,5.61,-0.427,1.0083,100843.29
-0.9634,0.0156,-0.313,-14.268,7.866,0.305,1.0131,100843.77
-0.959,0.0181,-0.3081,-8.171,5.549,-0.061,1.0074,100843.16
-0.9414,0.0112,-0.3335,0.183,0.488,-0.122,0.9988,100843.59
-0.9604,0.0186,-0.3237,7.5,-3.476,1.585,1.0137,100842.67
-0.9785,0.0098,-0.2905,7.378,-0.427,2.561,1.0208,100842.73
-0.9614,0.0,-0.3008,1.951,4.146,2.195,1.0074,100843.03
-0.9614,-0.002,-0.2954,1.829,2.5,2.012,1.0058,100842.88
-0.9624,0.001,-0.2939,1.037,1.098,2.317,1.0063,100843.12
-0.96,0.0107,-0.3037,-1.341,0.488,2.622,1.0069,100842.58
