ax,ay,az,gx,gy,gz,avm,pressure
-0.9814,-0.0161,-0.2095,-0.427,-1.402,0.793,1.0037,100848.77
-0.9932,-0.019,-0.2158,-1.22,-2.012,0.61,1.0165,100848.84
-0.9819,-0.0132,-0.2153,-1.585,0.61,-0.244,1.0054,100848.77
-0.9824,-0.0151,-0.2119,-1.28,0.183,0.061,1.0051,100848.23
-0.9873,-0.0161,-0.2144,-1.098,-1.402,0.671,1.0104,100848.68
-0.9834,-0.0142,-0.2207,-1.22,-0.915,0.549,1.008,100849.01
-0.9839,-0.0146,-0.2197,-0.427,-0.122,0.305,1.0082,100849.27
-0.9893,-0.0161,-0.2109,0.488,-0.427,0.122,1.0116,100848.48
-0.9912,-0.0146,-0.2119,0.061,-0.183,0.183,1.0137,100848.48
-0.9834,-0.0156,-0.2207,-0.549,0.854,0.305,1.008,100847.76
-0.9829,-0.0132,-0.2144,0.549,1.524,0.366,1.0061,100848.05
-0.9922,-0.0181,-0.2109,0.488,0.61,0.427,1.0145,100847.55
-0.9858,-0.0195,-0.2075,-0.427,1.707,0.122,1.0076,100847.57
-0.9824,-0.0117,-0.2246,-1.585,1.829,0.183,1.0078,100847.69
-0.9873,-0.0142,-0.2207,-0.61,0.61,0.244,1.0118,100847.77
-0.9844,-0.019,-0.2202,-0.061,1.159,0.305,1.0089,100848.23
-0.9829,-0.0142,-0.2144,0.244,0.122,0.183,1.0061,100847.92
-0.9888,-0.0181,-0.2183,0.0,0.122,0.305,1.0127,100848.22
-0.9819,-0.0137,-0.2178,0.061,0.976,0.305,1.0059,100848.41
-0.9844,-0.0161,-0.2197,0.0,0.061,0.366,1.0087,100848.98
-0.9897,-0.0195,-0.2192,-0.122,0.366,0.427,1.0139,100849.25
-0.9854,-0.0137,-0.2168,-0.366,0.793,0.549,1.009,100848.22
-0.9839,-0.0156,-0.2256,-0.854,0.732,0.732,1.0095,100847.91
-0.9854,-0.0151,-0.2207,-0.427,0.549,0.854,1.0099,100848.07
-0.9854,-0.0142,-0.2202,0.183,0.244,0.915,1.0098,100848.11
-0.9893,-0.0171,-0.2217,0.183,0.366,0.732,1.0139,100847.99
-0.9785,-0.0161,-0.2241,-0.549,1.768,0.549,1.004,100848.53
-0.9868,-0.0132,-0.2295,-0.061,0.61,0.61,1.0132,100848.95
-0.9868,-0.0166,-0.2227,0.305,0.793,0.549,1.0118,100848.74
-0.9805,-0.0171,-0.2236,0.122,1.037,0.427,1.0058,100848.45
-0.9854,-0.0137,-0.2246,0.0,0.305,0.366,1.0107,100847.99
-0.9829,-0.0137,-0.2261,-0.427,1.22,0.427,1.0087,100847.56
-0.9814,-0.0137,-0.2256,-0.183,0.976,0.366,1.0071,100848.09
-0.9868,-0.0161,-0.2212,-0.183,0.671,0.366,1.0114,100847.7
-0.9839,-0.0151,-0.2231,-0.732,0.366,0.244,1.009,100847.93
-0.98,-0.0122,-0.2266,-1.098,0.549,0.244,1.0059,100848.01
-0.981,-0.0127,-0.231,-1.341,0.671,0.427,1.0079,100847.3
-0.9844,-0.0151,-0.2261,-1.22,0.793,0.488,1.0101,100847.38
-0.9824,-0.0156,-0.2285,-1.524,0.732,0.671,1.0088,100846.86
-0.98,-0.0098,-0.2319,-0.793,0.488,0.854,1.0071,100847.95
-0.9849,-0.0142,-0.231,-0.488,-0.305,0.793,1.0117,100848.5
-0.9844,-0.0151,-0.2178,-0.305,0.671,0.671,1.0083,100848.91
-0.9795,-0.0112,-0.2344,-2.073,1.037,0.732,1.0072,100849.12
-0.9844,-0.0112,-0.2339,-1.524,-0.244,0.366,1.0118,100849.12
-0.9844,-0.0151,-0.2314,-1.22,0.183,0.305,1.0113,100848.77
-0.979,-0.0112,-0.2275,-1.341,0.0,0.183,1.0052,100849.0
-0.9839,-0.0107,-0.2251,-1.89,-0.427,0.061,1.0094,100848.19
-0.9795,-0.0083,-0.2319,-2.683,-0.366,-0.305,1.0066,100848.7
-0.9844,-0.0107,-0.2334,-2.5,0.0,-0.061,1.0117,100849.09
-0.9834,-0.0112,-0.2295,-2.561,0.366,-0.061,1.0099,100848.64
-0.98,-0.0098,-0.2334,-2.927,1.22,0.0,1.0074,100848.05
-0.981,-0.0078,-0.2388,-2.683,1.037,0.061,1.0096,100848.11
-0.9824,-0.0078,-0.2319,-1.768,0.305,-0.061,1.0095,100847.9
-0.9805,-0.0112,-0.2368,-1.707,0.671,0.122,1.0087,100848.84
-0.9795,-0.0078,-0.2368,-0.671,0.549,0.305,1.0077,100848.32
-0.9854,-0.0107,-0.2334,-0.305,0.122,0.366,1.0127,100848.42
-0.9785,-0.0103,-0.228,-0.549,1.159,0.549,1.0048,100848.87
-0.9771,-0.0083,-0.2471,-1.098,0.671,0.732,1.0078,100848.47
-0.9834,-0.0093,-0.2354,0.488,0.061,0.854,1.0112,100849.16
-0.9814,-0.0122,-0.228,0.427,0.0,0.854,1.0077,100848.34
-0.9795,-0.0107,-0.2241,-0.427,0.0,0.793,1.0049,100848.43
-0.9829,-0.0122,-0.2295,-2.073,0.793,0.732,1.0094,100848.5
-0.9766,-0.0112,-0.2456,-2.683,1.768,0.366,1.007,100848.09
-0.981,-0.0088,-0.2456,-1.159,0.732,0.732,1.0113,100848.13
-0.9844,-0.0098,-0.2393,-0.183,1.402,0.732,1.0131,100847.79
-0.979,-0.0093,-0.2358,-0.122,1.402,0.61,1.0071,100847.93
-0.9775,-0.0098,-0.2397,-0.122,1.28,0.61,1.0066,100848.26
-0.9785,-0.0093,-0.2378,0.061,0.976,0.671,1.007,100848.27
-0.9814,-0.0098,-0.2412,-0.122,0.305,0.549,1.0107,100848.05
-0.9785,-0.0103,-0.2402,-0.366,0.366,0.427,1.0076,100847.63
-0.9785,-0.0078,-0.2417,-0.061,0.61,0.427,1.008,100848.41
-0.9795,-0.0083,-0.2349,2.073,-1.463,0.305,1.0073,100847.1
-0.9741,-0.0093,-0.2397,1.159,-1.22,0.305,1.0032,100847.79
-0.9868,-0.0112,-0.2354,1.524,-2.622,0.366,1.0146,100847.67
-0.9824,-0.0142,-0.2329,0.976,-0.976,0.305,1.0098,100848.09
-0.9756,-0.0083,-0.2354,0.854,-1.829,0.427,1.0036,100848.17
-0.9834,-0.0073,-0.2329,1.22,-2.622,0.61,1.0106,100848.22
-0.9819,-0.0103,-0.2344,0.854,-1.341,0.488,1.0096,100848.15
-0.981,-0.0107,-0.2344,1.098,-0.732,0.305,1.0086,100848.44
-0.9819,-0.0107,-0.2383,1.28,-1.402,0.793,1.0105,100848.18
-0.979,-0.0073,-0.2388,1.768,-1.402,0.793,1.0077,100846.89
-0.9834,-0.0083,-0.2393,2.805,-1.159,0.976,1.0121,100846.77
-0.9819,-0.0098,-0.231,3.841,-1.707,1.098,1.0088,100846.44
-0.9854,-0.0127,-0.23,3.963,-1.829,1.037,1.0119,100846.05
-0.9751,-0.0112,-0.231,5.671,3.78,-1.037,1.0021,100846.75
-0.98,-0.0171,-0.2168,4.329,-1.829,1.159,1.0038,100846.52
-0.9839,-0.019,-0.2178,2.378,-4.817,2.561,1.0079,100846.99
-0.9785,-0.0112,-0.231,1.585,-3.841,1.463,1.0055,100846.96
-0.9897,-0.0117,-0.2246,1.951,-2.317,0.732,1.015,100846.81
-0.981,-0.0146,-0.2256,1.098,-1.341,0.915,1.0067,100845.98
-0.98,-0.0103,-0.2148,0.976,-3.293,1.341,1.0033,100847.18
-0.9839,-0.0137,-0.2178,0.061,-3.598,1.402,1.0078,100847.35
-0.9858,-0.0083,-0.2241,-0.366,-3.232,1.402,1.011,100847.35
-0.9941,-0.0088,-0.23,0.427,-0.488,0.427,1.0204,100847.7
-0.9863,-0.0098,-0.2261,2.073,5.488,-1.89,1.012,100847.38
-0.9722,-0.0093,-0.21,1.098,3.963,-0.061,0.9946,100847.61
-0.9814,-0.0166,-0.2207,-1.829,-0.732,1.89,1.0061,100847.54
-0.9863,-0.0161,-0.2202,-2.256,-1.707,1.28,1.0107,100847.12
-0.9819,-0.0132,-0.2256,-3.11,-0.793,0.976,1.0076,100846.81
-0.9766,-0.0068,-0.2241,-2.744,-0.366,0.976,1.002,100846.81
-0.978,-0.0088,-0.2261,-1.951,-2.561,0.61,1.0039,100847.3
-0.9937,-0.0083,-0.2158,-0.549,-5.305,0.915,1.0169,100847.22
-0.9849,-0.0068,-0.2134,-1.402,-3.902,0.732,1.0077,100846.9
-0.9839,-0.0049,-0.2129,-1.524,-4.268,0.244,1.0067,100847.52
-0.9849,-0.0068,-0.2109,-0.732,-6.037,0.427,1.0072,100847.11
-0.9795,-0.0068,-0.2017,-0.61,-6.524,0.305,1.0001,100847.07
-0.9824,-0.0127,-0.1914,-1.341,-7.378,-0.305,1.001,100847.65
-0.9888,-0.0161,-0.188,-2.073,-7.317,-1.524,1.0066,100847.35
-0.9785,-0.0122,-0.1885,-2.439,-5.61,-4.207,0.9966,100847.62
-0.9868,-0.0137,-0.1885,-3.476,-7.439,-3.72,1.0047,100847.34
-0.9883,-0.0083,-0.1714,-3.902,-11.89,-1.707,1.0031,100848.35
-0.9492,-0.0024,-0.1729,-3.659,-14.817,-1.22,0.9648,100847.88
-0.9438,0.0024,-0.1694,-1.829,-12.988,0.488,0.9589,100848.62
-0.9497,-0.0103,-0.1606,-0.671,-11.646,1.037,0.9633,100848.57
-0.979,-0.0215,-0.165,1.585,-12.683,1.402,0.993,100849.4
-0.9741,-0.0308,-0.1377,5.183,-17.5,-0.061,0.9843,100849.41
-0.9741,-0.0376,-0.1118,6.159,-22.988,-3.659,0.9812,100849.77
-0.9868,-0.019,-0.1177,4.207,-25.61,-7.317,0.994,100849.44
-1.0366,-0.0186,-0.1245,3.232,-23.049,-7.378,1.0442,100849.58
-1.0044,-0.0269,-0.0444,4.329,-19.451,-6.707,1.0057,100849.44
-0.9189,-0.0137,-0.0327,2.378,-18.11,-4.512,0.9196,100849.05
-0.8872,-0.0068,-0.0557,3.11,-20.122,-0.427,0.889,100848.91
-0.9053,-0.0273,-0.0283,5.915,-21.951,1.585,0.9061,100848.43
-0.8901,-0.0459,0.0156,7.683,-28.598,0.854,0.8915,100849.16
-0.8838,-0.0527,0.0317,5.854,-30.854,1.28,0.8859,100848.24
-0.9282,-0.0542,0.0459,3.72,-36.098,1.22,0.9309,100849.16
-0.9219,-0.0391,0.0278,1.585,-36.585,0.305,0.9231,100849.02
-0.9292,0.0083,0.0337,2.622,-38.354,0.488,0.9298,100848.9
-0.9941,-0.0176,0.0986,0.732,-30.427,2.317,0.9992,100848.21
-1.082,-0.042,0.146,-3.598,-22.866,3.72,1.0926,100848.91
-0.9614,-0.0435,0.124,-7.256,-19.085,0.244,0.9704,100848.84
-0.873,-0.0376,0.1245,-3.598,-24.878,0.0,0.8827,100848.8
-0.9316,-0.0415,0.1709,-1.768,-24.207,3.841,0.9481,100849.5
-0.9526,-0.0327,0.1997,-6.89,-19.451,0.854,0.9739,100849.28
-0.874,-0.0547,0.146,-9.085,-13.841,1.646,0.8878,100848.99
-0.9482,-0.041,0.2124,-2.805,-13.232,5.671,0.9726,100849.91
-0.9834,-0.0513,0.2041,-3.598,-13.11,3.72,1.0057,100849.73
-0.8901,-0.0562,0.2324,-2.195,-21.159,3.598,0.9217,100850.2
-1.0347,-0.0796,0.2144,-5.183,-8.78,14.573,1.0596,100850.34
-1.1372,-0.0146,0.3091,-9.39,-4.207,1.89,1.1786,100850.19
-0.8433,0.0156,0.144,-17.988,-5.061,-11.402,0.8556,100850.31
-0.9175,0.0322,0.189,-10.122,-1.28,-0.305,0.9373,100850.16
-1.0449,0.0,0.2192,-4.756,3.476,10.305,1.0677,100850.89
