ax,ay,az,gx,gy,gz,avm,pressure
-0.7905,-0.1523,-0.1587,-2.195,20.061,-18.841,0.8206,100653.2
-0.9448,-0.0747,-0.1694,-4.634,27.927,-16.524,0.9628,100654.22
-1.1768,-0.2075,-0.1099,2.622,-24.695,-9.634,1.2,100654.27
-1.3086,-0.3369,-0.1914,-12.622,-33.049,-10.854,1.3648,100653.66
-1.3633,-0.1987,-0.2661,-22.012,-23.293,-11.402,1.4032,100654.08
-1.0771,-0.0908,-0.2686,-25.549,-8.537,-16.463,1.1138,100654.4
-0.8232,-0.0312,-0.251,-25.732,-0.366,-16.707,0.8612,100654.62
-0.7974,-0.0942,-0.23,-16.22,-0.549,-8.171,0.8352,100654.19
-0.7954,-0.2266,-0.1831,1.89,-5.854,-6.524,0.8471,100654.12
-0.7617,-0.2607,-0.1865,14.817,-10.183,-8.78,0.8264,100654.17
-0.833,-0.2178,-0.2866,10.427,-1.829,-1.402,0.9075,100653.61
-0.9326,-0.2007,-0.3745,-1.28,6.89,4.512,1.0248,100653.66
-0.9868,-0.2271,-0.3599,-8.963,6.524,6.951,1.0746,100653.84
-1.0,-0.2861,-0.3618,-9.146,1.037,9.512,1.1013,100653.96
-1.0347,-0.2798,-0.2573,-3.902,-5.061,11.22,1.1023,100653.8
-1.2222,-0.2549,-0.1079,-8.78,-8.293,15.549,1.2531,100654.44
-1.3442,-0.1587,-0.145,-16.341,-16.402,9.939,1.3613,100654.16
-1.334,0.0293,-0.1807,-2.256,-21.098,6.524,1.3465,100654.09
-0.998,-0.0244,-0.0312,-0.732,1.829,6.89,0.9988,100653.9
-0.7959,-0.144,0.1274,-6.463,15.915,12.378,0.8188,100653.91
-0.6484,-0.0449,0.1904,-7.622,10.488,10.183,0.6773,100652.78
-0.8481,0.0337,-0.0479,-14.878,1.646,23.415,0.8502,100653.42
-1.186,0.064,-0.208,-0.854,-14.939,20.305,1.2058,100652.91
-1.1318,0.0005,-0.127,4.329,-19.817,3.476,1.1389,100653.54
-0.8945,-0.0449,-0.1304,-24.268,-0.732,5.0,0.9051,100653.09
-0.9287,-0.0493,-0.2129,-23.902,-11.829,3.72,0.9541,100653.04
-0.8945,-0.0273,-0.2266,-20.305,-13.598,0.061,0.9232,100652.98
-0.957,-0.0059,-0.3242,-23.476,3.598,-4.085,1.0105,100652.98
-0.9707,0.0015,-0.3965,-18.659,18.72,-16.829,1.0486,100653.45
-0.9673,-0.0039,-0.3394,-14.329,29.756,-20.427,1.0251,100654.17
-0.9956,0.0396,-0.3398,-15.488,37.683,-16.829,1.0528,100654.23
-1.0005,0.0303,-0.1548,-6.524,34.451,-17.378,1.0128,100654.02
-1.2031,-0.0483,0.0576,-0.854,27.805,-12.256,1.2055,100654.11
-1.2891,-0.124,-0.0278,-3.415,9.817,-10.427,1.2953,100653.44
-1.0425,-0.2168,-0.0581,-1.524,-7.256,-8.171,1.0664,100653.56
-0.8384,-0.2461,-0.0435,-7.805,-0.305,0.854,0.8748,100653.9
-0.77,-0.188,-0.0664,-12.439,4.573,-2.073,0.7954,100654.52
-1.0542,-0.1724,-0.0615,-13.171,-11.646,4.512,1.07,100654.73
-1.311,-0.1704,-0.1035,-12.866,-31.89,5.183,1.3261,100654.14
-1.2412,-0.1343,-0.1519,-11.402,-38.049,1.159,1.2577,100653.85
-0.9731,-0.1177,-0.186,-10.732,-22.805,4.878,0.9977,100654.84
-0.8911,-0.0908,-0.1792,1.402,-6.768,14.634,0.9135,100654.71
-0.8838,-0.041,-0.1895,18.963,1.402,16.037,0.9048,100654.03
-0.8477,-0.0298,-0.1558,31.951,11.463,18.293,0.8624,100653.87
-0.8584,-0.1094,0.0488,35.854,26.707,25.61,0.8667,100654.24
-0.9185,-0.124,0.1357,25.793,40.549,24.024,0.9367,100653.67
-0.8716,-0.001,0.0244,13.476,38.598,14.878,0.8719,100653.36
-1.1841,-0.0015,-0.0898,19.146,41.89,11.159,1.1875,100653.32
-1.2744,-0.001,-0.1987,12.744,58.049,19.085,1.2898,100652.97
-1.2031,-0.0464,-0.1553,9.268,42.866,20.427,1.214,100652.84
-0.9644,-0.0449,-0.1895,11.159,25.671,5.915,0.9838,100653.11
-0.7891,-0.0327,0.0649,12.439,23.415,-3.415,0.7924,100653.55
-0.9341,-0.0479,-0.1079,-14.024,38.476,2.378,0.9415,100652.91
-1.0049,-0.061,-0.2153,-3.232,21.098,3.171,1.0295,100652.77
-0.9565,-0.0376,-0.0352,16.951,5.915,4.451,0.9579,100653.31
-0.7227,-0.04,0.0693,8.232,16.768,-2.927,0.7271,100653.34
-0.5244,-0.0171,-0.0312,-4.146,9.268,-3.902,0.5256,100653.6
-0.5947,-0.0508,-0.0127,4.817,-23.476,7.561,0.597,100653.44
-0.5542,-0.0854,0.0161,9.268,-29.756,-2.622,0.561,100653.81
-0.5728,-0.0898,-0.0669,-4.512,-2.439,-0.915,0.5836,100653.71
-0.6914,-0.1421,-0.0317,-5.183,9.146,6.524,0.7066,100654.12
-0.4546,-0.0991,0.0186,-5.488,20.671,-10.0,0.4656,100653.71
-0.3594,-0.0049,-0.1099,-9.634,30.427,-1.951,0.3758,100652.77
-0.6909,-0.0791,0.0332,1.28,31.585,4.756,0.6962,100653.05
-0.9966,-0.146,-0.0103,17.439,48.841,-32.988,1.0073,100653.51
-0.0464,-0.0898,-0.7695,-33.78,46.646,-37.5,0.7761,100652.27
-2.9834,0.4932,-6.1411,-59.573,195.244,59.024,6.8452,100655.38
-5.4692,0.6206,-4.0161,0.976,393.232,78.049,6.8137,100658.45
0.4736,-0.3071,3.0449,145.549,223.78,-30.0,3.0968,100660.12
2.4771,-0.1582,0.5376,-173.293,180.793,-44.085,2.5396,100659.42
0.4658,0.123,-0.6001,-93.476,65.122,62.195,0.7696,100658.16
0.6118,0.4233,-1.4473,-34.146,126.707,70.976,1.6273,100658.46
-0.1587,0.0479,0.0283,-5.915,167.012,80.732,0.1682,100658.42
0.4043,0.6738,-2.0293,-44.207,68.963,-22.439,2.1761,100658.89
0.1572,0.272,-1.4839,13.537,76.646,8.415,1.5168,100659.24
0.0884,0.2031,-1.2261,-1.22,49.939,-15.183,1.2459,100660.01
0.9087,0.2842,-1.0293,36.098,-9.085,-40.854,1.4021,100659.47
0.4849,0.1392,-0.6128,11.951,16.098,30.793,0.7937,100659.94
0.854,0.2129,-0.8818,-2.744,-11.646,49.573,1.2459,100659.92
0.3198,0.3066,-0.8828,8.841,-53.232,96.951,0.9878,100659.03
-0.5371,0.0151,-1.0308,16.951,-37.5,65.61,1.1624,100658.87
0.0005,0.1016,-1.1553,31.768,-27.439,-14.817,1.1597,100659.72
-0.334,0.0093,-0.9492,28.841,-27.622,-1.22,1.0063,100659.48
-0.1733,0.0073,-0.9683,12.134,0.976,-6.585,0.9837,100659.06
-0.0776,0.1035,-1.0522,5.183,-7.195,7.378,1.0602,100658.74
-0.0674,0.082,-1.106,-6.28,-12.988,18.476,1.111,100659.02
-0.0684,-0.1104,-1.1206,-9.146,29.756,23.963,1.1281,100659.23
-0.2505,-0.1377,-0.7812,7.012,41.037,27.866,0.8319,100658.62
-0.1401,0.0776,-0.9268,-5.793,-5.427,11.28,0.9405,100657.95
-0.0591,0.0996,-1.0874,-7.622,-16.646,-0.122,1.0936,100657.79
0.0391,0.0391,-1.1035,-1.159,6.402,-8.293,1.1049,100658.17
0.0928,-0.0225,-0.9849,4.878,15.427,-4.939,0.9895,100659.56
0.0591,0.019,-0.9526,0.671,1.951,-1.28,0.9547,100660.37
0.1133,0.1289,-1.0151,-5.915,-8.659,-5.427,1.0295,100659.98
0.0649,0.1289,-0.9966,-3.11,-8.354,-1.341,1.007,100659.58
-0.0146,0.0547,-1.0244,-2.866,-13.537,0.061,1.026,100660.76
-0.1226,0.0513,-1.019,-0.305,-14.329,-11.341,1.0277,100660.34
-0.0337,0.0801,-1.0029,0.305,-9.451,-8.598,1.0067,100660.59
-0.0718,0.0293,-1.0151,-1.341,-10.976,0.244,1.0181,100660.14
-0.0166,0.0366,-1.0342,-3.598,-1.098,-3.11,1.035,100660.09
0.0454,0.0552,-1.0122,-2.988,1.037,-0.854,1.0147,100659.78
-0.0386,0.0518,-0.9956,-0.549,-5.244,3.415,0.9977,100659.8
-0.0684,0.0703,-1.0137,-0.61,-4.207,-0.732,1.0184,100660.56
-0.0664,0.0723,-1.0254,-0.793,-0.61,-1.463,1.0301,100660.77
-0.0664,0.0732,-1.0103,-0.427,1.585,0.427,1.0151,100660.66
-0.0571,0.0615,-1.0078,-2.134,3.78,1.341,1.0113,100660.84
-0.0381,0.0708,-1.0049,-2.622,3.72,0.976,1.0081,100661.1
-0.0493,0.0728,-0.9971,-0.793,-3.171,1.829,1.0009,100661.41
-0.0352,0.0498,-1.0371,-0.305,-5.671,0.976,1.0389,100661.53
-0.0581,0.0591,-1.019,0.915,1.463,0.915,1.0224,100660.51
-0.0439,0.0596,-0.9844,1.585,-0.671,1.402,0.9872,100661.1
-0.0527,0.0684,-1.0186,-0.854,-1.463,1.585,1.0222,100661.78
-0.062,0.0654,-1.0142,-0.488,-2.5,0.976,1.0182,100662.05
-0.0601,0.0659,-1.0107,-0.366,-1.585,0.488,1.0147,100661.13
-0.0591,0.0679,-1.0083,0.183,-0.671,0.915,1.0123,100661.45
-0.0493,0.0684,-1.0107,-0.183,-0.854,1.037,1.0143,100661.3
-0.0425,0.0688,-1.0156,-0.305,-1.28,1.341,1.0188,100660.45
-0.0679,0.0596,-1.0015,0.976,-1.829,1.951,1.0055,100660.3
-0.063,0.063,-1.0107,-0.122,-0.488,0.366,1.0147,100659.96
-0.0605,0.0679,-1.0171,-0.183,-0.854,0.366,1.0211,100659.7
-0.061,0.0649,-1.0049,0.183,0.854,1.098,1.0088,100660.01
-0.0625,0.0669,-1.0239,-0.366,0.732,1.098,1.028,100659.61
-0.0537,0.0625,-0.9951,0.854,-2.439,0.427,0.9985,100660.17
-0.0469,0.0703,-1.0171,-0.366,-0.244,0.488,1.0206,100660.11
-0.063,0.0625,-1.0093,0.488,-1.22,1.159,1.0132,100660.33
-0.0688,0.063,-1.0063,0.244,-1.646,0.549,1.0107,100660.59
-0.0708,0.064,-1.0142,0.0,-0.427,0.366,1.0186,100660.41
-0.061,0.0654,-1.0088,0.183,-0.671,0.305,1.0127,100660.65
-0.0532,0.063,-1.0112,-0.183,-0.366,0.61,1.0146,100660.23
