ax,ay,az,gx,gy,gz,avm,pressure
-0.9092,-0.0703,-0.3525,-29.695,9.451,-2.744,0.9777,100289.53
-0.9067,-0.0698,-0.3486,-22.439,10.854,-2.073,0.974,100290.23
-0.9829,-0.0684,-0.3516,-16.341,5.549,-1.341,1.0461,100290.12
-1.0586,-0.0728,-0.3755,-15.061,2.744,-2.195,1.1256,100291.02
-1.1133,-0.0723,-0.4116,-16.341,3.537,-5.427,1.1891,100290.85
-1.0586,-0.0547,-0.519,-21.951,13.659,-10.244,1.1803,100290.71
-1.1128,-0.0283,-0.6997,-6.037,17.439,-11.707,1.3148,100290.73
-1.3042,-0.0649,0.1445,23.11,-17.683,-7.988,1.3138,100291.01
-0.9961,-0.1738,0.1221,-32.683,31.707,-13.598,1.0185,100291.22
-0.5894,-0.2104,-0.2334,-43.232,44.024,-22.012,0.6679,100290.88
-0.9004,-0.1587,-0.1318,-6.524,-14.634,-12.439,0.9237,100290.73
-1.3042,-0.1294,-0.2666,-7.561,-38.232,-25.549,1.3374,100290.62
-0.8999,-0.1001,-0.3799,-2.012,-45.183,-56.585,0.9819,100289.55
-0.6904,-0.1299,-0.0566,12.805,-43.171,-40.549,0.7048,100290.1
-0.8359,-0.2368,-0.1313,-14.939,1.768,-4.756,0.8787,100289.78
-0.9175,-0.2632,-0.1865,-12.317,-10.061,4.512,0.9725,100289.54
-0.9038,-0.2383,-0.3374,-15.976,-4.756,6.037,0.9937,100289.73
-0.9438,-0.2319,-0.3945,-4.329,-0.915,7.622,1.049,100289.63
-0.9775,-0.2139,-0.3188,5.976,2.683,5.183,1.0502,100289.42
-0.9673,-0.2358,-0.3472,2.622,2.195,2.317,1.0544,100289.01
-0.9888,-0.2617,-0.4131,3.049,4.024,2.134,1.1031,100289.31
-1.0093,-0.208,-0.5073,13.11,-2.622,0.854,1.1486,100289.07
-1.1157,-0.167,-0.5884,29.512,-1.585,1.341,1.2724,100288.14
-1.3013,-0.1846,0.043,59.756,-16.829,1.829,1.315,100288.64
-0.9941,0.0366,-0.3994,18.293,2.439,18.415,1.072,100288.2
-1.1753,-0.0205,-0.0229,60.122,-9.756,23.171,1.1757,100288.69
-0.9658,-0.085,-0.0981,49.573,8.415,22.134,0.9745,100287.96
-0.7827,-0.0747,-0.3252,48.963,20.366,24.451,0.8509,100288.63
-0.8711,-0.1172,-0.2715,66.829,17.5,27.012,0.9199,100288.65
-0.9912,-0.1978,-0.145,68.232,12.317,19.756,1.0211,100288.42
-0.9199,-0.23,-0.1182,49.939,10.549,7.195,0.9556,100288.26
-0.8813,-0.1592,-0.2344,26.402,13.841,2.195,0.9258,100288.25
-0.8857,-0.0581,-0.3481,11.037,14.451,0.915,0.9535,100288.22
-0.9497,-0.0034,-0.3511,-0.183,11.646,3.293,1.0125,100288.34
-1.0127,0.0122,-0.4351,-12.988,10.183,5.183,1.1023,100288.54
-1.0859,-0.0142,-0.4541,-12.256,9.756,9.085,1.1771,100288.58
-1.0132,-0.0771,-0.5654,-4.451,17.378,7.317,1.1628,100288.09
-1.1133,-0.1118,-0.5229,24.817,3.171,7.134,1.2351,100288.0
-1.2852,-0.1802,0.3179,43.11,-24.268,6.951,1.3361,100287.92
-0.8477,-0.2217,0.1436,-17.5,28.476,-2.622,0.8878,100288.99
-0.7573,-0.1855,-0.2451,-21.707,0.305,-2.317,0.8173,100288.8
-1.2173,-0.1182,-0.1045,6.341,-58.537,0.793,1.2275,100289.01
-1.1641,-0.0386,-0.1709,-10.061,-49.756,-6.951,1.1772,100289.29
-0.8423,0.0015,-0.2798,-24.756,-3.72,0.122,0.8875,100288.9
-0.7207,-0.0273,-0.2212,-14.085,12.134,9.817,0.7544,100287.74
-0.8228,-0.1196,-0.0913,-5.732,-3.11,13.78,0.8364,100287.61
-0.9658,-0.2026,-0.1938,-9.817,-10.244,13.476,1.0057,100288.12
-0.9336,-0.1367,-0.2383,-6.89,5.366,6.037,0.9732,100288.54
-1.0347,-0.1245,-0.3696,-13.537,14.878,5.976,1.1057,100288.8
-1.0796,-0.124,-0.376,-7.134,10.549,2.195,1.1499,100288.77
-1.0361,-0.0859,-0.3994,0.915,8.659,6.098,1.1138,100289.6
-0.9795,-0.0698,-0.4902,10.366,8.963,10.854,1.0975,100289.98
-1.0698,-0.0781,-0.5029,26.341,8.902,12.012,1.1847,100290.03
-1.2974,-0.2427,0.0762,47.988,-19.207,2.134,1.3221,100289.82
-1.0835,-0.3599,0.5894,14.817,-11.768,-11.768,1.2848,100289.91
-0.7168,-0.1675,0.0586,-48.049,12.805,-14.695,0.7384,100290.47
-1.124,-0.061,-0.4194,-39.268,-20.122,-9.085,1.2013,100290.02
-1.2432,-0.1758,-0.0996,-9.512,-25.366,-19.146,1.2595,100289.08
-0.9019,-0.2549,0.0806,-25.793,3.537,-24.024,0.9406,100288.75
-0.6797,-0.2056,-0.1689,-54.512,8.476,-20.976,0.7299,100288.62
-0.8389,-0.1743,-0.2021,-59.573,-10.732,-12.439,0.8803,100288.23
-0.9766,-0.1938,0.0293,-69.939,-26.402,-10.61,0.996,100288.59
-1.0073,-0.1738,0.0234,-99.39,-34.39,-7.439,1.0225,100288.73
-1.0771,-0.1343,-0.1885,-119.756,-22.5,-6.89,1.1017,100288.45
-0.9985,-0.1011,-0.2749,-114.878,-5.305,-15.915,1.0406,100288.9
-1.0166,-0.1196,-0.2119,-101.646,-18.841,-18.72,1.0453,100288.23
-1.0864,-0.1318,-0.1445,-105.549,-23.78,-19.756,1.1039,100288.32
-1.0098,-0.0835,-0.1841,-118.902,-8.415,-19.512,1.0298,100287.9
-0.9673,-0.0527,-0.3716,-120.793,-1.89,-16.341,1.0375,100288.2
-1.1528,-0.2012,-0.0479,-100.427,-24.573,-13.659,1.1712,100289.29
-1.1475,-0.3833,0.5063,-112.805,-19.085,-7.439,1.3115,100289.0
-0.7358,-0.3335,0.0303,-155.488,5.488,-20.488,0.8085,100288.77
-0.8706,-0.2305,-0.2568,-125.366,-61.585,-25.732,0.9365,100287.27
-1.2671,-0.1797,0.1177,-98.963,-83.476,-21.402,1.2852,100286.77
-1.0518,-0.1646,-0.0078,-126.768,-30.427,-18.293,1.0646,100287.84
-0.8335,-0.1548,-0.1323,-126.524,-9.695,-10.122,0.858,100287.57
-0.8403,-0.1763,-0.0913,-109.268,-16.768,-8.537,0.8635,100287.36
-0.9155,-0.2393,-0.1411,-96.524,-31.951,-8.963,0.9567,100287.19
-0.9858,-0.2334,-0.1401,-82.744,-43.354,-7.012,1.0227,100287.91
-1.0117,-0.2041,-0.1577,-79.817,-35.366,-2.622,1.0441,100287.11
-0.9653,-0.2285,-0.2456,-79.634,-21.585,1.098,1.022,100287.24
-1.041,-0.2729,-0.1797,-68.78,2.5,11.829,1.0911,100286.99
-0.999,-0.2471,-0.2251,-61.707,21.037,14.329,1.0535,100286.06
-0.9731,-0.1763,-0.4131,-43.598,12.683,16.037,1.0718,100286.09
-1.1553,-0.1641,-0.293,-13.293,13.232,19.451,1.2031,100286.73
-1.374,-0.3374,0.2886,0.976,-16.951,11.524,1.444,100286.11
-1.1265,-0.3311,0.3438,-39.39,9.634,3.659,1.2234,100286.12
-0.6279,-0.1465,0.0024,-70.0,29.329,-12.805,0.6448,100287.34
-0.7935,-0.1426,0.0537,-66.646,-26.28,-15.305,0.808,100286.69
-1.3354,-0.3062,0.1387,-68.171,-38.354,-10.793,1.3771,100286.41
-1.2192,-0.2939,0.1055,-73.415,-22.622,-23.902,1.2586,100286.23
-0.7656,-0.1001,0.0488,-84.878,-2.134,-26.22,0.7737,100286.94
-0.7847,-0.0542,0.0298,-104.695,10.061,0.549,0.7871,100287.36
-0.9668,-0.1138,-0.0488,-118.72,9.146,14.451,0.9747,100287.29
-1.001,-0.124,-0.1045,-113.841,-5.793,9.024,1.014,100286.87
-0.9873,-0.0786,-0.1592,-105.305,-10.061,4.268,1.0031,100286.41
-1.0186,-0.0708,-0.2119,-100.549,2.744,4.756,1.0428,100286.94
-1.0225,-0.1074,-0.2114,-96.037,15.854,-0.183,1.0496,100286.98
-0.9688,-0.1206,-0.1821,-91.28,14.817,-7.988,0.9931,100286.88
-0.9985,-0.1069,-0.2329,-89.939,5.427,-9.024,1.0309,100287.05
-1.043,-0.0439,-0.3208,-83.902,6.951,-7.744,1.0921,100287.66
-1.0361,-0.0024,-0.3345,-75.488,20.244,-6.646,1.0888,100287.38
-1.0684,-0.0806,-0.4639,-69.878,30.366,-7.927,1.1675,100288.02
-1.2852,-0.2637,0.0249,-44.146,-10.488,-6.646,1.3122,100287.05
-1.1123,-0.4106,0.3691,-61.951,5.244,-15.244,1.2418,100287.3
-0.7275,-0.4233,0.0903,-96.646,20.61,-30.793,0.8466,100286.37
-0.7271,-0.3081,-0.1558,-94.329,-9.451,-32.988,0.8049,100287.03
-1.0703,-0.1992,-0.0625,-79.817,-68.598,-31.768,1.0905,100287.17
-1.105,-0.166,-0.0586,-94.329,-73.11,-35.915,1.1189,100287.13
-0.9668,-0.1699,-0.1108,-109.451,-43.537,-26.28,0.9879,100286.49
-0.8765,-0.1934,-0.1489,-112.744,-18.659,-12.378,0.9098,100285.64
-0.9238,-0.2451,-0.1372,-105.732,-22.439,-6.098,0.9656,100285.62
-0.9482,-0.2651,-0.0972,-99.39,-27.561,-5.061,0.9894,100284.62
-0.9219,-0.2354,-0.1929,-95.61,-20.366,-2.866,0.9708,100285.09
-0.9536,-0.2075,-0.2529,-77.561,-5.183,3.171,1.0082,100285.7
-0.9814,-0.2446,-0.2612,-65.793,1.22,6.159,1.0447,100286.12
-1.041,-0.2358,-0.2983,-52.317,-1.829,8.415,1.1083,100286.1
-1.126,-0.1924,-0.4014,-37.256,-6.646,11.463,1.2108,100286.2
-1.0439,-0.1313,-0.457,-19.451,2.073,10.793,1.1471,100286.88
-1.0718,-0.1431,-0.3628,-0.244,18.902,14.695,1.1405,100287.14
-1.2515,-0.2856,0.2061,13.415,0.976,14.39,1.3001,100287.11
-0.9805,-0.3174,0.3281,-15.244,15.427,2.988,1.0815,100286.73
-0.6685,-0.1304,0.1533,-38.476,18.841,0.0,0.6981,100286.93
-1.0156,0.0205,-0.1714,-44.024,1.341,6.341,1.0302,100287.2
-1.2812,-0.0049,-0.2334,-25.793,-7.805,-8.415,1.3023,100287.02
-1.0288,-0.0586,0.0547,-3.476,-18.232,-19.024,1.0319,100287.26
-0.793,-0.0684,-0.0815,-17.683,-6.341,-12.744,0.8001,100287.32
-0.8159,-0.0723,-0.2524,-22.134,-4.329,-4.451,0.8571,100287.48
-0.916,-0.0952,-0.2227,-15.244,-10.854,-2.805,0.9475,100286.98
-0.9912,-0.1216,-0.1489,-16.22,-14.207,-2.622,1.0097,100287.23
-1.0684,-0.124,-0.1743,-26.768,2.134,-1.463,1.0896,100287.54
-1.0068,-0.062,-0.3003,-34.451,27.866,-1.098,1.0525,100287.29
-0.8462,0.0146,-0.3208,-29.695,35.366,-2.988,0.9051,100287.09
-0.9351,-0.0132,-0.2822,-25.488,19.634,0.366,0.9768,100286.82
-1.0894,-0.0298,-0.4067,-21.159,7.622,-0.122,1.1632,100286.75
-1.1616,0.0312,-0.4897,-1.159,-9.024,-6.829,1.261,100286.58
-1.2246,-0.0317,-0.5586,19.268,-8.415,-12.134,1.3464,100285.94
-1.3145,-0.0991,0.2144,49.512,-31.463,-10.122,1.3355,100286.56
-1.0078,-0.0698,0.354,11.463,26.159,1.28,1.0705,100287.27
-0.5454,-0.0298,-0.2417,-7.561,59.024,4.085,0.5973,100287.08
-0.8013,-0.0068,-0.1162,43.171,-13.049,6.341,0.8097,100286.57
-1.2222,-0.0063,0.1016,57.378,-41.463,7.744,1.2264,100287.17
-1.123,-0.0488,-0.103,38.598,-18.78,6.646,1.1288,100286.75
-0.8643,-0.0942,-0.2134,42.622,11.402,9.329,0.8952,100286.94
-0.8413,-0.1309,-0.0713,59.634,12.866,10.854,0.8544,100286.46
-0.9502,-0.1738,0.0039,59.817,-4.329,8.963,0.966,100286.47
-0.9849,-0.1313,-0.1963,49.512,-2.439,5.61,1.0128,100285.88
-1.0342,-0.1211,-0.2275,49.939,-3.476,1.829,1.0658,100286.86
-1.0356,-0.1118,-0.2563,45.915,0.488,1.402,1.0727,100286.66
-1.0122,-0.0771,-0.2485,41.646,0.61,5.671,1.0451,100286.33
-1.0381,-0.0171,-0.3564,38.049,1.89,13.537,1.0977,100286.09
-1.0361,0.0132,-0.4224,47.195,21.098,22.012,1.119,100286.55
-1.0669,0.0391,-0.3726,70.061,27.561,26.28,1.1307,100286.52
-1.3828,-0.0991,0.2217,90.549,-9.085,21.28,1.404,100287.6
-1.1074,-0.2524,0.7246,51.463,16.463,12.317,1.3473,100287.32
-0.584,-0.0879,-0.0146,-7.683,44.024,11.585,0.5907,100287.25
-1.1348,0.0161,-0.502,32.195,-15.183,20.915,1.2409,100288.28
-1.3467,-0.0811,0.0562,82.744,-25.854,2.805,1.3503,100288.81
-0.8296,-0.1523,-0.0288,57.683,10.061,-14.085,0.844,100288.84
-0.7012,-0.1431,-0.2861,45.427,23.476,-7.5,0.7707,100288.25
-0.8525,-0.105,-0.1636,54.817,8.476,-2.073,0.8744,100287.47
-0.9414,-0.125,-0.0137,37.256,-4.634,-1.22,0.9498,100287.36
-0.9146,-0.1196,-0.124,1.341,7.744,0.793,0.9306,100287.52
-1.0044,-0.0742,-0.2905,-16.402,12.927,4.634,1.0482,100287.14
-1.0273,-0.0825,-0.272,-18.415,15.061,0.793,1.0659,100286.86
-1.0073,-0.0977,-0.187,-28.476,15.915,0.427,1.0292,100287.13
-1.0566,-0.0889,-0.3877,-45.854,17.378,3.354,1.129,100287.33
-1.0332,-0.0679,-0.5654,-37.683,25.0,0.305,1.1798,100287.11
-1.0054,-0.0771,-0.5278,-16.159,31.159,-4.756,1.1381,100286.7
