ax,ay,az,gx,gy,gz,avm,pressure
-1.4326,0.0308,-0.228,-32.073,-8.902,-9.024,1.451,100653.74
-1.1611,0.0195,-0.3589,-28.537,-4.939,-11.524,1.2155,100653.66
-0.9194,-0.0977,-0.3062,-2.927,-1.829,-15.488,0.974,100653.37
-0.8672,-0.1338,0.0537,-5.183,3.902,-14.512,0.8791,100653.74
-0.8564,-0.0635,-0.2573,-44.756,-9.024,-10.305,0.8965,100653.43
-0.8843,0.0015,-0.3306,-35.732,-10.488,-10.671,0.944,100653.18
-0.9097,-0.0288,-0.2437,-31.098,2.012,-11.28,0.9422,100652.77
-0.8872,-0.0586,-0.2539,-40.549,10.915,-11.037,0.9247,100652.43
-0.8828,-0.0503,-0.3032,-44.512,12.317,-9.756,0.9348,100652.55
-0.9175,-0.0093,-0.3687,-44.085,12.256,-9.146,0.9888,100652.4
-0.9253,-0.0098,-0.3862,-40.976,14.268,-14.573,1.0027,100652.28
-0.8833,-0.0576,-0.3262,-37.866,15.671,-21.646,0.9434,100652.44
-0.9058,-0.062,-0.3384,-35.732,14.024,-24.695,0.9689,100653.42
-0.8794,-0.0015,-0.3384,-29.268,3.902,-31.768,0.9423,100653.56
-1.1157,-0.0112,-0.165,-24.695,2.988,-23.476,1.1279,100654.15
-1.4121,-0.1763,0.0474,-32.073,15.61,4.39,1.4239,100654.84
-1.2871,-0.3228,-0.0171,-28.963,-8.11,6.22,1.3271,100655.24
-1.0142,-0.3379,-0.0767,-15.061,-41.768,-7.195,1.0717,100654.78
-1.043,-0.2388,-0.3633,-17.439,-39.512,-9.085,1.1299,100654.32
-1.0034,-0.2075,-0.1626,-17.805,-22.683,-15.915,1.0375,100653.75
-0.8887,-0.2144,-0.1372,-47.195,-6.037,-12.561,0.9244,100653.81
-0.8853,-0.2212,-0.1724,-55.183,4.939,-5.244,0.9286,100653.97
-0.8862,-0.2529,-0.1006,-46.829,1.341,-6.585,0.9271,100653.23
-1.0044,-0.2329,-0.1221,-46.524,-11.341,-8.049,1.0382,100652.82
-0.9648,-0.189,-0.2334,-45.061,-17.744,-15.366,1.0105,100653.22
-0.9248,-0.2109,-0.2266,-47.317,-10.061,-9.024,0.9752,100654.27
-0.9399,-0.2163,-0.2051,-46.89,-6.22,-4.939,0.9861,100653.96
-0.9639,-0.209,-0.2251,-46.22,-5.854,-0.793,1.0116,100653.47
-0.9688,-0.2139,-0.2402,-41.585,-10.244,1.402,1.0207,100654.09
-0.9761,-0.2144,-0.2759,-39.451,-13.232,0.976,1.0367,100654.18
-0.9946,-0.23,-0.3022,-39.817,-10.915,2.805,1.0647,100654.49
-1.0215,-0.2505,-0.3262,-38.72,-9.512,5.0,1.1012,100654.11
-1.0361,-0.249,-0.2817,-35.549,-8.049,4.878,1.1023,100653.83
-1.0059,-0.228,-0.2397,-36.463,-8.354,2.195,1.0589,100653.73
-0.9951,-0.2388,-0.1138,-39.085,-8.72,2.439,1.0297,100653.3
-1.0684,-0.2397,-0.0234,-48.841,-16.524,1.829,1.0952,100653.7
-1.144,-0.1406,-0.2324,-58.171,-33.354,-1.341,1.1759,100653.38
-1.2344,-0.0825,-0.2798,-40.366,-27.073,1.463,1.2684,100653.27
-1.0142,-0.1167,-0.0928,-34.817,-1.524,-4.695,1.0251,100652.81
-0.8115,-0.1641,0.2256,-60.366,22.134,-2.073,0.8581,100653.21
-0.7617,-0.0923,0.1367,-69.268,12.622,-0.305,0.7794,100653.52
-1.0366,-0.0884,0.0039,-64.39,-1.707,8.659,1.0404,100653.37
-1.1748,-0.0669,-0.0776,-56.098,-11.524,-2.378,1.1793,100653.13
-1.1523,-0.0542,-0.1206,-55.732,-5.183,-11.829,1.1599,100652.59
-1.1089,-0.0991,-0.085,-59.512,6.585,-9.512,1.1165,100652.3
-1.0581,-0.1074,-0.0938,-67.683,1.341,-9.39,1.0677,100652.96
-0.9961,-0.0913,-0.1538,-76.098,-3.171,-9.268,1.012,100653.35
-0.9146,-0.1045,-0.1421,-81.22,1.89,-5.244,0.9314,100652.55
-0.8755,-0.0791,-0.145,-81.707,-0.549,-5.61,0.8909,100652.66
-0.9175,-0.0654,-0.1636,-80.122,-3.537,-2.317,0.9342,100653.11
-0.9937,-0.0664,-0.2158,-79.207,-7.927,-1.402,1.019,100652.7
-0.9507,-0.0747,-0.231,-77.134,-8.963,-8.72,0.9812,100652.66
-0.9243,-0.103,-0.2324,-80.0,-3.841,-11.037,0.9586,100652.26
-0.9951,-0.1284,-0.2671,-84.146,-2.256,-8.963,1.0383,100651.84
-1.0332,-0.1533,-0.3101,-83.598,-1.463,-14.756,1.0896,100651.89
-1.0073,-0.1533,-0.3496,-79.878,-1.341,-25.366,1.0772,100652.54
-0.9697,-0.1538,-0.3037,-77.988,4.39,-34.024,1.0277,100653.02
-1.0698,-0.1528,-0.105,-78.841,11.463,-38.598,1.0858,100653.88
-1.1978,-0.1729,0.1084,-81.463,11.28,-39.817,1.215,100653.54
-1.0112,-0.1714,-0.0171,-84.756,-6.951,-28.598,1.0258,100654.53
-0.9683,-0.2153,-0.2129,-72.012,-31.159,-29.268,1.0145,100654.52
-0.8472,-0.2197,0.0107,-70.0,-29.024,-48.72,0.8753,100654.76
-0.8335,-0.1992,0.0342,-104.756,-8.232,-39.451,0.8577,100653.7
-0.9531,-0.2202,-0.0107,-112.439,-6.463,-18.902,0.9783,100652.9
-1.2212,-0.3105,-0.0806,-105.61,-25.427,-9.634,1.2626,100652.58
-1.2256,-0.3501,-0.1108,-96.646,-44.085,-26.646,1.2794,100652.66
-0.9619,-0.377,0.0366,-101.28,-41.098,-36.341,1.0338,100652.02
-0.8105,-0.3101,-0.0283,-116.22,-44.39,-25.366,0.8683,100651.77
-0.9136,-0.1797,-0.0991,-115.61,-49.085,-9.878,0.9363,100652.33
-1.0005,-0.123,-0.168,-108.293,-41.159,-1.829,1.0219,100652.23
-1.0127,-0.1431,-0.2197,-93.963,-34.817,0.244,1.0461,100653.3
-1.0283,-0.2231,-0.2251,-75.488,-24.146,4.268,1.0761,100652.86
-0.9946,-0.2549,-0.1851,-59.146,-16.159,7.683,1.0433,100653.27
-0.9365,-0.2266,-0.1792,-50.488,-12.439,11.402,0.9801,100653.19
-0.8931,-0.2075,-0.2305,-43.049,-6.22,16.037,0.9454,100653.52
-0.9092,-0.208,-0.2617,-30.488,-5.061,18.537,0.9687,100654.11
-0.9766,-0.2422,-0.2285,-18.11,3.841,18.78,1.0318,100653.71
-1.0625,-0.334,-0.04,-13.659,8.476,15.427,1.1145,100653.41
-1.0747,-0.4224,0.1362,-22.317,-0.61,8.78,1.1627,100653.79
-1.2178,-0.3428,-0.0332,-39.268,-16.646,5.793,1.2655,100653.34
-1.2798,-0.168,-0.1431,-38.963,-19.939,-2.195,1.2987,100653.98
-1.0659,-0.1128,-0.0088,-52.5,-14.451,-10.732,1.0719,100653.99
-0.8667,-0.0923,0.1289,-73.902,10.061,-8.598,0.8811,100652.74
-0.8511,-0.0664,0.1577,-72.5,21.28,1.585,0.8681,100652.69
-0.7632,-0.0327,0.1582,-49.695,12.866,5.854,0.7801,100653.27
-0.8237,0.0605,0.0879,-32.195,-7.805,20.427,0.8306,100653.07
-1.1616,0.0503,-0.1484,-21.341,-27.134,21.098,1.1721,100652.68
-1.0742,0.0161,-0.0801,-9.451,-19.085,0.305,1.0773,100653.02
-1.0449,-0.0776,-0.0337,-21.28,-8.232,11.098,1.0483,100653.38
-1.0703,-0.1221,-0.1416,-29.573,-2.195,18.598,1.0865,100653.28
-0.9419,-0.1035,-0.0874,-21.402,3.11,9.146,0.9516,100653.72
-0.9038,-0.084,-0.0903,-21.89,3.78,8.72,0.9122,100653.8
-0.9395,-0.0591,-0.1646,-20.244,0.976,8.78,0.9556,100653.0
-0.9019,-0.0474,-0.1465,-13.841,4.634,3.72,0.9149,100652.51
-0.9214,-0.0146,-0.1841,-13.232,5.244,5.305,0.9397,100653.62
-0.9829,-0.0156,-0.1997,-11.341,6.28,9.085,1.0031,100653.96
-0.9624,-0.0732,-0.2339,-9.146,12.927,4.207,0.9931,100653.74
-1.0024,-0.0757,-0.2505,-5.366,18.415,0.0,1.036,100653.92
-0.9795,-0.0767,-0.2578,-7.927,19.756,-8.171,1.0158,100652.71
-0.9263,-0.0972,-0.2036,-9.939,30.061,-17.622,0.9533,100652.9
-1.022,-0.1006,-0.0981,-11.037,42.988,-21.22,1.0316,100652.92
-1.0952,-0.0649,-0.1074,-15.915,33.354,-20.61,1.1024,100654.06
-1.0718,-0.0474,-0.0889,-15.61,13.049,-12.927,1.0765,100653.57
-0.9531,-0.1294,-0.0034,-15.549,1.037,-14.329,0.9619,100652.94
-0.8384,-0.1548,-0.0513,-22.317,3.598,-20.427,0.8541,100652.46
-1.1157,-0.1421,-0.0825,-22.561,-1.89,-8.598,1.1278,100652.46
-1.3599,-0.1255,-0.1323,-22.317,-15.305,3.659,1.372,100652.87
-1.4331,-0.0933,-0.2124,-21.768,-16.22,6.524,1.4518,100653.28
-1.0479,-0.0239,-0.2007,-17.256,-11.22,-4.756,1.0672,100653.58
-0.853,-0.0396,-0.1616,-13.902,-4.878,-0.976,0.8691,100652.57
-0.8423,-0.0718,-0.1543,-10.427,-5.61,5.183,0.8593,100652.43
-0.8901,-0.1128,-0.1528,-2.622,-9.695,6.159,0.9102,100652.43
-0.9106,-0.1392,-0.1421,4.878,-11.402,3.293,0.9321,100653.3
-0.9072,-0.1235,-0.1782,7.073,-11.341,0.305,0.9328,100653.12
-0.938,-0.1143,-0.2158,12.012,-10.0,1.037,0.9693,100653.7
-1.0234,-0.1064,-0.2007,17.012,-7.561,4.207,1.0483,100653.28
-1.0869,-0.085,-0.2354,14.085,-2.439,6.89,1.1153,100653.07
-1.042,-0.0732,-0.2588,14.207,1.707,10.305,1.0761,100652.08
-0.9277,-0.0508,-0.231,18.841,6.402,14.634,0.9574,100651.7
-0.8882,-0.0474,-0.2236,22.561,11.829,23.049,0.9171,100651.41
-0.9253,-0.0952,-0.1885,28.537,15.305,28.963,0.9491,100652.78
-1.0176,-0.124,-0.0742,30.671,17.317,30.854,1.0278,100653.21
-1.0356,-0.0386,-0.0723,16.707,21.646,29.512,1.0389,100653.9
-0.8896,0.0625,-0.0044,3.537,26.646,25.854,0.8919,100653.31
-0.9307,0.0371,0.1084,2.256,27.134,26.89,0.9377,100653.85
-0.9077,-0.0146,0.0283,8.659,25.061,11.037,0.9083,100654.01
-1.3022,0.0298,-0.1509,24.878,24.939,6.646,1.3113,100653.14
-1.7056,0.1699,-0.2466,34.39,20.915,3.963,1.7317,100653.24
-1.3057,0.2026,-0.29,22.683,33.232,-10.732,1.3528,100654.05
-0.8506,0.043,-0.1255,7.5,59.756,-7.378,0.8609,100653.9
-0.79,-0.0479,-0.0029,-6.28,59.878,1.585,0.7915,100653.31
-0.7661,-0.0674,-0.0269,-13.78,42.195,-6.22,0.7695,100653.5
-0.8018,-0.0264,-0.228,-14.939,40.122,-15.488,0.834,100653.76
-0.916,-0.0127,-0.2764,-9.756,57.744,-17.805,0.9569,100653.2
-0.8623,0.0137,-0.2383,-10.671,72.012,-21.585,0.8947,100653.14
-0.8799,0.0366,-0.2939,-7.866,67.622,-14.512,0.9284,100652.98
-0.9136,-0.02,-0.2295,-0.854,73.537,-2.012,0.9422,100653.96
-0.7637,-0.0259,-0.2236,-4.268,64.512,3.171,0.7962,100653.85
-0.6938,-0.0264,-0.2383,-6.402,45.244,7.195,0.7341,100653.38
-0.7046,-0.0479,-0.1699,-7.622,21.22,10.0,0.7264,100653.41
-0.6919,-0.0234,-0.1816,-10.244,7.622,-0.305,0.7157,100653.07
-0.564,0.0166,-0.2139,-9.329,1.707,-5.549,0.6034,100652.82
-0.8311,0.0264,-0.3193,-4.329,-4.573,2.805,0.8907,100654.45
-0.8438,0.0376,-0.2837,4.634,13.293,-4.878,0.891,100654.45
-0.6895,-0.0991,-0.0454,3.537,10.793,0.549,0.698,100653.12
-0.4058,-0.0947,-0.105,-16.341,21.159,3.537,0.4297,100653.27
-0.3755,-0.0479,-0.0737,-33.232,60.122,1.463,0.3856,100653.14
-0.5337,-0.0342,-0.0972,-16.89,43.11,19.878,0.5435,100653.38
0.0537,-0.0903,-0.1807,-12.683,24.085,14.817,0.209,100655.24
-1.0703,0.3027,-2.6089,-6.89,-8.354,54.756,2.8361,100659.1
-2.2607,1.6689,-7.6318,3.659,316.89,-23.232,8.1327,100662.48
-3.3159,0.2554,-0.9297,65.488,296.159,101.037,3.4532,100660.49
