ax,ay,az,gx,gy,gz,avm,pressure
-0.9873,0.1484,-0.2295,2.317,0.244,0.366,1.0244,100839.95
-0.9668,0.1455,-0.2256,3.841,2.683,-2.561,1.0034,100840.82
-0.9331,0.145,-0.2275,4.512,-0.183,1.768,0.9713,100840.48
-0.981,0.1479,-0.2349,6.951,-5.244,6.28,1.0195,100840.13
-0.9839,0.1484,-0.2109,9.146,-4.756,2.378,1.0171,100839.5
-0.9536,0.1519,-0.1934,4.939,-0.976,-0.488,0.9848,100839.6
-0.9609,0.1519,-0.2134,-0.976,0.366,1.951,0.996,100839.56
-0.9805,0.1509,-0.2393,-0.854,-1.22,1.159,1.0205,100839.3
-0.9653,0.1484,-0.2129,1.463,-0.183,-0.488,0.9996,100840.59
-0.9658,0.1504,-0.2168,-0.305,-0.61,0.366,1.0012,100840.55
-0.9648,0.1499,-0.2192,-0.427,-0.61,0.244,1.0007,100840.3
-0.9697,0.1479,-0.2202,-0.366,0.122,0.122,1.0054,100839.72
-0.9727,0.1484,-0.2153,-0.488,-0.061,-0.122,1.0072,100841.03
-0.9741,0.1509,-0.2148,-0.732,0.122,-0.549,1.0089,100841.27
-0.9688,0.1484,-0.2148,-1.098,0.122,-1.098,1.0033,100840.96
-0.9614,0.145,-0.2119,-0.915,-1.22,-0.244,0.9951,100840.62
-0.9688,0.146,-0.2109,-0.305,-2.195,0.793,1.0021,100840.49
-0.9663,0.1421,-0.2085,-0.305,-1.89,0.854,0.9987,100840.01
-0.9629,0.144,-0.2144,-0.671,-1.585,0.976,0.9969,100840.04
-0.9692,0.1504,-0.2119,-1.037,-1.159,0.976,1.0035,100841.53
-0.9673,0.1514,-0.2144,-1.707,-0.305,0.854,1.0022,100841.55
-0.9736,0.1592,-0.2148,-1.585,0.0,1.463,1.0097,100840.95
-0.9648,0.1553,-0.2207,-1.768,1.037,1.89,1.0019,100841.23
-0.9707,0.1538,-0.2339,-1.098,1.89,2.195,1.0103,100842.09
-0.9639,0.1611,-0.2183,1.22,2.134,2.256,1.0013,100841.23
-0.9683,0.1548,-0.2275,1.402,2.622,2.073,1.0066,100841.45
-0.9595,0.1523,-0.229,2.988,2.195,1.22,0.9981,100841.14
-0.9609,0.1509,-0.2212,3.598,2.378,1.768,0.9975,100841.12
-0.9727,0.1504,-0.2183,2.927,2.134,1.22,1.0081,100840.78
-0.9595,0.1509,-0.2251,0.671,0.183,-0.549,0.997,100840.02
-0.957,0.1499,-0.2231,-0.305,0.122,-0.793,0.9941,100840.55
-0.9629,0.1523,-0.2256,-0.854,-0.183,-0.122,1.0006,100840.46
-0.9644,0.1558,-0.2256,-0.671,-0.732,0.61,1.0026,100839.27
-0.9668,0.1567,-0.2261,-0.671,-1.28,0.671,1.0052,100839.74
-0.9683,0.1567,-0.2212,-0.915,-1.22,1.098,1.0055,100839.48
-0.9668,0.1548,-0.2231,-1.037,-0.976,1.341,1.0042,100838.91
-0.9648,0.1567,-0.23,-0.488,-1.159,1.28,1.0042,100839.35
-0.9639,0.1587,-0.2236,0.366,-0.915,0.854,1.0021,100839.69
-0.9678,0.1558,-0.2192,0.183,-1.524,0.854,1.0044,100839.55
-0.9624,0.1606,-0.2192,-0.244,-0.976,1.463,1.0,100839.83
-0.9648,0.1592,-0.2241,-1.159,-0.305,1.768,1.0032,100839.43
-0.9688,0.1558,-0.2192,-1.341,-0.061,1.646,1.0054,100839.74
-0.9653,0.1626,-0.2207,-1.037,-0.061,1.524,1.0035,100839.88
-0.9604,0.1616,-0.2202,-0.549,-0.122,1.037,0.9985,100840.32
-0.9634,0.1616,-0.2202,-0.549,-0.915,1.037,1.0014,100839.93
-0.9653,0.1616,-0.2236,-0.671,-1.098,1.098,1.004,100840.76
-0.9644,0.1621,-0.2246,-0.183,-0.854,0.793,1.0033,100840.74
-0.9634,0.1641,-0.2183,0.732,-1.341,0.671,1.0013,100839.67
-0.9644,0.1631,-0.2207,0.671,-1.22,0.671,1.0026,100839.46
-0.9683,0.1626,-0.2222,0.61,-0.732,0.793,1.0066,100840.02
-0.9658,0.1626,-0.2158,0.915,0.061,0.854,1.0029,100839.71
-0.9639,0.1655,-0.2158,0.976,0.0,0.61,1.0015,100839.38
-0.9644,0.1621,-0.2183,0.915,-0.305,0.244,1.0019,100838.87
-0.9624,0.1602,-0.2173,0.915,-1.768,0.366,0.9995,100839.2
-0.9614,0.1641,-0.2148,1.037,-0.976,0.671,0.9987,100839.95
-0.9668,0.1602,-0.2168,0.183,-0.732,0.244,1.0037,100840.41
-0.9688,0.1606,-0.2183,0.0,-0.976,0.488,1.0059,100840.15
-0.9634,0.1646,-0.2188,0.183,0.183,0.488,1.0015,100840.67
-0.9619,0.1631,-0.2168,-0.183,0.122,0.549,0.9994,100840.46
-0.9678,0.1636,-0.2202,-0.244,0.122,0.793,1.0059,100839.8
-0.9648,0.1626,-0.2178,0.183,0.793,0.366,1.0024,100840.05
-0.9639,0.1616,-0.2148,0.061,0.793,0.671,1.0007,100840.25
-0.9639,0.1626,-0.2173,-0.061,0.488,0.854,1.0013,100841.12
-0.9619,0.1626,-0.2192,0.427,0.549,0.488,0.9999,100840.44
-0.9653,0.1626,-0.2192,0.549,0.427,0.671,1.0032,100840.15
-0.9668,0.1616,-0.2163,0.61,0.183,0.671,1.0038,100840.55
-0.9629,0.1636,-0.2178,0.61,0.244,0.61,1.0007,100840.38
-0.9663,0.1621,-0.2222,0.305,0.61,0.488,1.0047,100840.73
