ax,ay,az,gx,gy,gz,avm,pressure
-1.0171,0.0386,-0.3022,-1.463,-4.024,15.549,1.0617,100835.77
-0.9785,0.0327,-0.3003,2.256,-0.915,1.098,1.0241,100836.55
-1.0464,-0.0342,-0.3184,1.402,1.646,0.732,1.0943,100837.3
-0.9653,0.0054,-0.3101,-1.159,0.061,2.073,1.0139,100836.26
-0.9487,0.021,-0.3018,5.122,13.78,2.439,0.9958,100836.34
-0.9141,0.0454,-0.2773,-0.366,14.695,-8.78,0.9563,100836.51
-0.9126,0.0273,-0.3022,-9.939,0.366,-3.537,0.9617,100836.52
-0.9663,0.019,-0.314,-7.866,-2.378,2.439,1.0162,100836.03
-0.9678,0.0298,-0.3179,-5.366,-0.915,0.732,1.0191,100835.68
-0.9639,0.0352,-0.3247,-2.317,0.854,1.829,1.0177,100835.27
-0.9604,0.0381,-0.3174,3.963,3.963,3.902,1.0122,100834.24
-0.9517,0.0337,-0.3169,10.976,7.134,4.878,1.0036,100834.82
-0.9473,0.0195,-0.3306,15.671,9.146,4.085,1.0035,100834.88
-0.9468,0.021,-0.3506,15.915,6.829,0.793,1.0098,100834.3
-0.9546,0.0166,-0.3535,9.878,5.549,-2.256,1.0181,100834.22
-0.9473,0.0234,-0.3511,1.951,3.537,-5.732,1.0105,100835.16
-0.9468,0.0215,-0.3281,-1.402,0.427,-5.732,1.0023,100835.49
-0.9541,0.0088,-0.3252,-3.049,-0.732,-2.012,1.008,100835.25
-0.9463,0.0,-0.3296,-0.854,0.793,-0.488,1.002,100835.41
-0.9438,-0.001,-0.3306,1.159,-1.768,-0.793,1.0001,100835.92
-0.9482,-0.0005,-0.3418,-0.183,-5.183,-0.671,1.008,100836.07
-0.9727,-0.0029,-0.3462,1.159,-3.476,-1.037,1.0324,100835.07
-0.9653,-0.0103,-0.3315,3.598,-1.22,-0.915,1.0207,100834.8
-0.9268,-0.0278,-0.3291,3.841,-2.378,3.232,0.9839,100834.12
-0.9512,0.002,-0.3335,1.585,0.427,1.768,1.0079,100833.41
-0.9556,-0.0068,-0.3315,-2.256,-2.134,1.585,1.0115,100834.79
