ax,ay,az,gx,gy,gz,avm,pressure
-0.9932,0.042,-0.2139,8.354,-1.22,1.22,1.0168,100841.96
-0.9956,0.0435,-0.1323,22.805,-6.89,3.293,1.0053,100841.3
-1.0161,0.0513,-0.1094,15.61,-5.793,2.012,1.0233,100841.14
-0.9932,0.0493,-0.1562,5.061,-0.854,-0.427,1.0066,100840.91
-0.9868,0.0366,-0.147,6.585,-2.866,0.305,0.9984,100840.85
-0.9961,0.0449,-0.1392,5.488,-1.159,0.671,1.0068,100842.05
-1.0029,0.0498,-0.145,2.866,1.098,0.488,1.0146,100841.82
-0.9785,0.0479,-0.1484,3.537,1.037,0.732,0.9909,100841.41
-0.998,0.0552,-0.1499,5.915,-1.402,3.415,1.0107,100841.6
-1.0015,0.0566,-0.1353,5.549,-1.89,2.5,1.0121,100840.5
-0.9883,0.0488,-0.1348,2.561,-1.646,1.098,0.9986,100840.55
-0.9873,0.0532,-0.1411,1.402,-1.829,1.037,0.9988,100839.96
-0.9941,0.0605,-0.1357,2.317,-5.061,0.976,1.0052,100840.26
-1.0044,0.0596,-0.1309,2.256,-5.915,1.098,1.0146,100840.61
-1.0044,0.0527,-0.1338,1.951,-4.146,1.22,1.0146,100841.48
-1.0059,0.0444,-0.1221,2.561,-2.683,1.159,1.0142,100841.16
-0.9873,0.0479,-0.1255,1.585,-0.488,1.585,0.9964,100840.79
-1.0,0.0562,-0.1138,1.707,0.305,4.878,1.008,100841.85
-1.0049,0.0557,-0.1133,-0.244,1.341,4.756,1.0128,100842.16
-1.0063,0.0542,-0.127,-0.244,1.159,4.329,1.0158,100842.05
-1.0059,0.0513,-0.123,1.829,-0.122,2.927,1.0147,100842.06
-0.9976,0.0508,-0.1191,1.829,0.0,1.646,1.0059,100841.56
-0.9951,0.0547,-0.1143,1.463,-2.378,1.463,1.0031,100841.1
-1.0,0.0688,-0.1235,0.305,-2.622,1.341,1.01,100840.25
-0.9961,0.0693,-0.1191,-4.024,-5.732,3.963,1.0056,100840.88
-1.0029,0.0737,-0.1191,-3.171,-5.976,2.805,1.0127,100840.2
-1.0034,0.0776,-0.1187,-3.598,-4.329,1.951,1.0134,100840.7
-1.0088,0.082,-0.105,-3.415,-2.195,1.829,1.0175,100840.47
-1.001,0.0806,-0.1045,-2.5,-1.28,1.585,1.0096,100840.39
