ax,ay,az,gx,gy,gz,avm,pressure
-0.9897,-0.1484,-0.4565,-4.573,-10.244,-9.634,1.1,100332.96
-0.9238,-0.1401,-0.3765,1.951,-8.049,-3.354,1.0074,100332.91
-0.8145,-0.1074,-0.3057,-9.573,-22.622,10.366,0.8765,100333.1
-0.9868,-0.0981,-0.3657,-10.854,-20.732,13.902,1.057,100332.63
-0.9263,-0.1113,-0.3179,3.415,-5.671,-1.524,0.9856,100332.9
-0.8584,-0.1133,-0.3335,-1.707,-12.866,-6.829,0.9278,100333.1
-0.9185,-0.083,-0.2979,-0.793,-8.476,-4.451,0.9691,100332.64
-0.9165,-0.0889,-0.3623,-8.72,-7.988,-5.671,0.9895,100332.79
-0.9316,-0.1504,-0.4097,-4.939,-7.805,-2.256,1.0288,100333.38
-1.0063,-0.1421,-0.3433,11.951,-3.537,5.793,1.0727,100334.22
-0.9307,-0.1377,-0.3184,14.634,3.963,1.463,0.9932,100333.36
-0.9072,-0.1514,-0.3535,8.232,1.768,-0.305,0.9854,100332.59
-0.917,-0.1294,-0.3267,10.793,7.988,1.951,0.982,100333.01
-0.9517,-0.1289,-0.2935,8.902,4.695,1.89,1.0042,100332.7
-1.0259,-0.1738,-0.3672,-1.28,-6.098,2.988,1.1034,100332.61
-0.9722,-0.1548,-0.3423,2.927,-3.78,0.854,1.0422,100333.03
-1.0015,-0.1567,-0.3145,-0.915,-15.0,0.061,1.0613,100333.47
-0.9941,-0.1377,-0.3721,-7.073,-14.512,-3.354,1.0704,100332.95
-0.9038,-0.1265,-0.3052,2.134,-5.915,-10.305,0.9623,100332.67
-0.9097,-0.165,-0.2812,-2.805,-13.598,-8.72,0.9664,100332.72
-1.0244,-0.1494,-0.292,-9.939,-12.988,-2.012,1.0756,100332.65
-0.9985,-0.1299,-0.2778,-14.085,-9.329,-6.098,1.0446,100332.56
-0.9204,-0.1284,-0.2939,-19.268,-7.439,-8.415,0.9747,100332.41
-0.9038,-0.1162,-0.2852,-14.756,-1.22,-4.024,0.9548,100332.63
-0.9497,-0.1577,-0.2651,-4.085,-10.671,1.098,0.9986,100333.05
-0.9048,-0.1641,-0.2759,-2.256,-11.951,1.402,0.96,100332.3
-0.9917,-0.1499,-0.2959,-0.488,-16.28,6.829,1.0457,100332.82
-0.98,-0.1294,-0.2515,7.195,-8.354,4.146,1.02,100333.61
-0.9663,-0.1533,-0.2314,6.463,-7.561,2.012,1.0054,100333.83
-1.0308,-0.1587,-0.2256,4.268,-14.268,4.024,1.067,100332.77
-1.0127,-0.1255,-0.21,4.207,-8.841,2.134,1.0418,100332.93
-0.9814,-0.1484,-0.2324,-1.707,-10.61,-1.402,1.0195,100331.98
-0.9907,-0.1455,-0.2446,-1.159,-1.585,-0.183,1.0308,100332.59
-0.9541,-0.1299,-0.2354,1.341,9.207,-0.488,0.9912,100332.45
-0.9424,-0.1426,-0.2114,1.646,4.756,-0.427,0.9763,100332.2
-0.9941,-0.1387,-0.2021,0.0,1.463,1.646,1.0239,100332.4
-0.9736,-0.1494,-0.229,-2.378,1.768,-1.829,1.0113,100333.17
-0.9678,-0.146,-0.2441,-4.39,-1.646,-2.378,1.0087,100333.98
-0.9795,-0.1318,-0.2603,-3.78,2.439,-1.402,1.022,100333.22
-0.9741,-0.1377,-0.2407,-0.183,5.427,-1.951,1.0128,100334.0
-1.0107,-0.1504,-0.2432,-0.061,2.561,0.305,1.0504,100334.22
-1.0298,-0.1382,-0.2192,3.232,5.915,2.256,1.0619,100333.05
-0.9541,-0.1401,-0.2485,1.159,0.183,-0.061,0.9959,100333.5
-0.9565,-0.1582,-0.271,3.293,-3.78,2.805,1.0067,100334.23
-0.979,-0.1318,-0.2607,8.11,2.927,6.585,1.0217,100334.15
-0.9731,-0.1382,-0.2207,9.268,1.524,3.537,1.0074,100333.22
-1.0044,-0.1631,-0.2202,5.976,1.524,1.28,1.0411,100333.27
-0.9819,-0.145,-0.2129,-0.061,-5.488,0.122,1.0152,100331.83
-1.0171,-0.1538,-0.2427,-6.524,-7.744,-2.256,1.0569,100332.72
-0.9736,-0.1421,-0.29,-5.854,-0.549,-4.024,1.0258,100334.02
-1.0166,-0.1465,-0.2456,-0.854,-4.939,-1.707,1.0561,100333.36
-1.0132,-0.1377,-0.2192,-1.098,0.915,-2.317,1.0457,100334.13
-0.9741,-0.1411,-0.2271,-3.659,-1.159,-3.171,1.0101,100333.84
-0.9834,-0.1455,-0.2549,-6.463,-1.524,-1.768,1.0263,100333.98
-0.9004,-0.1338,-0.2681,-3.963,9.939,-2.805,0.9489,100334.08
-0.9004,-0.146,-0.2354,0.793,7.134,-0.122,0.942,100334.17
-0.958,-0.1538,-0.2119,1.707,5.244,1.707,0.9931,100333.48
-0.9624,-0.1597,-0.2173,-0.061,2.439,-0.061,0.9995,100332.47
-0.9946,-0.1562,-0.2368,-1.89,-6.585,0.305,1.0343,100332.33
-0.9517,-0.1431,-0.2573,-0.61,-5.549,-1.585,0.9962,100331.88
-0.9517,-0.1558,-0.2808,0.549,-6.22,-0.183,1.0044,100331.52
-1.0083,-0.1533,-0.2598,3.171,2.683,3.476,1.0525,100331.75
-0.9766,-0.1592,-0.2407,1.646,9.085,0.122,1.0183,100332.06
-0.957,-0.1768,-0.2305,2.012,7.927,-1.463,1.0001,100331.91
-0.9731,-0.147,-0.228,2.805,8.78,2.317,1.0103,100331.93
-0.9883,-0.1304,-0.2305,2.622,-0.183,2.683,1.0231,100331.56
