ax,ay,az,gx,gy,gz,avm,pressure
-0.9287,-0.0962,-0.3643,-44.451,18.659,-5.854,1.0022,100329.27
-0.793,-0.103,-0.3818,-9.207,16.768,-5.122,0.8861,100329.14
-0.8462,-0.1211,-0.187,15.366,6.951,8.72,0.875,100329.28
-0.8931,-0.0977,-0.1138,6.646,14.146,17.012,0.9056,100329.4
-1.0366,-0.0791,-0.1675,4.329,8.171,22.073,1.053,100329.49
-1.1206,-0.0571,-0.1489,2.256,9.573,-0.854,1.1319,100328.82
-1.0244,-0.105,-0.209,-1.646,7.134,-12.378,1.0508,100328.34
-0.9521,-0.1191,-0.2114,2.988,3.963,-7.683,0.9826,100329.2
-1.0225,-0.0742,-0.2256,7.988,2.866,3.293,1.0497,100328.74
-1.0249,-0.0781,-0.1929,12.805,-5.488,1.28,1.0458,100328.4
-0.9702,-0.085,-0.1709,14.085,-16.22,1.341,0.9888,100328.52
-0.9619,-0.0771,-0.1533,14.329,-11.524,5.305,0.9771,100328.83
-0.9917,-0.0933,-0.1646,9.451,-10.244,6.707,1.0096,100327.97
-1.0103,-0.083,-0.1616,6.585,-9.756,6.585,1.0265,100327.58
-1.0044,-0.0967,-0.1377,1.646,-3.598,2.927,1.0184,100327.78
-1.0308,-0.1167,-0.146,-4.634,-2.744,1.89,1.0476,100327.44
-1.084,-0.083,-0.1465,-7.988,10.183,3.049,1.097,100326.92
-1.0078,-0.0493,-0.2021,-13.537,26.585,-3.72,1.0291,100327.79
-0.9033,-0.1064,-0.228,-17.927,13.232,-9.512,0.9377,100327.82
-0.9448,-0.1162,-0.1914,-10.549,6.28,0.366,0.971,100327.47
-1.0283,-0.0635,-0.1548,-7.866,2.927,7.378,1.0418,100327.96
-1.0132,-0.0747,-0.1934,-11.22,-7.622,-1.22,1.0342,100327.81
-1.002,-0.0864,-0.2471,-8.171,-8.963,-3.659,1.0356,100327.83
-0.9692,-0.0459,-0.2339,0.732,-6.768,-3.415,0.9981,100327.85
-0.9814,-0.0825,-0.1777,4.146,-5.0,2.622,1.0008,100327.7
-1.0117,-0.085,-0.1743,5.732,-7.012,5.244,1.0301,100328.0
-1.0518,-0.0806,-0.1797,6.585,-7.866,4.451,1.07,100328.11
-1.0176,-0.0825,-0.1367,9.268,0.244,-3.476,1.03,100328.18
-0.9497,-0.0903,-0.1196,0.305,9.085,-6.524,0.9615,100328.11
-0.8569,-0.0952,-0.2729,-13.11,30.427,-1.646,0.9044,100327.82
-0.8892,-0.1016,-0.2671,-1.829,24.024,6.89,0.9339,100328.23
-1.0479,-0.0757,-0.1221,3.171,2.683,15.671,1.0576,100328.28
-1.1079,-0.0762,-0.1646,-7.866,-0.061,10.61,1.1227,100327.7
-1.0747,-0.0815,-0.2222,-9.939,-3.232,1.159,1.1005,100327.14
-1.0132,-0.0498,-0.25,-7.317,10.915,-1.89,1.0448,100326.54
-0.9824,-0.064,-0.2612,-5.122,10.183,-4.512,1.0186,100326.63
-1.0166,-0.083,-0.1875,0.061,-2.378,-3.293,1.0371,100326.81
-1.0078,-0.0806,-0.1621,-1.89,0.244,-4.207,1.0239,100326.33
-0.9819,-0.1069,-0.2485,-8.476,-3.11,-7.012,1.0185,100326.45
-1.0049,-0.1147,-0.2886,-3.415,-3.78,-3.171,1.0518,100325.56
-0.9951,-0.0752,-0.2241,6.707,7.195,0.915,1.0228,100325.5
-0.9761,-0.0864,-0.1855,5.915,2.256,-1.402,0.9973,100325.46
-1.0298,-0.0947,-0.2368,5.976,0.427,2.561,1.0609,100325.19
-1.0249,-0.104,-0.209,4.146,-3.049,-0.915,1.0511,100325.72
-0.9932,-0.1113,-0.188,0.183,3.11,-3.11,1.0169,100326.12
-0.9902,-0.1011,-0.2246,-6.098,5.549,-3.598,1.0204,100326.66
