ax,ay,az,gx,gy,gz,avm,pressure
-0.9507,-0.0405,-0.3438,-0.427,0.671,0.915,1.0117,100851.45
-0.9482,-0.0366,-0.3359,-0.427,0.244,0.976,1.0067,100851.34
-0.9556,-0.0376,-0.3433,-1.28,-0.061,1.037,1.016,100851.02
-0.9507,-0.0342,-0.3418,-1.585,-0.122,0.427,1.0108,100850.64
-0.9556,-0.0356,-0.3467,-1.951,-0.732,0.244,1.0171,100851.22
-0.9497,-0.0376,-0.335,-1.585,-2.073,0.305,1.0077,100852.25
-0.9526,-0.0356,-0.3491,-1.951,-1.89,0.61,1.0152,100851.19
-0.9478,-0.0312,-0.3462,-0.61,-2.378,0.305,1.0095,100851.24
-0.9556,-0.0371,-0.3433,0.183,-2.866,0.549,1.016,100851.53
-0.9487,-0.0356,-0.333,0.671,-3.537,0.244,1.0061,100852.01
-0.9561,-0.0352,-0.3398,-0.244,-3.049,0.549,1.0153,100852.6
-0.9521,-0.0352,-0.3447,0.0,-3.537,0.244,1.0132,100852.3
-0.9482,-0.0337,-0.3286,0.61,-5.244,0.427,1.0041,100851.7
-0.9648,-0.0381,-0.314,0.061,-6.098,0.732,1.0154,100850.79
-0.9561,-0.0386,-0.3262,-1.28,-5.976,0.305,1.0109,100851.31
-0.9648,-0.0356,-0.3223,-1.159,-6.768,0.976,1.0179,100850.83
-0.9609,-0.0352,-0.3252,-1.463,-7.561,1.707,1.0151,100851.7
-0.9546,-0.0278,-0.3062,-1.037,-8.232,1.768,1.0029,100852.0
-0.9614,-0.0356,-0.2993,-2.439,-5.793,2.195,1.0076,100852.09
-0.9629,-0.0342,-0.3057,-2.988,-6.463,2.317,1.0108,100852.52
-0.9653,-0.0259,-0.3003,-1.707,-5.793,3.232,1.0113,100851.98
-0.9692,-0.0308,-0.2759,-0.671,-4.207,3.049,1.0082,100852.06
-0.9785,-0.0332,-0.27,-1.89,-1.341,2.256,1.0156,100851.4
-0.9736,-0.0273,-0.2759,-2.5,-0.122,1.646,1.0123,100852.09
-0.9663,-0.021,-0.2734,-0.122,0.0,-0.183,1.0045,100852.81
-0.9663,-0.0142,-0.29,0.305,-0.549,-0.183,1.009,100853.3
-0.9717,-0.0171,-0.2676,1.585,-1.463,0.244,1.008,100852.93
-0.9756,-0.0249,-0.2661,0.732,-1.22,0.061,1.0115,100853.02
-0.9644,-0.0176,-0.2695,0.0,-1.585,-0.366,1.0015,100852.47
-0.978,-0.0151,-0.2764,-0.732,-1.037,0.244,1.0164,100853.05
-0.9702,-0.0156,-0.27,-1.524,0.427,0.244,1.0072,100852.86
-0.9731,-0.02,-0.2783,-1.89,0.61,0.488,1.0124,100852.21
-0.9702,-0.0215,-0.2788,-1.28,1.28,0.549,1.0097,100851.88
-0.9663,-0.0176,-0.2876,-0.366,-1.646,0.183,1.0084,100851.74
-0.9673,-0.0171,-0.2827,0.244,-1.707,0.305,1.0079,100851.53
-0.9844,-0.0229,-0.269,-0.793,0.61,1.098,1.0207,100851.49
-0.9648,-0.0195,-0.2827,-2.256,1.89,1.463,1.0056,100851.84
-0.9736,-0.0166,-0.292,-2.195,2.073,1.829,1.0166,100851.24
-0.9634,-0.0137,-0.2988,-1.951,2.195,1.768,1.0088,100851.93
-0.9668,-0.0186,-0.2886,-1.22,2.683,1.524,1.0091,100851.3
