ax,ay,az,gx,gy,gz,avm,pressure
-1.0859,-0.249,-0.1743,2.866,2.622,11.768,1.1277,100650.34
-1.1079,-0.2002,-0.2725,5.305,8.72,3.049,1.1584,100651.01
-1.0908,-0.1177,-0.1382,30.427,24.024,3.963,1.1058,100650.89
-1.1201,0.02,-0.1655,-10.122,2.195,-2.744,1.1325,100650.66
-0.9253,0.0288,-0.0596,-30.793,15.244,-7.805,0.9277,100650.5
-0.877,-0.064,0.1313,-37.378,21.037,0.122,0.889,100650.38
-0.7241,-0.106,-0.064,-38.049,21.341,-0.183,0.7346,100650.29
-0.731,0.0288,-0.0845,-7.073,17.134,5.854,0.7364,100650.09
-1.2632,0.0298,-0.1455,-3.232,13.293,10.976,1.2719,100650.93
-1.4512,0.0229,-0.1328,-9.878,1.28,-5.549,1.4574,100651.06
-1.3442,-0.1025,-0.186,-30.366,-7.256,-15.244,1.3609,100650.42
-0.8447,-0.1226,-0.1763,-48.415,-7.195,-26.524,0.8716,100650.32
-0.811,-0.0747,-0.1704,-66.768,-4.573,-12.622,0.8321,100649.87
-0.8296,-0.043,-0.2734,-74.573,-0.244,-7.988,0.8745,100649.8
-0.7876,-0.0376,-0.2378,-66.585,5.488,-10.0,0.8236,100650.47
-0.7925,-0.002,-0.2734,-67.378,17.683,-12.866,0.8383,100650.59
-0.8955,0.0029,-0.3008,-65.976,30.488,-17.805,0.9447,100650.58
-0.9746,0.0112,-0.2256,-65.732,40.488,-21.646,1.0004,100650.17
-1.02,0.0332,-0.2407,-65.854,33.354,-22.317,1.0486,100650.37
-1.1406,-0.0737,-0.0029,-59.268,18.476,-28.78,1.143,100650.05
-1.0537,-0.2412,0.002,-70.122,9.573,-30.915,1.081,100650.04
-1.0024,-0.3687,-0.1069,-62.683,-14.756,-10.976,1.0734,100650.66
-1.0586,-0.4004,-0.5298,-50.732,-13.963,-6.585,1.2496,100650.24
-1.2295,-0.2021,-0.2729,-30.061,-24.512,1.037,1.2755,100650.8
-0.8232,-0.1143,-0.3003,-67.744,-33.415,-19.451,0.8837,100650.41
-1.0601,-0.1289,-0.2666,-63.354,-23.902,-2.256,1.1006,100651.23
-1.0327,-0.1436,-0.2485,-70.732,-15.427,-0.488,1.0719,100651.04
-1.0044,-0.1592,-0.3184,-78.171,-9.573,0.854,1.0656,100651.13
-0.9663,-0.2065,-0.3364,-70.305,-5.976,-1.22,1.0438,100651.22
-0.9819,-0.2305,-0.3354,-60.671,1.22,-1.829,1.0629,100651.29
-1.0894,-0.2759,-0.3687,-53.841,4.146,6.768,1.1827,100651.33
-1.1479,-0.2764,-0.3252,-48.78,-4.817,12.744,1.2247,100651.62
-1.0684,-0.3003,-0.1836,-48.963,-9.329,7.012,1.1248,100650.96
-1.0986,-0.1235,-0.2236,-52.439,-1.159,6.341,1.1279,100650.84
-1.2227,0.1382,-0.2568,-42.622,7.866,12.256,1.257,100650.76
-0.9268,0.0869,0.0117,-47.744,20.61,4.024,0.9309,100650.55
-0.6987,-0.0176,0.1021,-65.61,30.671,-1.768,0.7064,100650.41
-0.8208,0.0225,0.1089,-66.098,30.183,14.878,0.8283,100650.19
-1.1104,0.0142,-0.0293,-66.524,21.89,22.988,1.1108,100650.49
-1.084,0.0063,-0.1587,-68.598,-9.756,3.72,1.0956,100650.62
-0.9956,-0.0034,-0.2549,-77.805,-11.768,-16.646,1.0277,100650.59
-0.8442,0.0039,-0.2739,-91.159,21.89,-35.0,0.8876,100651.05
