ax,ay,az,gx,gy,gz,avm,pressure
0.9854,-0.0542,-0.2207,20.0,32.134,6.402,1.0112,100860.91
0.9736,-0.061,-0.0923,18.415,31.463,6.463,0.9799,100861.66
0.9868,-0.0527,-0.0864,0.549,3.841,0.122,0.992,100861.73
0.9736,-0.0347,-0.2407,-6.524,-10.305,-2.195,1.0035,100861.29
0.98,-0.0366,-0.1792,1.22,3.659,1.829,0.9969,100861.46
0.9741,-0.0459,-0.1777,1.098,-1.037,0.488,0.9913,100861.46
0.9692,-0.0493,-0.2021,1.037,-0.366,-0.793,0.9913,100861.59
0.9673,-0.0327,-0.2236,1.524,5.671,-0.732,0.9933,100861.17
0.9702,-0.0288,-0.2012,1.707,18.78,-0.366,0.9913,100861.36
0.9482,-0.0171,-0.1401,6.646,17.805,-2.317,0.9587,100860.63
0.9438,0.0024,-0.1333,6.829,19.634,0.122,0.9532,100859.11
0.9863,-0.0005,-0.1035,4.939,34.024,2.561,0.9917,100860.05
1.0454,-0.0093,-0.0156,2.439,41.341,1.098,1.0456,100860.04
1.0352,-0.002,0.0308,-1.829,39.39,-0.854,1.0356,100860.04
1.0068,-0.002,0.0493,-6.159,28.171,0.488,1.008,100860.02
0.979,-0.0664,0.0215,-15.976,16.524,5.671,0.9815,100860.75
0.939,-0.1035,-0.0156,-27.744,16.951,8.11,0.9448,100861.04
0.939,-0.1016,-0.0195,-33.354,21.768,3.902,0.9446,100861.02
1.0293,-0.1318,-0.0244,-34.207,26.646,0.732,1.038,100861.38
1.0869,0.0308,-0.085,-30.854,16.829,-3.293,1.0907,100861.16
1.1924,0.2827,-0.1309,-11.768,-4.817,-12.561,1.2324,100860.86
1.146,0.1421,-0.0098,8.598,-5.122,-3.963,1.1548,100860.78
0.873,-0.1724,0.0024,4.756,-13.72,5.549,0.8899,100860.96
0.7847,-0.2432,-0.0801,-3.598,-15.976,0.244,0.8254,100860.46
1.0127,0.0044,0.0215,-11.463,7.622,10.671,1.0129,100861.03
0.9209,-0.0542,0.0283,-2.561,7.256,6.22,0.9229,100861.27
