ax,ay,az,gx,gy,gz,avm,pressure
0.9536,0.0645,-0.2637,-17.195,-27.561,-3.476,0.9915,100863.41
0.9492,0.0483,-0.271,-7.317,-13.598,1.829,0.9883,100863.09
0.9429,0.0288,-0.2524,-0.976,-3.537,1.829,0.9765,100862.96
0.9585,0.0337,-0.252,-0.854,2.561,-0.488,0.9916,100863.12
0.979,0.0244,-0.2993,2.012,11.829,0.854,1.024,100863.25
0.979,0.0298,-0.2554,14.817,31.341,5.122,1.0122,100863.1
0.9868,0.0464,-0.0537,16.646,32.317,9.024,0.9894,100863.59
0.9653,0.0054,-0.1577,-4.878,0.244,4.573,0.9781,100863.73
0.98,0.0029,-0.2339,-7.866,-3.11,0.671,1.0075,100863.59
0.9766,-0.0029,-0.1714,-3.537,2.5,1.768,0.9915,100863.35
0.9863,-0.0083,-0.1602,-6.037,1.159,2.134,0.9993,100863.05
0.9878,0.002,-0.1675,-9.024,-0.549,2.683,1.0019,100862.71
0.9868,0.0117,-0.1792,-10.793,-1.402,3.72,1.003,100862.83
0.9722,0.0059,-0.1763,-10.549,-0.488,4.512,0.988,100862.16
0.9751,0.0063,-0.1523,-10.366,2.317,4.939,0.9869,100862.54
0.9941,0.0127,-0.1465,-10.915,6.037,5.427,1.005,100862.33
1.0005,0.0278,-0.1484,-10.549,10.122,4.512,1.0118,100863.41
0.9927,0.0439,-0.1494,-9.756,11.585,-0.61,1.0048,100863.35
0.9624,0.0596,-0.1226,-8.841,12.5,-5.793,0.972,100863.33
0.9482,0.0747,-0.1133,-10.244,14.634,-3.049,0.9579,100862.67
0.9395,0.0591,-0.1108,-12.622,16.829,5.061,0.9478,100862.43
0.9263,-0.0117,-0.0942,-16.341,18.415,10.671,0.9311,100861.65
0.9404,-0.061,-0.228,-23.72,13.11,12.134,0.9696,100862.16
1.063,-0.0659,-0.353,-25.732,2.134,13.537,1.122,100861.81
0.7949,-0.0195,-0.0854,-30.122,8.476,5.732,0.7997,100863.04
0.8203,0.1006,-0.1597,-25.793,20.061,2.317,0.8417,100862.72
1.0605,0.0396,-0.0664,-20.061,48.902,8.598,1.0634,100863.33
1.1548,-0.0742,-0.0107,-14.817,33.476,5.671,1.1572,100863.8
1.0288,-0.0874,-0.0493,-5.183,13.963,-5.549,1.0337,100863.03
1.0073,0.02,0.0015,1.402,7.378,-11.524,1.0075,100863.06
0.9854,0.0645,-0.0327,-2.561,-8.415,-2.805,0.988,100863.12
0.9663,-0.0293,-0.0859,-7.683,-0.976,7.622,0.9706,100862.28
1.0044,-0.0566,-0.0376,-3.659,7.683,1.768,1.0067,100862.14
0.9766,0.0415,-0.0522,-0.061,-5.183,-5.915,0.9788,100862.41
0.939,0.0991,-0.0522,4.756,-0.122,-1.463,0.9456,100862.73
0.9619,0.0752,-0.0278,7.988,7.805,0.854,0.9653,100863.48
0.9775,-0.0874,0.0283,-0.488,9.573,0.0,0.9818,100863.08
0.9409,-0.2056,0.0225,-18.78,12.134,2.5,0.9634,100863.86
1.001,-0.1187,-0.0503,-29.756,15.854,-1.159,1.0092,100864.21
1.3203,0.1362,-0.0605,-18.415,19.268,-3.293,1.3287,100864.22
1.332,0.2202,0.0713,4.695,-5.122,11.524,1.352,100863.12
0.8472,-0.0366,0.0903,-2.256,-45.915,11.341,0.8528,100862.92
0.6113,-0.2173,-0.0918,-23.049,-25.976,4.878,0.6553,100863.0
0.7881,-0.1953,-0.1704,-20.732,28.293,13.11,0.8296,100863.09
1.1768,-0.1274,-0.0249,-4.695,34.085,15.61,1.1839,100863.77
1.1733,-0.2017,0.0371,-5.305,-5.366,10.366,1.1911,100864.01
0.9165,-0.23,-0.0459,-23.171,-26.098,4.939,0.946,100863.83
0.8208,-0.0156,-0.2007,-47.378,5.549,2.866,0.8451,100862.85
1.0029,-0.0254,-0.1875,-15.671,11.28,-2.256,1.0206,100863.83
1.0356,-0.0752,-0.1396,9.024,1.829,-12.073,1.0477,100863.45
1.0454,-0.1675,-0.1401,5.244,-2.073,-15.122,1.068,100864.27
1.0918,-0.1763,-0.2051,-8.293,-4.451,-10.976,1.1248,100864.3
1.126,-0.0586,-0.3242,-12.866,-7.927,-9.695,1.1732,100864.17
1.1929,-0.1006,-0.2422,-0.061,-20.366,-13.598,1.2214,100865.3
1.3076,-0.2407,-0.0474,4.329,-14.634,-4.573,1.3304,100866.02
1.2769,-0.0332,0.0093,-14.207,-22.195,4.573,1.2773,100865.72
1.0957,-0.02,-0.0938,-29.512,-48.659,-4.207,1.0999,100866.47
0.7886,0.0679,0.0522,3.963,-37.317,-6.829,0.7932,100866.65
0.668,0.3086,0.3247,48.78,-4.939,-2.256,0.8043,100866.31
0.9199,0.0947,0.2178,42.256,25.366,2.988,0.9501,100866.16
1.3213,-0.3818,0.0181,-5.732,48.902,-3.232,1.3755,100865.91
1.3667,-0.1196,-0.0083,-20.488,7.5,-19.085,1.372,100865.47
0.8481,0.1899,-0.0688,-2.195,-55.732,-15.183,0.8719,100865.15
0.5586,0.1035,-0.1372,10.671,-34.146,-17.195,0.5844,100864.91
0.7646,-0.0752,-0.2056,0.061,7.683,-22.988,0.7954,100865.71
1.0244,-0.1558,-0.1445,-11.037,6.829,-10.976,1.0462,100866.45
0.9902,-0.0063,-0.1045,-16.524,-10.122,1.951,0.9958,100865.77
0.9932,0.123,-0.1343,-16.951,-13.537,1.89,1.0097,100866.13
0.9224,0.1807,-0.144,-6.098,-23.293,5.427,0.9509,100866.74
0.7305,0.1338,-0.1968,2.988,-36.28,8.293,0.7682,100866.1
0.6567,0.001,-0.2871,-7.439,-36.22,8.11,0.7168,100866.0
0.9883,-0.0928,-0.3857,-28.598,25.305,19.085,1.0649,100866.96
1.2002,0.1011,-0.25,-13.049,11.402,6.646,1.2301,100866.51
1.1196,0.1582,-0.436,-19.146,3.537,-0.061,1.2119,100866.65
0.96,0.0884,-0.603,-12.622,12.622,-1.341,1.1371,100866.02
1.1006,-0.0049,-0.6274,8.415,34.817,6.037,1.2669,100866.38
1.5649,0.3076,0.0029,23.11,89.146,27.805,1.5949,100866.19
1.5229,0.168,0.0156,34.939,29.451,-19.268,1.5323,100866.4
0.9155,-0.2017,-0.4048,38.537,-52.988,-32.134,1.0211,100866.05
0.3228,-0.3877,0.2046,6.159,-4.268,8.598,0.5444,100865.44
0.6562,-0.0269,0.5879,-22.866,57.561,3.11,0.8815,100864.23
1.2979,0.1201,0.4292,-27.805,54.268,-13.049,1.3722,100864.31
1.4526,-0.0796,0.0776,-29.329,15.244,-16.829,1.4569,100863.77
1.0605,-0.0742,-0.1055,-11.22,-30.671,-8.963,1.0684,100863.61
0.728,0.1641,-0.0371,8.72,-39.085,5.671,0.7472,100863.37
0.6855,0.2324,-0.1025,5.244,-17.134,16.28,0.7311,100862.31
0.8955,0.0542,-0.1812,20.061,12.805,19.207,0.9153,100862.77
1.0654,-0.2065,-0.0771,43.049,18.72,19.39,1.088,100863.23
1.0024,-0.1792,-0.0015,37.683,1.037,11.524,1.0183,100862.47
0.8838,-0.0493,-0.1187,17.134,-23.78,2.378,0.8931,100862.65
0.7915,-0.0439,-0.2251,12.256,-37.256,-2.134,0.8241,100863.02
0.7729,-0.1001,-0.3228,11.768,-30.244,-5.488,0.8436,100862.93
1.0278,-0.083,-0.3491,16.585,-18.293,-7.012,1.0887,100862.76
1.0947,-0.0103,0.0327,15.244,-41.646,-15.732,1.0953,100861.75
0.6553,-0.2104,0.4893,-7.744,-70.488,-25.183,0.8444,100861.73
0.2065,-0.2148,0.4136,-1.402,-45.244,-38.049,0.5098,100861.23
0.1475,0.0601,0.5928,41.463,-94.634,-49.756,0.6138,100861.97
0.0771,0.375,-0.0308,39.085,-175.976,-10.671,0.3841,100862.63
-0.1108,0.6816,-1.7266,-25.061,-13.841,62.683,1.8596,100863.52
0.8599,0.0161,-0.2212,114.634,18.963,26.646,0.888,100863.59
0.728,-0.7295,0.376,82.988,-102.256,-21.829,1.0971,100863.26
0.7163,-0.5981,0.1436,5.183,-62.866,-18.11,0.9442,100863.12
1.5239,0.2949,-0.4678,-51.585,-48.78,21.28,1.6212,100863.13
1.9878,0.498,-0.5889,-44.451,-158.354,29.878,2.1322,100863.52
2.2871,0.1694,-0.106,13.659,-240.854,-14.878,2.2958,100865.15
1.7539,0.1831,-0.2949,29.817,-257.256,-20.732,1.7879,100865.16
0.3003,-0.1069,-1.2437,40.671,-193.354,39.146,1.2839,100866.26
1.4199,-0.8823,-4.0464,-14.634,-83.293,34.939,4.3781,100868.42
1.6694,-0.0122,-0.4478,38.232,-56.89,5.854,1.7285,100868.71
-0.1558,0.4575,0.3892,60.305,-177.073,-9.268,0.6205,100869.04
-0.7563,-0.0474,-0.7632,26.159,-62.561,48.902,1.0755,100869.38
-1.1494,-0.6636,-0.9004,41.402,20.61,57.622,1.6038,100870.15
-0.481,-0.791,-1.5083,-52.012,-176.89,9.634,1.7697,100871.46
-0.1006,-0.4321,-1.3618,-67.134,-150.671,23.049,1.4323,100871.58
-0.2417,0.3608,-1.1772,-33.415,-43.171,8.476,1.2548,100872.41
-0.3843,0.2466,-1.1582,-36.28,25.244,0.488,1.245,100872.52
-0.6353,-0.2666,-0.8862,-49.878,25.244,18.537,1.1225,100873.0
-0.8452,-0.2529,-0.8472,-37.927,12.927,-16.951,1.2231,100873.61
-0.7017,0.188,-0.6865,-4.817,28.293,-26.22,0.9995,100874.32
-0.1616,0.4058,-0.8462,4.085,32.561,-4.329,0.9523,100873.72
-0.0166,0.2588,-1.1367,27.622,35.061,8.232,1.1659,100873.41
-0.0566,-0.125,-1.082,18.171,25.61,3.963,1.0907,100872.31
0.0,-0.3936,-1.0518,-20.793,-23.841,-8.963,1.123,100871.46
-0.0376,-0.2109,-1.0659,-25.854,-32.073,2.683,1.0872,100871.47
0.0083,0.0513,-0.9238,7.561,13.11,2.195,0.9253,100871.62
0.1318,0.0483,-0.9106,18.537,32.622,-7.988,0.9214,100870.96
0.1626,-0.1362,-1.0449,10.183,5.793,-11.89,1.0662,100871.95
0.0181,-0.1978,-1.0435,1.829,-16.402,-7.988,1.0622,100871.48
-0.1465,-0.0854,-0.979,-7.5,-9.756,-0.915,0.9936,100871.34
-0.1816,-0.0063,-0.9512,-8.902,5.244,1.341,0.9684,100871.24
-0.1099,0.0107,-0.9678,-4.329,7.744,-1.463,0.974,100870.95
-0.0859,-0.0137,-1.0,2.317,4.268,1.951,1.0038,100871.47
-0.0693,-0.0405,-0.9976,3.049,5.061,3.354,1.0008,100870.73
-0.0332,-0.0391,-0.9985,-1.89,-2.744,-0.244,0.9999,100870.34
-0.0386,-0.0356,-1.0078,-4.939,-5.732,-0.915,1.0092,100870.12
-0.04,-0.0649,-0.9897,-4.756,2.256,0.305,0.9927,100870.0
-0.0498,-0.0713,-0.9814,-2.805,-0.61,-0.915,0.9853,100870.41
-0.0635,-0.0688,-0.9941,-0.671,-2.866,-1.037,0.9985,100870.34
-0.0493,-0.0732,-1.0078,-0.976,-0.427,-0.427,1.0117,100871.14
-0.0435,-0.0332,-1.0181,-2.012,-1.646,-0.244,1.0195,100870.64
-0.0659,-0.0303,-0.9829,0.488,-2.927,-0.549,0.9856,100870.39
-0.083,-0.0503,-0.9512,0.671,-5.244,-1.646,0.9561,100870.55
-0.0938,-0.0117,-0.9829,-3.537,0.61,1.89,0.9874,100870.22
-0.0752,-0.0054,-0.9932,-4.939,8.963,4.329,0.996,100870.07
-0.0552,-0.0557,-0.9858,-3.293,-0.915,-0.122,0.989,100869.95
-0.063,-0.0771,-0.9858,-3.293,-6.098,-2.866,0.9909,100869.77
-0.0786,-0.0576,-0.9966,-2.744,0.854,-3.659,1.0013,100870.84
-0.0747,-0.0449,-1.0044,-0.366,6.037,-5.732,1.0082,100871.39
-0.0542,-0.0239,-0.9868,2.256,2.622,-4.634,0.9886,100871.09
-0.0547,0.0005,-0.9834,4.268,0.915,0.671,0.9849,100871.84
-0.0625,0.0083,-0.9888,3.598,5.305,2.317,0.9908,100871.55
-0.0391,-0.0146,-0.9736,-0.366,5.183,1.463,0.9745,100871.95
-0.0532,-0.0352,-0.9839,-4.695,-2.378,1.707,0.986,100872.12
-0.0957,-0.0479,-0.9995,-4.512,-1.22,1.22,1.0052,100872.0
-0.0874,-0.0566,-0.9893,-0.427,3.841,-1.646,0.9947,100872.4
-0.0547,-0.0527,-0.998,4.268,5.976,-3.232,1.0009,100872.71
-0.0547,-0.0576,-0.9961,6.768,5.976,-2.317,0.9993,100872.33
-0.0278,-0.0645,-0.9443,2.256,-0.122,-3.598,0.9469,100870.93
-0.0264,-0.0439,-0.9819,-3.415,-6.463,-5.183,0.9833,100870.37
-0.0527,-0.0205,-1.0254,-2.256,5.244,-1.646,1.027,100871.43
-0.0361,-0.0376,-0.9941,2.5,7.622,0.488,0.9955,100871.11
-0.0376,-0.0532,-0.9585,2.439,-2.866,-1.463,0.9607,100871.01
-0.0493,-0.0469,-0.9707,-1.829,-5.305,-2.134,0.9731,100871.91
-0.0498,-0.0654,-0.9971,-4.207,-0.244,-0.549,1.0005,100872.45
-0.0474,-0.0933,-1.0176,-5.061,5.732,1.768,1.0229,100871.26
-0.0562,-0.0884,-0.9976,-5.671,7.683,4.024,1.003,100871.71
-0.0552,-0.062,-0.9722,-4.756,1.159,4.146,0.9757,100870.69
