ax,ay,az,gx,gy,gz,avm,pressure
1.082,0.3765,-0.5693,41.707,50.61,-53.293,1.2793,100809.04
1.082,0.3765,-0.5693,41.707,50.61,-53.293,1.2793,100808.72
0.8506,0.2925,-0.3135,53.354,28.415,-64.695,0.9525,100808.59
0.8125,0.2798,-0.4199,67.073,17.744,-62.317,0.9564,100808.38
0.8965,0.1938,-0.416,74.329,41.768,-74.146,1.0071,100809.09
0.9185,0.1914,-0.5376,102.5,34.573,-75.671,1.0813,100808.63
0.8706,0.2441,-0.4976,129.329,40.122,-63.354,1.032,100808.66
0.7666,0.2319,-0.4033,122.134,40.305,-54.207,0.8967,100809.55
0.8076,0.2437,-0.3945,98.72,38.78,-55.122,0.9313,100809.85
0.813,0.2266,-0.3638,95.0,48.841,-51.463,0.919,100810.06
0.8433,0.2305,-0.3838,103.293,74.756,-12.561,0.9547,100809.6
0.9082,0.1318,-0.4043,103.902,91.22,24.939,1.0028,100810.12
0.9502,0.1289,-0.3032,110.549,71.463,-6.646,1.0057,100809.77
1.0342,0.0986,-0.3218,109.451,12.378,-26.829,1.0876,100809.38
0.9014,0.2222,-0.3276,121.037,-36.402,-66.28,0.9845,100808.84
0.7803,0.333,-0.2554,135.671,-10.732,-68.354,0.886,100808.55
1.0391,0.1748,-0.3267,119.512,32.927,-10.915,1.1031,100808.71
1.1235,0.061,-0.4824,84.146,30.244,-49.39,1.2242,100808.98
0.9531,0.146,-0.4556,73.415,-7.927,-75.671,1.0664,100809.03
0.834,0.1655,-0.4878,90.366,-32.256,-53.72,0.9802,100809.57
1.0615,0.2275,-0.6123,88.232,-8.476,-51.707,1.2464,100809.38
1.1338,0.1689,-0.5137,52.012,28.415,-51.402,1.2561,100809.1
1.0757,0.1694,-0.3877,25.366,9.268,-57.744,1.1559,100808.76
1.002,0.126,-0.2471,16.89,18.78,-20.183,1.0396,100808.51
0.9302,0.0903,-0.4229,7.866,-33.476,-1.585,1.0258,100808.48
0.9766,0.0361,-0.3584,43.841,-10.854,12.195,1.0409,100808.55
0.9023,0.042,-0.4409,41.341,-16.524,11.463,1.0052,100808.96
0.9722,0.0732,-0.5273,12.012,-9.634,1.463,1.1084,100808.91
1.0073,0.1133,-0.4756,-12.317,-10.122,10.854,1.1197,100808.98
1.0742,0.1509,-0.5771,-27.378,20.122,78.415,1.2287,100808.19
0.8584,0.0229,-0.2441,17.988,90.061,135.793,0.8927,100808.2
0.8672,-0.1069,-0.1958,40.305,55.671,57.683,0.8954,100807.72
0.8101,-0.166,-0.542,-1.159,-11.098,45.671,0.9887,100807.96
0.5986,-0.0498,-0.1436,0.061,-73.293,-7.622,0.6176,100808.18
0.7988,0.1133,-0.3311,12.134,-78.659,-86.951,0.8721,100808.2
0.8433,0.2104,-0.0176,35.976,-22.866,-83.415,0.8693,100807.83
0.8379,0.1914,-0.1802,35.488,-7.683,-24.024,0.8782,100807.68
0.7612,-0.209,-0.396,9.512,8.232,15.0,0.8832,100808.19
0.9692,-0.2056,-0.5024,30.0,2.5,-30.732,1.1109,100807.84
1.2563,-0.0737,-0.6582,37.5,20.976,-39.817,1.4202,100806.46
1.2583,0.0791,-0.5942,14.268,6.037,-28.902,1.3938,100806.64
1.208,0.145,-0.6338,7.805,35.488,-20.122,1.3719,100807.05
1.2334,0.0732,-0.5371,-1.098,85.488,-5.0,1.3473,100806.48
0.9668,-0.0811,-0.4482,-42.866,73.598,21.585,1.0687,100805.58
0.5488,-0.0361,-0.1572,-42.378,29.695,87.805,0.572,100804.51
0.4478,-0.1675,-0.0347,-27.622,-50.366,65.854,0.4793,100805.31
0.8887,-0.1807,-0.0605,-25.305,-50.915,-27.5,0.9089,100805.05
0.6211,-0.1294,-0.2529,-46.341,-16.524,22.988,0.683,100805.41
1.083,0.0015,-0.77,-35.427,-17.744,19.146,1.3288,100805.12
1.3208,0.063,-0.875,-5.671,-6.402,24.024,1.5856,100804.66
1.0732,-0.0781,-0.6689,6.402,14.512,28.537,1.2671,100805.43
0.9805,-0.1509,-0.3164,14.695,26.341,10.732,1.0412,100805.27
