ax,ay,az,gx,gy,gz,avm,pressure
0.6875,-0.165,-0.0039,-46.037,-16.28,27.561,0.707,100771.0
0.4824,0.0903,0.1279,-23.841,15.915,13.841,0.5072,100771.77
1.0654,0.1665,0.1348,-55.915,7.988,13.598,1.0868,100771.61
1.6646,0.0913,-0.0869,-36.463,-32.927,-21.89,1.6693,100772.34
1.814,0.4253,-0.1187,7.866,-10.793,-2.5,1.8669,100771.91
1.1387,0.1758,-0.3193,-34.939,-47.378,11.037,1.1956,100772.95
0.5762,0.127,-0.3857,-17.683,-44.695,2.561,0.7049,100772.74
0.4814,0.0718,-0.0762,34.512,-11.646,-10.854,0.4927,100773.83
0.1489,-0.0005,0.146,60.061,5.0,-34.756,0.2086,100773.38
0.0542,-0.0532,-0.1055,78.232,-12.439,1.89,0.13,100773.45
1.5518,0.3701,-0.1421,43.171,17.744,28.902,1.6016,100774.23
2.1685,0.396,-0.167,-30.244,17.561,-28.293,2.2106,100774.3
1.3291,0.1934,-0.3745,-66.585,-35.488,10.854,1.3943,100773.99
0.6099,0.168,-0.5195,-2.561,-91.28,39.878,0.8186,100774.27
0.6396,0.2656,-0.4194,11.159,-45.122,29.024,0.8097,100774.84
1.3716,-0.0029,-0.3462,-71.22,-20.061,3.537,1.4146,100774.16
0.5732,-0.0903,0.3477,-39.512,-17.317,-89.268,0.6765,100773.9
0.1211,-0.0713,-0.0356,-43.537,-19.451,-34.695,0.145,100774.07
1.0801,0.0996,-0.4429,-23.354,-6.89,71.89,1.1716,100773.82
1.4688,0.3667,-0.5132,18.963,42.927,-0.793,1.5985,100774.48
1.8062,0.5239,-0.7002,5.915,16.829,11.951,2.0067,100775.62
1.0171,0.1699,-0.4248,-45.305,-58.598,17.561,1.1153,100776.09
0.4116,-0.0439,-0.2612,-30.854,-53.049,-8.841,0.4895,100776.55
0.5796,-0.1021,-0.1475,43.354,2.134,-6.951,0.6067,100777.04
2.1675,0.5386,-0.2529,31.463,44.878,-33.049,2.2477,100776.27
1.3047,0.2637,-0.3643,-27.927,20.366,-8.171,1.38,100776.57
0.7876,0.1323,-0.5557,-42.927,-32.317,25.671,0.9729,100776.8
0.8408,0.2827,-0.3955,-13.598,-32.683,-27.012,0.9713,100777.23
0.6675,0.0776,-0.2383,-20.61,-7.012,-18.78,0.713,100776.67
0.3188,-0.1587,-0.0444,-47.195,-25.732,12.561,0.3589,100777.35
0.4561,-0.0161,-0.3091,-43.659,-21.402,-10.427,0.5512,100777.39
1.793,0.5649,-0.6602,5.793,18.659,-16.585,1.9924,100777.53
2.1211,0.7617,-0.521,35.122,47.866,-8.598,2.3132,100778.5
1.062,0.3579,-0.5796,3.963,-3.963,-61.707,1.2617,100778.62
0.5552,-0.0146,-0.4585,7.134,-49.817,-32.439,0.7202,100779.2
0.3994,0.0142,0.063,55.549,13.598,9.024,0.4046,100779.14
0.0332,0.2827,0.2988,95.732,37.378,54.085,0.4127,100779.34
0.0371,0.0859,-0.2559,56.585,-44.146,44.573,0.2724,100780.37
1.7266,0.2627,-0.6489,12.195,-7.805,-39.329,1.8631,100780.02
1.4092,0.1914,-0.625,25.732,17.256,-16.646,1.5534,100779.75
