ax,ay,az,gx,gy,gz,avm,pressure
0.4854,-0.0972,-0.1968,15.061,18.354,10.0,0.5327,100759.38
0.7129,-0.0781,-0.165,52.988,31.585,10.061,0.7359,100758.91
0.7129,0.0024,-0.1006,52.561,12.927,20.122,0.72,100758.66
0.7075,-0.1294,-0.2988,8.171,3.11,15.61,0.7789,100758.99
0.729,-0.0933,-0.3545,8.598,-17.622,3.171,0.816,100759.34
0.8799,-0.0386,-0.4634,25.671,0.854,-1.159,0.9952,100759.25
1.2769,-0.0283,-0.3838,37.439,18.415,-10.0,1.3336,100759.91
1.5327,-0.0439,-0.3413,23.78,9.695,-8.354,1.5709,100760.65
1.4082,0.0283,-0.4316,6.037,-18.415,-13.598,1.4731,100760.37
1.3276,-0.2861,-0.2285,23.049,0.976,-4.939,1.3772,100760.62
1.3164,0.0396,0.6167,64.512,42.988,14.573,1.4542,100760.34
0.9438,0.0664,0.4507,-17.195,24.573,23.415,1.048,100760.62
0.8491,0.0103,-0.1226,-44.207,-7.744,2.195,0.858,100760.58
0.9741,-0.0112,-0.2178,3.171,3.354,-3.841,0.9982,100760.68
0.8198,-0.103,-0.0815,9.756,26.829,3.841,0.8303,100760.98
0.5981,-0.0889,-0.0273,-6.951,7.378,-4.268,0.6053,100760.49
0.5166,0.0308,-0.0146,-14.39,-6.341,-2.378,0.5177,100760.25
0.5571,0.0352,-0.1704,-39.329,-14.817,0.366,0.5837,100760.05
0.8589,-0.0918,-0.4922,-36.951,-24.634,5.671,0.9942,100760.04
1.02,-0.0142,-0.2646,-10.549,-19.634,14.146,1.0539,100760.39
1.2319,-0.0054,-0.3101,-44.939,-1.341,3.963,1.2704,100760.66
1.772,0.1421,-0.4316,-17.012,-36.098,-27.622,1.8293,100760.12
1.3101,0.0488,0.5317,-33.72,41.037,17.744,1.4147,100760.09
0.8608,-0.3242,0.5669,-52.805,13.902,-3.963,1.0805,100759.7
0.499,-0.0972,-0.0234,11.768,13.72,-1.707,0.5089,100760.5
0.4917,-0.0225,-0.0703,35.915,17.439,6.341,0.4972,100760.51
0.7339,-0.0298,-0.2314,46.28,4.207,11.159,0.7701,100760.62
0.7056,-0.1279,-0.2896,16.89,-8.659,25.671,0.7733,100760.09
0.7495,-0.1465,-0.4932,-9.695,-23.415,16.951,0.9091,100760.07
1.1855,-0.1436,-0.4517,9.695,-4.695,-8.049,1.2768,100760.55
1.793,-0.0654,-0.375,41.768,15.244,-19.451,1.8329,100761.39
1.4702,0.1445,-0.3408,25.732,-40.488,-7.744,1.5161,100762.38
1.4756,-0.3394,-0.4082,-10.976,-13.11,-3.415,1.5682,100762.4
1.5239,-0.1021,0.8687,77.561,48.293,23.049,1.7571,100761.67
0.6245,-0.02,0.4775,-5.732,36.341,54.573,0.7864,100761.75
0.8345,-0.1182,-0.3125,-47.378,-1.951,0.854,0.8989,100761.79
1.1934,-0.0693,-0.2563,-4.756,3.171,-12.195,1.2225,100761.84
0.7065,-0.1304,-0.1328,-9.756,8.902,2.134,0.7306,100761.74
0.4551,-0.0664,0.0444,-27.744,-12.195,-23.171,0.462,100761.05
0.6621,0.1338,-0.1006,-46.524,-14.451,-20.366,0.6829,100760.41
0.6235,0.0361,-0.3091,-51.037,-14.146,-4.939,0.6969,100760.56
0.5454,-0.0576,-0.3911,-33.476,-15.305,0.305,0.6736,100761.03
0.5776,-0.0552,-0.125,-14.024,10.305,14.573,0.5936,100761.75
1.2729,-0.0815,-0.2285,-37.561,34.268,20.854,1.2959,100761.3
1.9771,-0.1519,-0.6738,-43.11,7.744,-28.293,2.0942,100761.21
1.6255,0.2295,-0.4585,8.049,-39.573,-53.415,1.7044,100762.13
1.104,0.2056,-0.1626,34.451,-0.244,-7.561,1.1347,100759.5
0.8589,0.3096,-0.2773,5.305,-22.988,2.256,0.9542,100759.88
0.4028,-0.082,-0.3081,11.28,-15.915,18.963,0.5137,100759.91
0.4253,-0.0894,-0.0728,71.829,6.768,13.537,0.4406,100760.04
0.6631,0.022,0.0723,91.28,9.085,29.756,0.6674,100760.16
0.5859,-0.0898,-0.0684,36.22,-13.598,39.817,0.5967,100759.12
0.6567,-0.1689,-0.4321,-22.012,-45.488,3.72,0.8041,100759.48
1.0205,-0.249,-0.6509,5.976,-17.134,-7.561,1.2358,100760.23
1.6182,-0.1899,-0.5361,84.39,33.78,-38.354,1.7152,100760.79
1.8721,0.3833,-0.1504,55.183,-28.659,-71.829,1.9168,100760.95
1.6777,-0.2065,-0.3877,-24.024,-0.122,12.927,1.7343,100761.06
1.0483,-0.0132,0.8008,55.061,36.829,65.061,1.3193,100760.67
0.7002,0.0718,0.3721,-11.22,17.744,52.378,0.7962,100760.01
1.0986,-0.1567,-0.2896,-12.317,1.829,-4.878,1.1469,100759.88
1.1509,-0.0957,-0.2183,41.829,-5.671,-29.451,1.1753,100759.66
0.5171,-0.1841,-0.0229,10.671,0.488,-16.402,0.5494,100759.01
0.3286,-0.0522,0.0869,-43.354,-17.195,-27.561,0.3439,100759.51
0.5229,-0.0024,-0.1807,-70.61,-14.085,-5.793,0.5533,100759.99
0.7192,0.0923,-0.3618,-33.902,4.207,21.098,0.8104,100760.49
0.8691,0.1016,-0.4146,-2.073,-8.415,20.671,0.9683,100760.13
1.0396,0.0112,-0.2324,-10.305,13.72,14.207,1.0653,100760.84
1.4199,-0.168,-0.417,-26.341,18.171,-9.573,1.4894,100759.99
1.0566,0.0122,-0.1968,39.451,1.22,14.268,1.0749,100760.47
0.9893,0.1021,-0.3047,10.854,-28.902,-13.963,1.0401,100760.36
0.4316,-0.0098,-0.1943,3.598,-45.427,-9.207,0.4735,100760.15
0.376,-0.1538,-0.106,29.329,-29.451,9.329,0.4198,100759.98
0.5776,-0.146,-0.0737,70.305,5.366,16.707,0.6003,100759.99
0.8286,0.001,-0.0913,86.768,20.915,30.61,0.8336,100760.62
1.0356,-0.2144,-0.6392,33.049,-20.427,7.744,1.2357,100760.71
1.0186,-0.2837,-0.686,21.22,-36.28,-20.366,1.2604,100760.78
1.2568,-0.0996,-0.353,40.427,-17.866,-22.866,1.3093,100760.83
1.6714,0.1055,-0.3521,14.39,-20.976,-16.829,1.7113,100760.75
1.5713,-0.353,-0.3169,-14.878,-23.963,-2.073,1.6413,100759.95
1.1519,-0.0903,0.2778,48.293,-10.366,22.195,1.1883,100760.34
0.584,0.2168,0.2817,52.927,9.634,46.402,0.6837,100760.38
0.7236,0.0181,0.0396,10.122,23.72,6.89,0.7249,100760.55
