ax,ay,az,gx,gy,gz,avm,pressure
1.002,-0.0093,-0.5127,-31.585,-34.207,-20.366,1.1255,100736.9
1.1763,0.1709,-0.4307,-10.427,-40.976,-68.354,1.2642,100736.8
1.2705,0.314,-0.4561,5.427,-7.317,-6.89,1.3859,100736.97
1.2783,0.3438,-0.4849,-3.171,13.902,12.622,1.4097,100736.71
1.146,0.2427,-0.5728,-15.061,25.671,4.024,1.3039,100736.4
1.063,0.0972,-0.4678,-15.0,9.756,20.183,1.1654,100737.03
0.854,0.1958,-0.5381,6.037,-4.451,9.085,1.0282,100737.64
0.5127,0.25,-0.3164,-33.11,-5.366,-19.939,0.6523,100737.11
0.7837,0.0596,-0.2368,-22.744,31.037,-88.963,0.8209,100736.94
0.7964,0.188,-0.3633,30.61,44.085,23.354,0.8953,100737.45
0.853,0.1885,-0.3672,-19.085,37.805,40.427,0.9476,100737.99
0.9346,0.1938,-0.4136,-7.744,20.122,-11.524,1.0402,100738.5
0.9585,0.0781,-0.4458,-12.195,28.72,37.622,1.06,100738.16
0.7222,0.1636,-0.4565,-9.207,40.549,109.817,0.8699,100738.4
0.7822,0.106,-0.3843,-3.902,24.146,6.28,0.8779,100738.44
0.7588,0.0654,-0.2119,37.622,23.354,-26.707,0.7905,100739.34
0.7134,0.0181,-0.1802,59.146,11.402,-37.195,0.736,100739.03
0.7148,0.0186,-0.293,17.866,-9.756,55.61,0.7728,100738.8
0.9502,0.04,-0.437,-20.122,-51.524,53.11,1.0466,100739.24
1.0977,0.0791,-0.4795,-24.207,-77.317,-12.683,1.2004,100739.71
0.9463,0.1035,-0.4731,-7.866,-80.976,0.122,1.063,100738.91
1.0854,-0.1523,-0.4448,42.256,-55.915,-19.268,1.1829,100738.97
1.1704,-0.1729,-0.3018,16.829,-14.695,-32.073,1.221,100739.62
1.104,0.0278,-0.3643,-18.476,-3.902,-25.0,1.1629,100739.86
0.7119,0.0747,-0.5615,-23.171,23.598,25.793,0.9098,100739.5
0.5845,0.0415,-0.2969,56.951,72.134,48.415,0.6569,100739.91
0.6143,-0.0776,0.0029,114.695,28.354,1.463,0.6192,100739.08
0.668,-0.1445,-0.2769,12.622,-13.354,-10.671,0.7374,100739.61
0.6763,-0.1357,-0.3652,-35.915,-17.195,5.61,0.7805,100740.01
0.8965,-0.0693,-0.4067,-19.573,6.951,-14.085,0.9869,100740.8
1.0889,0.0039,-0.5137,-2.988,3.537,-24.512,1.204,100741.04
0.7534,0.0049,-0.4683,-1.585,-19.085,42.622,0.8871,100740.97
0.8179,-0.0581,-0.4878,-18.354,-23.293,60.549,0.9541,100741.54
1.001,-0.0879,-0.415,-15.305,-24.634,26.829,1.0872,100741.24
1.1128,-0.0005,-0.4917,-44.329,-21.159,-14.39,1.2166,100741.51
1.4482,0.085,-0.3179,28.476,-0.305,-56.89,1.4851,100741.94
1.2607,0.2764,-0.5947,-7.683,1.037,3.78,1.4211,100741.52
0.7998,-0.0151,-0.3257,54.695,38.72,32.927,0.8637,100742.21
0.9229,-0.0977,-0.209,47.256,40.366,26.524,0.9512,100742.73
1.0879,0.1611,-0.3672,12.195,5.183,-20.427,1.1594,100742.02
0.7881,0.1543,-0.3481,-7.378,6.159,-15.488,0.8753,100741.61
0.4961,-0.1343,-0.1665,-22.439,18.354,25.305,0.5402,100740.8
0.4946,-0.0972,-0.2163,-24.39,-0.366,17.378,0.5485,100741.8
0.877,0.0273,-0.2524,-20.854,-4.878,10.793,0.913,100742.06
0.7212,0.0332,-0.4336,-42.5,-8.354,44.939,0.8422,100741.75
0.5732,-0.0278,-0.2114,-22.683,11.22,48.902,0.6116,100741.89
0.9458,-0.0688,-0.5518,-37.317,2.134,38.963,1.0971,100741.77
1.2959,-0.166,-0.4717,-40.244,-38.72,-24.939,1.389,100742.14
1.3164,-0.1294,-0.6016,-31.707,-49.39,-48.11,1.4531,100742.31
1.145,-0.1011,-0.6606,-3.78,-15.549,-27.5,1.3258,100742.33
1.2197,-0.0278,-0.4595,40.0,23.598,-50.488,1.3037,100742.45
1.0142,-0.0396,-0.4658,37.317,13.11,-25.915,1.1167,100742.28
0.6973,-0.0483,-0.3345,53.415,18.78,16.098,0.7748,100742.8
0.6025,-0.1436,-0.1274,52.561,35.0,13.232,0.6324,100742.46
0.6519,-0.1797,-0.2412,27.012,-2.744,-2.073,0.7179,100742.69
0.7114,-0.0635,-0.3838,-17.195,-23.963,-3.293,0.8108,100743.02
0.6597,-0.1113,-0.4282,-25.549,-1.22,0.488,0.7943,100742.62
0.6309,-0.1353,-0.3662,-23.963,4.451,27.5,0.7419,100742.69
0.6748,-0.1753,-0.3848,-11.341,-4.39,-6.098,0.7963,100743.62
0.9414,-0.1675,-0.437,3.11,-23.293,-14.39,1.0513,100743.45
0.9707,-0.1577,-0.5435,-16.89,-11.22,4.146,1.1236,100743.59
1.1172,-0.1304,-0.5371,23.415,-27.5,6.28,1.2464,100745.05
1.1641,0.0264,-0.5708,18.415,-16.524,10.0,1.2967,100745.15
1.0718,0.0718,-0.6646,-56.585,22.866,18.293,1.2631,100744.72
1.0864,-0.1343,-0.333,47.927,31.951,-10.488,1.1442,100745.27
1.252,0.0537,-0.6074,4.329,10.671,-37.561,1.3926,100744.84
0.9473,0.0396,-0.4102,21.463,4.695,-24.085,1.033,100744.84
0.5728,-0.0732,-0.2495,6.159,10.854,29.756,0.629,100744.12
0.6328,-0.0503,-0.4204,19.329,16.22,11.22,0.7614,100744.34
0.7583,-0.1343,-0.2617,51.707,37.683,-3.537,0.8134,100744.12
0.6855,-0.2197,-0.1206,8.171,30.366,0.061,0.7299,100744.68
0.6987,-0.1353,-0.3091,-18.963,-16.646,-2.561,0.7759,100744.77
0.7568,-0.0176,-0.3745,-49.146,-26.037,23.659,0.8446,100746.2
0.8149,-0.019,-0.5288,-56.585,-23.354,43.171,0.9717,100746.39
0.9346,-0.1104,-0.3975,-19.39,-10.549,38.78,1.0216,100746.54
1.1348,-0.2876,-0.4341,-19.451,2.378,23.476,1.2485,100746.53
1.3354,-0.2783,-0.7036,-28.11,-50.671,-5.122,1.5349,100746.66
1.1069,-0.2612,-0.6836,-1.402,-17.622,2.134,1.327,100747.1
1.1064,-0.1831,-0.6211,27.256,18.171,-17.317,1.282,100746.83
1.0869,-0.1577,-0.4126,69.634,20.915,-68.659,1.1732,100747.5
0.7705,-0.1538,-0.1963,57.317,17.195,-30.854,0.8099,100746.62
0.502,-0.1753,-0.1304,-3.902,11.768,30.854,0.5474,100745.74
0.6182,-0.0586,-0.3315,-34.878,-11.037,0.183,0.7039,100745.81
0.5562,-0.0483,-0.3511,-14.146,4.512,4.939,0.6595,100746.12
0.5029,-0.1348,-0.1846,9.634,34.878,27.683,0.5524,100745.61
0.6294,-0.1948,-0.2017,10.366,14.207,31.28,0.689,100745.71
0.9053,-0.2212,-0.3335,-21.89,2.744,46.402,0.9898,100745.56
1.2114,-0.3687,-0.5049,-34.39,9.085,33.171,1.3632,100747.19
1.4341,-0.2988,-0.6875,-28.963,-30.427,-1.28,1.6182,100746.9
1.3545,-0.1665,-0.7183,1.829,-2.317,-5.305,1.5422,100748.18
1.2964,-0.2793,-0.3887,43.598,44.207,-8.72,1.3819,100748.65
1.4619,-0.1162,-0.2427,6.341,-6.098,-89.573,1.4865,100748.14
