ax,ay,az,gx,gy,gz,avm,pressure
0.9419,0.104,-0.168,75.671,21.098,-24.695,0.9624,100733.8
0.895,0.0732,-0.1289,67.988,25.671,-22.927,0.9072,100733.49
0.9487,0.1079,-0.1836,73.415,12.317,-25.183,0.9723,100733.73
1.0176,0.1646,-0.2534,66.829,6.037,-19.085,1.0615,100733.92
0.9863,0.1567,-0.2261,59.634,-3.049,-10.549,1.024,100733.56
0.9355,0.0977,-0.2251,50.61,-24.634,-15.61,0.9672,100732.8
0.98,0.0747,-0.3027,49.939,-21.098,-19.146,1.0284,100732.98
1.1885,0.1587,-0.3037,38.598,-5.427,-9.39,1.2369,100733.86
1.2051,0.2026,-0.3804,15.549,-9.939,-18.476,1.2798,100733.53
0.9238,0.2988,-0.3589,29.878,-34.756,-19.085,1.0352,100732.56
0.8267,0.2788,-0.2373,47.744,-10.976,16.707,0.9041,100732.07
0.8101,0.0581,0.0078,38.841,-5.793,16.707,0.8122,100732.06
0.7983,-0.1592,-0.0332,21.402,-7.5,-21.22,0.8147,100731.2
1.0879,-0.189,-0.1104,59.817,0.366,-51.585,1.1097,100731.55
1.1416,-0.0288,-0.2095,41.037,-10.061,-30.61,1.161,100731.56
1.0884,0.3101,-0.4624,35.061,2.805,-15.976,1.2225,100731.95
0.9453,0.1978,-0.3335,65.793,21.098,5.854,1.0217,100731.98
0.7368,0.0063,-0.2085,62.012,27.5,22.927,0.7658,100731.75
0.6685,-0.0532,-0.1064,59.695,14.512,10.671,0.679,100732.59
0.7471,0.0278,-0.2148,57.5,12.134,-14.573,0.7778,100732.73
0.7739,-0.0317,-0.2944,57.805,9.146,-18.537,0.8286,100732.69
0.8198,-0.0894,-0.2183,56.098,1.768,-26.098,0.8531,100733.16
0.7651,-0.0264,-0.2393,27.5,-4.451,-33.049,0.8021,100733.39
0.5635,0.0449,-0.2065,31.585,-18.476,-26.707,0.6018,100732.94
1.2031,-0.0342,-0.3413,-30.0,-4.817,-15.0,1.2511,100733.76
1.272,0.0977,-0.123,-38.11,-18.11,-29.024,1.2816,100733.34
1.1362,0.2344,-0.0991,-16.524,-8.72,-7.622,1.1644,100733.16
1.2402,0.3452,-0.4741,-5.976,11.341,2.683,1.3719,100732.78
1.4956,0.2202,-0.3779,2.317,46.341,-1.28,1.5583,100732.49
1.0776,0.1289,-0.4131,14.512,14.024,-5.976,1.1613,100733.04
0.5483,-0.0625,-0.1758,50.183,14.451,15.366,0.5792,100733.31
0.7002,0.0112,-0.0674,27.073,13.537,-4.878,0.7035,100734.26
0.8457,0.1484,-0.2983,-23.598,-2.561,-19.085,0.909,100733.87
0.7656,0.0791,-0.2275,-28.902,4.451,-8.659,0.8026,100733.83
0.7505,0.1484,-0.2134,-17.256,-6.159,-5.244,0.7942,100733.93
0.7065,0.1934,-0.2642,-3.537,-9.512,11.524,0.7787,100734.62
0.6704,0.1592,-0.2402,4.817,-20.061,16.098,0.7297,100735.28
0.7632,0.1201,-0.438,7.622,-20.061,14.573,0.8881,100736.11
1.147,0.0869,-0.3477,1.463,-0.915,7.988,1.2017,100735.77
1.3291,0.1479,-0.2188,-47.561,-8.78,-12.622,1.3551,100735.27
1.2026,0.0767,-0.2334,-28.72,-7.134,-29.146,1.2275,100734.98
1.0898,-0.0596,-0.3345,29.573,-5.671,-15.244,1.1416,100735.04
1.0439,0.0215,-0.3613,30.366,3.354,11.524,1.1049,100735.57
1.2173,0.022,-0.2739,-8.78,38.537,28.841,1.2479,100735.62
1.3628,0.0488,-0.2417,-54.329,21.28,-22.744,1.3849,100734.89
0.7944,0.2876,-0.4316,-51.159,-22.5,-18.049,0.9488,100735.35
0.5752,0.124,-0.1382,34.573,20.671,34.207,0.6044,100735.33
0.6685,-0.0176,-0.4834,39.207,-11.707,11.402,0.8251,100736.18
