ax,ay,az,gx,gy,gz,avm,pressure
0.8701,0.1504,-0.165,-18.049,-19.085,-25.488,0.8983,100733.18
0.7568,0.0796,-0.0215,1.829,-29.451,-30.366,0.7613,100732.45
0.7827,0.106,-0.106,0.366,-49.512,-60.244,0.7969,100732.13
0.7573,0.1855,-0.2002,15.793,-31.524,-52.805,0.805,100731.79
0.8823,0.2046,-0.1211,24.939,19.512,-13.72,0.9138,100731.65
0.936,0.168,-0.2295,4.817,23.232,-1.402,0.9783,100732.3
0.9614,0.1665,-0.292,-7.927,11.159,-6.524,1.0185,100732.02
0.9746,0.2148,-0.3604,-7.073,11.037,-2.805,1.0611,100731.45
0.9316,0.1909,-0.3037,6.402,7.439,5.0,0.9983,100731.65
1.0259,0.2803,-0.3403,11.402,18.902,11.524,1.1166,100731.54
1.2983,0.3286,-0.2852,18.171,26.89,18.963,1.3693,100731.09
1.3276,0.3237,-0.2617,19.146,11.28,18.232,1.3914,100731.64
1.252,0.1792,-0.0093,16.646,2.744,-6.768,1.2647,100730.92
0.9268,0.1025,0.0234,33.049,-25.61,-15.244,0.9327,100731.5
0.8247,0.0557,0.0962,66.89,-26.829,-8.354,0.8322,100732.32
0.8477,0.1255,-0.0566,70.976,-14.451,-7.073,0.8588,100731.56
0.8828,0.1934,-0.1094,83.963,-1.89,-7.195,0.9103,100731.98
0.9277,0.189,-0.1157,93.232,2.561,-13.598,0.9538,100732.68
0.9497,0.1138,-0.1611,104.146,-14.939,-25.366,0.97,100732.2
0.8911,0.0439,-0.1099,116.707,-9.146,-25.549,0.8989,100732.11
0.7788,0.1289,-0.1079,127.866,-5.0,-36.402,0.7967,100731.52
0.8179,0.1504,-0.1479,140.0,1.951,-40.854,0.8446,100731.84
0.8389,0.0552,-0.1318,154.878,38.963,-25.976,0.851,100730.97
0.873,0.1035,-0.1401,166.646,23.476,-40.854,0.8903,100730.2
0.9829,-0.0654,-0.2061,181.707,21.89,-66.402,1.0064,100729.99
0.9946,-0.041,-0.2134,172.134,27.927,-67.073,1.0181,100730.57
1.0664,0.0547,-0.1099,162.683,35.0,-49.817,1.0734,100730.4
0.9238,0.1245,-0.0195,155.732,35.183,-31.159,0.9324,100730.49
0.9292,0.207,-0.0288,147.256,36.768,-30.854,0.9524,100731.07
0.9668,0.2451,-0.1787,137.683,40.61,-24.695,1.0133,100731.01
1.0186,0.2563,-0.189,131.28,26.89,-28.415,1.0672,100730.96
0.9448,0.2773,-0.3027,125.427,34.268,-25.488,1.0302,100731.55
1.0132,0.2651,-0.0835,145.61,56.22,-17.866,1.0506,100731.27
1.0503,0.1992,-0.127,130.549,27.927,-30.61,1.0765,100731.29
0.9536,0.1162,-0.1533,125.854,13.72,-31.646,0.9728,100730.81
0.9717,0.103,-0.1714,114.817,11.341,-25.183,0.992,100730.83
1.04,0.2119,-0.2031,106.098,-6.037,-28.415,1.0807,100730.97
0.9814,0.189,-0.1406,97.988,-3.049,-19.817,1.0093,100730.69
0.9917,0.1753,-0.1357,73.78,-14.817,-13.902,1.0162,100730.85
1.1318,0.1846,-0.189,45.244,-12.5,-7.012,1.1623,100730.75
1.1348,0.02,-0.1787,31.829,-22.317,-19.878,1.1489,100730.27
0.9517,-0.1494,-0.064,18.354,-46.159,-36.829,0.9654,100730.42
0.9062,-0.0356,-0.1079,13.354,-22.622,-21.098,0.9133,100730.41
0.9624,0.0483,-0.0684,24.756,8.659,12.622,0.966,100731.41
1.0264,0.104,-0.2676,4.817,21.341,30.061,1.0658,100731.27
1.0239,0.0366,-0.2427,14.39,3.476,18.354,1.0529,100730.45
0.7627,0.0044,-0.1777,33.232,-17.683,4.024,0.7831,100730.69
0.7983,-0.0112,-0.2041,31.524,5.976,-1.341,0.8241,100730.99
0.8447,0.0518,-0.3188,28.415,2.683,-10.183,0.9044,100730.47
0.8394,0.0254,-0.2422,22.195,-6.463,-21.341,0.874,100731.07
0.688,0.0205,-0.2402,19.146,-26.707,-24.512,0.729,100731.27
0.562,-0.0376,-0.2139,31.463,-28.11,-18.841,0.6025,100731.16
0.73,-0.0132,-0.3091,39.695,-25.793,-20.427,0.7928,100730.96
