ax,ay,az,gx,gy,gz,avm,pressure
1.2856,0.0112,-0.3159,20.061,10.122,3.11,1.3239,100735.78
1.3403,-0.1108,-0.373,5.976,24.817,0.244,1.3957,100735.02
1.2549,-0.0425,-0.2534,5.122,1.341,-7.073,1.2809,100734.81
0.8662,0.0347,-0.0518,18.902,-11.28,-12.744,0.8684,100734.82
0.7334,0.105,0.0874,50.976,-0.549,-14.207,0.746,100734.81
0.8203,0.082,0.0132,30.122,3.537,-11.28,0.8245,100734.67
0.9487,0.0786,-0.2925,-19.573,19.024,-20.061,0.9959,100734.7
0.9038,0.0806,-0.3062,-0.915,14.451,-13.598,0.9576,100734.48
0.7065,0.0938,-0.1655,11.28,-7.805,-17.439,0.7317,100734.41
0.7266,0.0854,-0.0239,3.659,17.805,-23.171,0.732,100734.27
0.8516,0.0811,-0.0625,13.598,17.866,-29.573,0.8577,100734.38
0.8667,0.0923,-0.1382,23.415,3.11,-29.207,0.8825,100733.62
0.8945,0.1118,-0.1538,22.988,19.268,-22.744,0.9145,100733.79
1.0308,0.1338,-0.2373,0.549,20.061,-22.988,1.0662,100733.55
1.0024,0.1636,-0.3154,-20.61,0.183,-20.915,1.0636,100733.35
1.0107,0.2007,-0.2686,-5.61,15.061,-1.89,1.0649,100733.47
1.1016,0.2021,-0.2529,5.915,16.585,10.976,1.1482,100733.42
1.1562,0.2305,-0.2769,12.5,14.329,12.073,1.2111,100734.12
1.3628,0.3252,-0.2261,13.963,34.268,7.378,1.4192,100733.82
1.4922,0.2231,-0.0371,5.427,7.927,-18.659,1.5092,100734.31
1.0688,0.2202,-0.0254,-0.61,-19.268,-15.793,1.0916,100733.95
0.6846,0.0596,0.1177,47.927,-5.671,16.098,0.6972,100734.53
0.6973,0.0186,0.0854,78.11,-3.659,22.012,0.7027,100734.35
0.8706,0.0806,-0.1069,80.305,7.073,8.902,0.8808,100734.08
0.8462,0.0659,0.0537,98.476,-13.537,-8.415,0.8505,100733.34
0.8306,-0.0156,0.0386,101.402,-6.89,-17.378,0.8316,100733.58
0.9009,0.0645,-0.1436,113.354,-5.244,-28.963,0.9145,100734.27
0.9072,0.1245,-0.1738,140.915,22.073,-17.561,0.9321,100734.16
0.96,0.1353,-0.1353,161.402,43.841,-8.171,0.9788,100733.84
0.9399,0.0522,-0.0444,173.902,35.732,1.159,0.9424,100733.46
0.877,-0.0303,-0.0156,162.012,16.951,-10.122,0.8776,100733.68
0.999,-0.0605,0.0415,160.671,-4.634,-53.171,1.0017,100733.95
1.1123,0.0264,-0.1392,166.341,-3.232,-57.195,1.1213,100733.3
0.9922,0.0518,-0.0806,193.963,12.378,-22.683,0.9968,100733.19
0.9419,0.0854,0.0859,168.476,19.939,-3.963,0.9497,100733.23
0.9209,0.1865,0.0723,136.768,22.317,-0.976,0.9424,100732.51
1.041,0.1729,0.0142,139.329,16.159,-16.098,1.0554,100732.48
1.125,0.1372,-0.2109,132.256,5.0,-30.671,1.1528,100732.8
