ax,ay,az,gx,gy,gz,avm,pressure
0.9839,-0.1035,-0.1909,0.0,-2.073,0.915,1.0076,100762.09
0.9775,-0.1089,-0.1904,1.28,-3.963,1.037,1.0018,100761.77
0.9741,-0.1108,-0.1924,1.037,-2.134,0.732,0.9991,100760.68
0.9751,-0.1128,-0.1948,0.122,-0.732,0.549,1.0007,100761.11
0.9683,-0.1152,-0.2002,-0.183,-1.646,0.427,0.9954,100760.94
0.9722,-0.1118,-0.1997,-0.366,-0.061,0.366,0.9987,100761.3
0.9868,-0.1064,-0.1987,0.244,-0.671,0.183,1.0122,100761.85
0.9678,-0.1147,-0.1987,0.915,-2.744,0.244,0.9946,100762.48
0.9697,-0.1172,-0.1973,-0.671,1.22,0.427,0.9965,100761.85
0.9771,-0.1162,-0.1978,-1.28,1.585,0.061,1.0036,100762.13
0.9766,-0.1143,-0.2036,-1.524,0.549,0.61,1.0041,100761.95
0.9858,-0.1094,-0.1909,-1.22,0.549,2.195,1.0101,100761.59
0.9712,-0.1289,-0.1895,-1.037,0.061,1.707,0.9979,100761.95
0.9746,-0.1196,-0.1924,-1.402,1.098,1.951,1.0006,100762.55
0.9771,-0.1001,-0.2021,-2.073,0.793,1.28,1.0028,100762.13
0.9844,-0.0879,-0.2036,-2.683,-0.366,-0.122,1.009,100761.88
0.9712,-0.0938,-0.2046,-0.366,0.122,-1.707,0.9969,100762.42
0.9727,-0.1099,-0.1978,0.183,4.39,-1.159,0.9986,100761.25
0.9653,-0.1265,-0.186,-2.012,10.305,-0.854,0.9912,100761.18
1.0103,-0.1177,-0.1558,-5.976,16.341,-0.427,1.0289,100761.89
0.9941,-0.1196,-0.1616,-2.256,11.341,-3.293,1.0143,100762.45
0.9722,-0.1299,-0.1572,-1.098,12.866,-2.256,0.9933,100762.61
0.9941,-0.1216,-0.124,6.098,14.329,-0.122,1.0092,100762.22
0.9971,-0.0957,-0.1323,12.927,15.732,-4.268,1.0104,100763.17
1.0254,-0.1069,-0.1562,-7.012,9.634,5.854,1.0427,100762.22
1.0034,-0.0991,-0.1343,-5.488,3.659,0.061,1.0172,100762.31
0.9917,-0.063,-0.1118,0.549,4.634,-5.61,1.0,100763.25
1.0054,-0.0493,-0.1196,-3.963,-0.122,-4.329,1.0137,100763.48
0.9854,-0.0547,-0.1113,-10.427,0.427,-5.061,0.9931,100763.28
0.9858,-0.0669,-0.1216,-7.866,1.707,-5.061,0.9956,100763.73
0.9741,-0.0542,-0.127,-7.439,-6.463,-5.793,0.9839,100763.84
0.9756,-0.0425,-0.1157,-6.037,-8.659,-2.195,0.9833,100763.32
0.9756,-0.0537,-0.1182,-1.037,-5.793,0.305,0.9842,100762.78
0.9829,-0.0581,-0.1333,-3.78,-2.866,-0.793,0.9936,100762.49
0.9849,-0.0542,-0.1279,-5.793,-1.28,-1.768,0.9946,100761.7
0.9873,-0.0562,-0.1318,-2.073,-1.768,-1.159,0.9976,100762.42
0.9893,-0.0581,-0.1406,0.549,0.61,-0.366,1.0009,100763.1
0.9995,-0.0522,-0.1406,2.317,1.402,-1.098,1.0107,100763.34
0.9985,-0.0493,-0.147,2.561,-2.561,-0.305,1.0105,100763.05
0.9785,-0.0625,-0.1382,0.488,-1.585,1.098,0.9902,100763.34
0.9946,-0.0693,-0.1372,0.0,-1.585,1.829,1.0064,100763.29
0.9844,-0.0674,-0.1504,1.098,-4.634,1.341,0.9981,100763.13
0.9844,-0.0635,-0.1592,1.646,-0.732,1.22,0.9992,100763.28
0.999,-0.0605,-0.1802,6.159,1.28,-0.061,1.0169,100762.74
