ax,ay,az,gx,gy,gz,avm,pressure
1.0205,-0.0674,-0.1387,4.268,3.415,2.256,1.0321,100742.99
0.9888,-0.0801,-0.0962,5.183,1.341,2.5,0.9967,100741.98
0.9604,-0.084,-0.0923,0.549,-4.634,-0.366,0.9685,100742.2
0.98,-0.0801,-0.1318,-1.524,-5.854,-1.646,0.992,100743.22
0.9922,-0.0679,-0.1343,-1.951,-2.744,-1.646,1.0035,100741.9
0.9819,-0.0688,-0.1294,-1.585,-0.61,0.061,0.9928,100742.28
0.9849,-0.0713,-0.1279,-1.22,-0.122,0.732,0.9957,100742.05
0.9927,-0.0747,-0.1289,-1.037,-0.793,0.671,1.0038,100742.98
0.9922,-0.0723,-0.1284,-0.305,-0.305,0.305,1.0031,100742.68
0.9946,-0.0698,-0.1221,0.0,-0.671,0.793,1.0045,100743.21
0.9917,-0.0688,-0.1333,0.671,-1.524,0.183,1.003,100743.46
0.9814,-0.0708,-0.125,0.183,0.183,0.427,0.9919,100743.53
0.9946,-0.0708,-0.1289,0.0,0.305,0.366,1.0054,100743.34
0.9819,-0.0708,-0.1348,0.0,0.61,0.122,0.9937,100743.55
0.9771,-0.0786,-0.1284,-2.195,2.256,0.854,0.9886,100743.7
1.001,-0.0742,-0.1313,-1.707,0.427,1.463,1.0123,100743.46
0.998,-0.0688,-0.1279,0.549,-0.976,2.195,1.0086,100742.41
0.9902,-0.0718,-0.123,0.427,-1.28,1.707,1.0004,100742.12
0.9902,-0.0757,-0.1187,0.61,0.854,1.707,1.0002,100742.75
0.9888,-0.0718,-0.1294,0.732,-0.305,1.098,0.9998,100742.23
0.9849,-0.0781,-0.126,-0.427,-0.61,1.098,0.996,100742.59
0.981,-0.0767,-0.1299,-0.915,-0.549,0.549,0.9925,100742.85
0.98,-0.0791,-0.1294,-1.402,1.951,0.793,0.9916,100742.16
0.9683,-0.082,-0.1323,-0.305,14.817,3.902,0.9807,100742.02
1.0132,-0.0532,-0.1006,-0.61,-5.61,-2.744,1.0196,100743.89
1.0254,-0.0688,-0.1357,1.951,-32.195,-8.78,1.0366,100742.7
0.9785,-0.0645,-0.1494,4.573,-21.951,-11.037,0.992,100742.3
0.979,-0.0562,-0.1289,4.756,-1.768,-5.366,0.989,100742.59
0.9834,-0.0464,-0.1343,5.427,2.622,-4.39,0.9936,100742.1
0.9873,-0.0474,-0.1709,-6.098,-16.22,-13.11,1.0031,100741.62
1.0039,-0.063,-0.1499,-0.915,-15.061,-18.232,1.017,100742.21
1.0112,-0.0586,-0.1055,6.951,5.854,-13.354,1.0184,100742.42
1.0112,-0.0444,-0.1021,10.183,20.122,-6.341,1.0173,100742.93
1.0146,-0.0249,-0.1167,0.854,13.72,-2.805,1.0216,100743.48
