ax,ay,az,gx,gy,gz,avm,pressure
0.9941,0.0181,-0.0186,-1.22,-6.28,-2.622,0.9945,100760.23
0.9814,0.0161,0.0049,3.049,-3.598,-1.951,0.9816,100760.53
0.9995,0.0142,-0.0107,2.5,0.915,-1.341,0.9997,100760.36
1.0054,0.0063,-0.0088,2.744,1.341,-0.305,1.0054,100760.59
0.9932,0.0093,0.0034,2.134,-0.061,0.183,0.9932,100759.44
0.9946,0.0156,-0.0073,-0.305,-0.976,0.061,0.9948,100759.19
0.9976,0.0151,-0.0039,-0.61,0.366,0.61,0.9977,100759.35
0.9849,0.0117,-0.0059,-1.037,1.22,1.28,0.985,100759.48
1.002,0.0127,-0.0054,-0.244,1.341,0.366,1.002,100760.66
1.0063,0.0098,0.0029,0.0,0.793,0.671,1.0064,100761.44
0.9819,0.0112,-0.0078,-0.854,0.732,1.463,0.982,100762.01
1.001,0.0112,-0.0137,-0.671,0.122,0.0,1.0011,100761.47
1.0068,0.0117,0.0122,-0.488,-1.646,0.061,1.007,100761.17
0.9971,0.0122,0.0015,-2.927,-1.22,0.915,0.9971,100761.18
0.9932,0.0142,-0.0044,-2.866,-0.122,1.22,0.9933,100762.05
0.9897,0.0156,-0.0103,-2.5,-1.829,0.671,0.9899,100761.37
0.9946,0.0103,-0.0063,-2.134,-0.976,0.488,0.9947,100760.98
0.9927,0.0117,-0.002,-2.622,-1.585,0.976,0.9927,100762.16
0.9834,0.0122,-0.0176,-4.329,-2.439,0.305,0.9836,100760.57
0.9966,0.0142,-0.0259,-3.659,-3.72,-0.61,0.997,100760.12
1.0054,0.0151,-0.0176,-1.89,0.976,0.305,1.0056,100760.03
1.0029,0.0127,-0.0063,-1.28,1.951,1.28,1.003,100760.93
0.9937,0.0132,-0.0122,-1.768,0.366,1.463,0.9938,100760.77
0.9883,0.0117,-0.0264,-1.707,1.829,1.646,0.9887,100760.29
1.0005,-0.0288,0.0088,-5.976,0.305,3.841,1.0009,100761.28
1.0103,-0.0312,-0.001,-9.756,1.098,3.354,1.0107,100761.14
1.0024,-0.0366,0.002,-12.744,2.317,4.085,1.0031,100761.13
1.0073,-0.02,0.0405,-13.902,-0.244,1.585,1.0083,100760.54
1.0059,0.0239,0.0195,-22.134,-7.805,-2.744,1.0063,100760.2
0.9814,0.0483,-0.0435,-26.22,-8.232,-0.671,0.9836,100759.95
0.9829,0.0537,-0.0454,-18.537,2.805,2.256,0.9854,100760.62
0.9858,0.022,-0.0444,-12.866,10.183,2.927,0.9871,100760.72
0.9863,-0.0195,-0.0352,-9.39,7.988,0.488,0.9871,100761.18
1.0371,-0.0303,-0.0063,-6.768,1.829,-1.463,1.0376,100761.28
1.0396,-0.0542,0.0176,-7.866,-1.22,1.951,1.0411,100761.48
1.0161,-0.0415,0.0142,-12.744,-9.878,4.085,1.0171,100762.7
1.0757,-0.019,0.0181,-18.902,-11.341,6.829,1.076,100762.91
1.0122,-0.0298,0.0088,-22.866,-19.634,15.427,1.0127,100762.18
0.9033,-0.0347,0.0112,-24.634,-27.439,16.098,0.9041,100761.65
0.9585,-0.0225,-0.0156,-29.329,-22.439,5.244,0.9589,100761.03
1.042,-0.0366,-0.0923,-35.915,-10.427,3.537,1.0467,100760.28
0.9927,-0.021,-0.1001,-28.415,0.366,9.817,0.9979,100758.77
0.9414,-0.0283,-0.0444,-21.341,5.061,6.585,0.9429,100759.6
1.0254,-0.0166,-0.019,-22.561,-2.927,-2.256,1.0257,100759.35
1.0024,0.0132,-0.0957,-27.683,-3.476,-0.305,1.0071,100759.41
1.0508,0.0049,-0.0967,-17.744,22.744,1.768,1.0552,100759.37
0.9722,-0.0312,-0.0483,-7.561,34.207,10.488,0.9739,100759.28
0.9946,-0.0786,0.0713,-9.085,-10.0,7.378,1.0003,100760.03
0.9849,-0.0586,-0.0005,-11.585,-14.573,6.22,0.9866,100761.27
0.9775,-0.0464,-0.0591,-9.268,-11.463,6.524,0.9804,100760.86
0.9932,-0.0176,-0.0435,-0.793,-8.293,7.317,0.9943,100760.92
0.9321,-0.0449,-0.0552,1.707,0.061,9.878,0.9348,100759.77
0.9771,-0.0737,0.0146,10.549,0.61,4.634,0.9799,100758.16
1.019,-0.0488,0.0625,15.427,0.366,2.195,1.0221,100756.45
0.9751,-0.0435,-0.022,9.878,6.951,3.11,0.9763,100755.8
1.0225,-0.0874,-0.0894,15.671,20.732,1.951,1.0301,100754.95
1.082,-0.1323,0.0386,34.146,26.89,0.183,1.0908,100756.02
