ax,ay,az,gx,gy,gz,avm,pressure
0.9785,0.0156,-0.2056,2.805,6.524,-4.39,1.0,100744.67
0.9912,0.02,-0.2163,-1.037,2.561,-3.72,1.0147,100744.3
0.9849,0.0098,-0.2456,-1.768,-2.317,0.305,1.0151,100744.65
0.9756,-0.0093,-0.2905,3.659,-14.085,3.171,1.018,100744.88
0.9561,0.0098,-0.189,8.11,-15.0,1.707,0.9746,100744.73
0.9751,0.0039,-0.2002,-4.756,-8.72,0.061,0.9954,100745.33
0.9829,-0.0156,-0.2612,-8.598,-11.037,1.951,1.0172,100746.65
0.9575,-0.0117,-0.2246,-2.927,-11.89,2.5,0.9836,100746.37
0.957,-0.0059,-0.2422,-2.256,-5.0,1.22,0.9872,100745.67
0.9565,-0.0034,-0.249,-0.427,-7.195,1.951,0.9884,100745.17
0.9941,0.0015,-0.2456,-2.134,-16.28,4.695,1.024,100745.63
0.9683,-0.0103,-0.25,-5.61,-12.683,7.866,1.0001,100745.12
0.957,-0.002,-0.2852,-5.793,-4.512,7.805,0.9986,100744.84
0.9668,0.0083,-0.2886,-7.927,1.159,8.232,1.009,100745.61
0.9434,0.0078,-0.2773,-12.927,11.524,10.122,0.9833,100745.22
0.937,0.001,-0.2783,-15.0,11.341,11.22,0.9775,100744.91
0.8877,-0.0015,-0.2979,-16.037,11.951,8.293,0.9363,100744.92
0.9473,0.0068,-0.2637,-7.134,12.317,0.976,0.9833,100744.44
0.9448,0.022,-0.1958,-6.585,10.671,2.195,0.9651,100743.84
0.8828,0.0117,-0.2593,-10.915,12.927,-0.183,0.9202,100744.73
1.0317,-0.0259,-0.2808,-1.829,1.037,-6.951,1.0696,100744.67
1.022,-0.0186,-0.229,9.939,7.134,-1.89,1.0475,100745.46
0.9253,-0.0088,-0.1313,12.256,22.561,2.073,0.9346,100744.71
0.9883,-0.0059,-0.0874,-1.89,15.488,1.159,0.9922,100744.3
0.9248,0.0225,-0.2324,-16.402,29.939,-2.927,0.9538,100743.67
0.9624,0.0215,-0.1782,-1.951,23.72,-4.451,0.979,100743.75
0.9487,0.0195,-0.1689,-0.122,20.488,-3.476,0.9639,100743.34
0.9204,0.019,-0.1558,0.427,18.11,-4.207,0.9337,100744.0
0.9863,0.0322,-0.147,3.659,14.207,-5.0,0.9977,100744.24
0.9521,0.0361,-0.106,13.841,22.134,-0.61,0.9587,100744.81
1.0034,0.0303,-0.0615,20.854,27.927,-1.341,1.0058,100745.34
0.9834,0.0151,-0.0903,14.024,31.402,2.561,0.9877,100745.41
0.9155,-0.0156,-0.0112,17.012,13.476,0.61,0.9157,100744.81
1.0908,-0.0166,0.002,13.659,-17.561,-7.012,1.0909,100744.63
1.0049,-0.022,-0.0376,-0.549,-16.707,2.012,1.0058,100744.73
1.0122,0.001,-0.0405,-8.537,-22.378,-3.11,1.013,100744.57
1.0928,0.0186,-0.2363,-22.317,-38.598,-0.793,1.1182,100744.7
0.9229,0.0234,-0.147,-6.28,-5.488,9.634,0.9348,100744.75
0.9458,0.0557,-0.1123,7.866,-22.073,-1.22,0.9541,100745.3
1.0933,0.043,-0.0669,5.183,-1.463,-7.012,1.0961,100744.85
1.0029,0.0015,-0.0166,-0.305,19.329,-0.183,1.0031,100745.38
1.0273,-0.0156,-0.1006,-6.037,-13.72,-0.61,1.0324,100745.29
1.0225,0.0342,-0.1523,-11.89,-7.195,3.537,1.0343,100746.45
0.9409,0.0381,-0.1147,-27.134,6.037,4.451,0.9487,100745.99
1.0669,0.0229,-0.1738,-38.171,-0.061,-3.11,1.0812,100745.88
0.8911,-0.0015,-0.1748,-42.378,30.122,10.122,0.9081,100745.79
0.9141,-0.0557,-0.1216,-20.427,4.268,5.61,0.9238,100746.21
0.8691,0.002,-0.1523,-31.22,7.744,17.012,0.8824,100746.02
0.9531,0.0142,-0.084,-5.671,-8.963,16.28,0.9569,100746.28
1.1523,-0.0059,-0.0239,-2.5,4.634,14.085,1.1526,100746.09
0.8423,0.0186,-0.0415,-15.732,2.744,33.11,0.8435,100746.33
0.9795,0.0732,0.0,-10.488,-12.195,11.707,0.9822,100745.76
1.1279,0.0522,-0.084,-21.341,1.768,8.841,1.1323,100745.7
0.9214,-0.0239,-0.0933,2.195,8.415,28.476,0.9264,100745.54
0.978,-0.1045,-0.0479,39.939,-36.524,25.122,0.9848,100745.27
0.8774,-0.2148,-0.1011,34.024,-45.732,38.72,0.909,100745.58
1.0049,-0.2427,-0.1895,38.293,-67.073,17.134,1.051,100745.47
1.251,-0.2358,-0.2593,33.902,-59.939,0.122,1.2991,100745.34
1.3628,-0.165,-0.437,-1.768,-20.854,-16.341,1.4406,100745.98
1.2935,-0.2251,-0.3267,0.427,16.89,-4.268,1.3529,100746.11
0.8779,-0.2329,0.0347,52.073,-25.61,39.573,0.909,100746.98
0.6582,-0.0229,-0.0112,42.744,-73.049,24.451,0.6587,100746.51
0.7427,-0.0122,-0.356,-30.793,-42.805,7.988,0.8237,100746.66
1.0957,-0.2129,-0.6118,-62.439,-12.012,-0.244,1.2729,100745.54
1.0171,-0.1919,-0.6118,-38.171,-21.646,16.951,1.2023,100745.19
0.7549,-0.1372,-0.4131,-5.976,8.598,26.22,0.8714,100744.8
0.9648,-0.2759,-0.2974,4.695,15.427,7.317,1.0466,100744.74
0.9014,-0.2485,-0.3403,3.537,-40.244,10.244,0.995,100745.06
0.7266,-0.2524,-0.3501,2.5,-33.171,10.061,0.8451,100745.18
0.8794,-0.2456,-0.3691,4.024,-29.817,-5.061,0.9848,100745.02
0.9165,-0.2197,-0.4492,-3.232,-21.89,-3.415,1.0441,100745.12
