ax,ay,az,gx,gy,gz,avm,pressure
0.9937,-0.0103,-0.02,-0.244,-1.707,0.366,0.9939,100761.75
0.9878,-0.0146,-0.0186,-0.427,-0.793,0.793,0.9881,100761.29
0.9966,-0.0098,-0.0176,-0.183,2.012,0.793,0.9968,100760.93
0.9961,-0.0127,-0.0146,0.488,1.22,0.122,0.9963,100759.66
0.9961,-0.0093,-0.0293,0.793,-1.28,0.183,0.9966,100760.08
0.999,-0.0073,-0.022,-0.183,2.073,1.037,0.9993,100760.4
0.9951,-0.0127,-0.0146,-0.183,2.683,1.159,0.9953,100761.36
0.9927,-0.0127,-0.0151,-0.305,1.463,0.366,0.9929,100761.2
0.9951,-0.0103,-0.0166,0.183,2.378,0.366,0.9953,100761.93
0.9976,-0.0112,-0.0078,0.427,4.878,0.671,0.9977,100761.86
1.0137,-0.0068,0.002,0.244,5.061,0.305,1.0137,100761.7
1.0029,-0.0142,0.0063,-0.427,1.768,0.732,1.003,100761.84
0.9897,-0.0137,0.0088,-0.549,0.122,0.488,0.9899,100761.31
0.9854,-0.0098,0.0024,-0.427,-1.28,-0.793,0.9854,100760.04
0.9917,-0.0073,-0.001,-0.183,-0.061,-0.793,0.9917,100759.48
1.0,-0.0073,0.0034,-0.366,1.707,-0.305,1.0,100760.13
1.0132,0.002,0.0107,-1.524,-0.732,-0.183,1.0132,100759.91
0.9512,-0.0317,-0.0239,-15.061,-2.805,11.341,0.952,100760.21
0.8789,-0.1001,-0.0151,-23.963,34.878,32.439,0.8847,100760.91
1.0732,-0.02,0.0488,-17.195,18.232,17.378,1.0745,100759.99
0.9629,-0.0303,0.1274,-5.976,0.732,-3.72,0.9718,100760.19
1.0054,-0.0386,0.0005,5.244,-15.183,-3.293,1.0061,100760.17
1.0347,-0.0654,-0.0312,0.122,-5.671,4.695,1.0372,100760.3
1.0781,-0.063,0.0278,-13.11,13.598,8.902,1.0803,100760.26
0.9736,-0.083,-0.0088,4.39,-13.537,2.073,0.9772,100761.29
0.9565,-0.0713,-0.0024,1.768,-4.268,3.354,0.9592,100760.26
0.9658,-0.061,0.0244,-7.195,-5.0,5.671,0.9681,100759.63
0.9683,-0.0479,0.0352,-8.841,-2.378,5.061,0.9701,100759.85
0.9619,-0.0376,0.0547,-10.427,12.561,3.415,0.9642,100759.94
0.9854,-0.0386,0.0391,-7.439,11.829,3.354,0.9869,100759.99
0.9775,-0.0439,0.0479,-0.61,12.317,3.78,0.9797,100760.02
0.9438,-0.063,0.0757,1.159,9.451,3.354,0.949,100760.89
0.8975,-0.0684,0.1318,1.28,5.61,6.768,0.9097,100761.55
0.9048,-0.0776,0.1646,-0.183,0.122,3.293,0.9229,100761.8
0.9658,-0.1226,0.1665,13.841,14.024,0.122,0.9877,100762.09
1.0132,-0.1509,0.0093,37.012,25.976,-5.854,1.0244,100762.21
1.0659,-0.0957,0.0405,17.439,33.354,-15.915,1.071,100761.66
1.0547,-0.0293,0.103,-0.915,31.22,-13.293,1.0601,100760.54
1.1406,-0.0669,0.0073,-15.732,30.915,5.732,1.1426,100760.69
1.1387,-0.0781,0.0,-17.012,26.402,0.793,1.1413,100760.55
1.084,-0.0405,0.083,-13.293,7.927,-4.329,1.0879,100760.8
1.0054,-0.0391,0.1489,-6.768,-10.488,-0.061,1.0171,100761.24
0.9736,-0.0449,0.1553,-3.171,-12.744,-0.244,0.987,100761.59
0.9561,-0.063,0.1606,-6.463,-8.902,-1.402,0.9715,100761.33
0.9526,-0.0742,0.1685,-4.39,-9.024,-0.671,0.9703,100761.27
0.9507,-0.0796,0.1362,-0.732,-15.061,-2.134,0.9637,100760.39
0.9897,-0.0659,0.0996,3.049,-16.951,-3.598,0.9969,100760.72
0.9688,-0.0674,0.0884,7.134,-17.439,-0.488,0.9751,100762.22
1.0176,-0.0801,0.0645,6.22,-20.061,3.537,1.0228,100761.84
