ax,ay,az,gx,gy,gz,avm,pressure
1.0586,0.1641,-0.3042,-37.439,-27.378,-6.829,1.1136,100781.86
1.1309,0.1099,-0.1543,-32.5,-14.634,2.195,1.1466,100781.73
1.0967,-0.0103,-0.0615,-21.463,-8.659,7.866,1.0985,100781.41
0.9321,-0.1309,-0.1182,-2.866,-0.793,2.744,0.9487,100780.65
0.8618,-0.1606,-0.1035,10.305,19.268,-3.841,0.8828,100780.57
0.9482,-0.123,-0.0791,0.488,28.598,-2.744,0.9595,100780.41
0.9873,-0.0542,-0.1802,-9.695,17.622,2.683,1.0051,100778.7
0.9438,-0.0659,-0.1357,-3.659,8.841,6.28,0.9558,100778.16
0.8945,-0.0879,-0.1211,0.976,15.854,8.78,0.907,100777.52
0.9004,-0.0908,-0.1802,-0.244,28.841,9.817,0.9227,100777.41
0.9502,-0.1196,-0.2144,-5.793,28.659,7.744,0.9814,100777.32
0.9722,-0.105,-0.2217,-11.646,8.415,-0.488,1.0026,100777.87
0.9312,-0.082,-0.2109,-15.549,-9.451,-5.061,0.9583,100778.02
0.8828,-0.082,-0.1978,-15.671,-11.524,-4.512,0.9084,100777.53
0.9224,-0.0625,-0.2402,-16.159,-2.256,-6.159,0.9552,100777.66
1.0181,-0.0337,-0.3101,-14.512,5.183,-5.183,1.0648,100777.72
1.1377,-0.0034,-0.2983,-4.329,13.476,4.817,1.1762,100778.4
1.1279,0.0029,-0.3335,7.012,13.902,11.22,1.1762,100777.94
1.1113,0.0142,-0.3433,12.988,22.073,13.902,1.1632,100778.46
1.1968,-0.0742,-0.1353,10.793,22.195,10.244,1.2067,100777.73
1.1904,-0.1387,0.1724,17.744,-8.902,-5.915,1.2108,100776.7
1.0469,0.0215,0.2729,29.634,-25.671,-7.866,1.0821,100776.88
0.9658,0.3057,0.1968,29.512,-7.195,1.159,1.032,100776.8
0.9136,0.3101,0.0693,17.561,15.427,5.244,0.9672,100777.35
0.8584,0.0186,-0.0596,5.061,-16.585,-22.866,0.8607,100775.27
0.856,0.0415,-0.1079,10.488,0.549,-5.549,0.8637,100774.73
0.9395,0.0723,-0.1782,8.72,14.756,3.11,0.9589,100775.55
0.9678,0.0786,-0.1558,11.585,4.939,4.512,0.9834,100775.44
0.8667,0.0493,-0.1465,18.293,-4.878,12.866,0.8804,100775.11
0.8384,0.0293,-0.1743,18.537,3.232,20.427,0.8568,100774.73
0.9995,0.02,-0.1943,5.305,18.902,16.829,1.0184,100774.46
1.1948,0.0244,-0.2393,-13.11,25.0,16.402,1.2188,100775.95
1.2207,0.0479,-0.2222,-23.72,4.024,16.22,1.2417,100777.45
1.2285,0.1035,-0.1895,-28.171,-30.854,4.756,1.2473,100776.87
1.2964,-0.0288,0.1035,-28.659,-13.232,-1.28,1.3008,100776.55
1.2061,-0.1567,0.2324,-29.939,8.11,-5.915,1.2382,100775.79
0.9106,-0.1694,0.1372,-10.244,-18.11,-2.195,0.9364,100776.12
0.6797,-0.2178,0.103,0.976,-19.268,16.768,0.7211,100776.23
0.7505,-0.2358,0.0811,-13.537,10.854,21.402,0.7908,100775.95
0.8853,-0.1328,-0.063,-36.89,30.122,13.537,0.8974,100776.37
0.9346,-0.0923,-0.0981,-38.78,15.244,1.646,0.9442,100775.57
0.9531,-0.0737,-0.0425,-30.244,2.195,-7.866,0.9569,100775.96
0.9404,-0.1162,-0.0967,-22.439,13.049,-7.012,0.9525,100775.88
0.9473,-0.0908,-0.1821,-9.39,14.39,-1.402,0.9689,100775.46
