ax,ay,az,gx,gy,gz,avm,pressure
0.9116,-0.0713,-0.397,0.915,0.793,-0.305,0.9969,100868.59
0.9258,-0.0747,-0.3906,1.22,1.585,-0.854,1.0076,100868.06
0.9165,-0.0693,-0.3916,0.549,0.549,-0.061,0.9991,100867.55
0.9106,-0.0674,-0.397,0.549,0.61,0.244,0.9957,100867.9
0.9268,-0.0718,-0.3892,0.671,1.402,-0.183,1.0077,100867.91
0.918,-0.0674,-0.3872,-0.305,0.488,0.061,0.9986,100867.69
0.9097,-0.0659,-0.3896,0.122,1.341,0.122,0.9918,100868.12
0.9282,-0.0713,-0.3828,0.854,2.256,-0.427,1.0066,100867.98
0.9175,-0.0718,-0.3901,0.122,1.037,-0.061,0.9996,100867.72
0.9209,-0.0742,-0.3823,0.305,0.549,-0.366,0.9999,100868.78
0.9175,-0.0698,-0.3857,0.488,-0.061,-0.183,0.9977,100869.43
0.9189,-0.0698,-0.3828,0.793,2.073,-0.061,0.9979,100868.94
0.9219,-0.0713,-0.3828,0.183,0.732,-0.122,1.0007,100868.09
0.9219,-0.0693,-0.395,-1.098,-0.976,-0.061,1.0053,100868.69
0.9253,-0.0674,-0.3843,-1.037,-0.061,0.061,1.0042,100869.14
0.9146,-0.0669,-0.3779,-1.159,0.793,0.549,0.9918,100870.2
0.9248,-0.0625,-0.3813,-0.976,0.915,0.122,1.0023,100869.52
0.9277,-0.0625,-0.3838,-0.549,-0.366,0.366,1.0059,100868.91
0.9116,-0.0615,-0.3843,-0.61,-0.183,1.037,0.9912,100869.19
0.916,-0.0581,-0.373,-1.037,1.951,0.732,0.9908,100869.48
0.9219,-0.063,-0.3896,-1.585,1.463,-0.061,1.0028,100869.98
0.9209,-0.0791,-0.397,-0.061,0.671,-1.402,1.0059,100869.75
0.9272,-0.0713,-0.375,0.671,1.22,0.122,1.0027,100869.09
0.9185,-0.0625,-0.3784,-0.427,0.0,1.768,0.9953,100868.83
0.9326,-0.064,-0.3696,-0.427,-1.463,0.488,1.0052,100868.09
0.9263,-0.0664,-0.3804,-0.976,-2.317,0.854,1.0035,100867.88
0.9351,-0.0684,-0.373,-1.524,-2.988,0.427,1.009,100867.93
0.9238,-0.061,-0.3828,-2.317,-7.683,0.793,1.0019,100867.75
0.915,-0.0571,-0.4058,-1.463,-8.232,0.549,1.0026,100868.09
0.9492,-0.0649,-0.3774,-0.793,-9.512,0.549,1.0236,100868.97
0.9004,-0.0542,-0.4136,-4.024,-21.829,4.207,0.9923,100869.26
0.8481,-0.0562,-0.457,-2.866,-8.963,3.963,0.9651,100869.6
0.9424,-0.0708,-0.395,2.378,2.012,-0.488,1.0243,100869.35
0.9111,-0.0649,-0.4194,0.976,-9.939,1.646,1.0051,100869.18
0.8604,-0.0635,-0.436,1.646,-2.134,2.378,0.9666,100868.67
0.9131,-0.0693,-0.4155,2.439,7.256,-0.244,1.0056,100867.94
0.9219,-0.0806,-0.4116,1.89,-1.585,0.244,1.0128,100868.59
0.8931,-0.0757,-0.4302,-0.915,-4.39,1.463,0.9942,100868.11
0.9019,-0.0762,-0.4272,-1.22,1.402,0.793,1.0008,100867.25
0.9272,-0.082,-0.4043,-0.793,-2.622,0.915,1.0149,100867.84
0.9028,-0.063,-0.4302,-3.415,-11.524,3.963,1.0021,100868.29
0.8667,-0.0576,-0.4526,-4.024,-1.829,4.268,0.9795,100868.86
0.8994,-0.0654,-0.416,-0.915,7.378,1.402,0.9931,100869.05
0.8857,-0.0688,-0.4316,-0.671,1.159,1.037,0.9877,100869.42
0.9009,-0.0615,-0.4414,0.305,4.085,-0.854,1.0051,100868.26
0.9072,-0.0684,-0.4229,1.098,8.841,-0.671,1.0033,100868.1
0.9097,-0.0781,-0.4126,0.976,7.378,0.61,1.0019,100868.36
0.9268,-0.0732,-0.394,-0.427,14.329,1.402,1.0097,100868.55
0.9668,-0.0703,-0.397,-1.22,26.341,5.854,1.0475,100868.49
0.9409,-0.0903,-0.373,0.244,42.134,15.976,1.0162,100868.8
0.8472,-0.105,-0.2979,3.659,36.524,17.012,0.9041,100868.07
0.9229,-0.1055,-0.312,-0.488,28.902,6.829,0.9799,100867.98
1.0063,-0.0981,-0.2847,0.793,18.11,0.427,1.0504,100868.18
0.9639,-0.104,-0.2817,0.427,9.024,0.671,1.0096,100867.98
0.9365,-0.1055,-0.2773,0.061,5.915,0.854,0.9824,100867.58
0.938,-0.1104,-0.2744,0.671,6.037,1.037,0.9835,100867.52
0.9604,-0.1191,-0.2612,0.915,7.134,-0.488,1.0024,100869.06
1.0005,-0.1011,-0.2646,-0.732,3.354,-0.976,1.0398,100868.62
0.978,-0.0864,-0.3076,-2.561,5.366,3.11,1.0289,100869.05
0.8755,-0.0801,-0.3149,0.183,24.634,2.622,0.9339,100869.22
0.8574,-0.0791,-0.2554,8.659,46.463,-7.317,0.8981,100868.75
