ax,ay,az,gx,gy,gz,avm,pressure
0.9766,-0.0669,-0.2109,0.366,-0.366,0.366,1.0013,100796.23
0.9785,-0.0649,-0.21,0.183,-0.061,0.305,1.0029,100796.05
0.9731,-0.0664,-0.2114,0.122,-0.732,0.122,0.9981,100796.65
0.9727,-0.0635,-0.208,-0.122,0.61,0.549,0.9967,100796.24
0.9766,-0.0625,-0.2095,-0.061,0.671,1.22,1.0007,100795.8
0.981,-0.0645,-0.2095,0.427,0.244,0.854,1.0051,100796.22
0.978,-0.0684,-0.2017,-0.122,0.183,0.671,1.0009,100796.16
0.9707,-0.0703,-0.2036,-0.305,0.122,0.915,0.9943,100795.85
0.9736,-0.0732,-0.207,0.183,1.037,0.793,0.9981,100796.29
0.9844,-0.0698,-0.208,0.549,-0.427,-0.122,1.0085,100796.1
0.9746,-0.0635,-0.2148,-0.244,-1.646,0.122,1.0,100794.99
0.9697,-0.0649,-0.2114,-0.549,0.671,0.61,0.9946,100795.12
0.9795,-0.0713,-0.2026,-0.671,1.585,-0.427,1.0028,100796.58
0.9766,-0.0806,-0.2031,0.183,-2.622,-2.195,1.0007,100796.8
0.9736,-0.0713,-0.2114,1.037,-3.11,-2.744,0.9989,100796.25
0.9756,-0.0674,-0.2104,0.549,0.793,-1.341,1.0003,100796.05
0.9795,-0.0669,-0.2036,0.183,2.5,-0.427,1.0027,100795.07
0.9775,-0.0566,-0.2134,0.488,-1.159,-1.159,1.0022,100795.56
0.9746,-0.0498,-0.2163,0.549,0.976,-1.098,0.9996,100795.31
0.979,-0.0537,-0.2026,-0.244,4.39,0.0,1.0012,100795.75
0.979,-0.0591,-0.1963,-0.122,3.354,0.488,1.0002,100796.07
0.9761,-0.0508,-0.2095,0.671,-0.122,-0.061,0.9996,100797.17
0.979,-0.0518,-0.2056,0.061,0.488,0.366,1.0017,100796.39
0.9824,-0.0537,-0.2021,-0.366,0.61,1.098,1.0044,100796.66
0.9727,-0.0586,-0.2075,-0.244,-3.476,1.402,0.9963,100796.42
0.9688,-0.0635,-0.2095,-0.61,-3.293,1.341,0.9932,100796.45
0.9756,-0.0635,-0.2168,-0.061,-1.463,1.951,1.0014,100796.74
0.9805,-0.0679,-0.2124,0.183,1.463,2.805,1.0055,100797.8
0.9683,-0.0771,-0.2021,0.488,3.171,2.256,0.9921,100798.62
0.9741,-0.0718,-0.2031,0.244,2.805,1.341,0.9977,100797.76
0.9824,-0.0669,-0.2021,0.061,2.5,0.671,1.0052,100797.12
0.978,-0.0698,-0.2031,-0.122,1.463,0.183,1.0013,100797.0
0.979,-0.0654,-0.2021,-1.098,6.22,-0.244,1.0018,100797.16
0.9673,-0.0679,-0.1948,-1.707,8.476,-0.122,0.989,100797.44
0.9756,-0.0688,-0.1948,-0.793,8.841,0.305,0.9972,100797.75
0.9966,-0.0708,-0.1655,0.61,8.11,0.732,1.0127,100797.85
0.9844,-0.0552,-0.1855,1.768,1.524,0.732,1.0032,100797.32
0.9849,-0.0586,-0.167,1.585,1.341,2.073,1.0006,100797.29
0.9688,-0.0654,-0.1978,0.0,1.646,3.537,0.9909,100796.91
1.001,-0.0493,-0.1826,-1.037,20.61,6.098,1.0187,100796.37
1.002,-0.0732,-0.1167,0.122,20.732,7.622,1.0114,100796.22
0.9824,-0.0767,-0.1475,-0.305,2.317,5.0,0.9964,100796.12
0.9907,-0.0723,-0.1514,-0.488,5.793,4.817,1.0048,100796.27
0.9629,-0.0942,-0.1328,-0.793,6.585,4.085,0.9766,100796.62
1.0,-0.0972,-0.1245,1.89,0.915,0.732,1.0124,100796.77
0.9912,-0.106,-0.1401,0.793,-2.073,1.463,1.0067,100796.79
0.9663,-0.1035,-0.1509,0.427,-3.659,1.585,0.9835,100796.52
1.0034,-0.0669,-0.1543,9.024,-3.293,-1.829,1.0174,100796.43
0.9868,-0.0894,-0.1445,8.293,-0.549,-2.378,1.0013,100796.49
0.9712,-0.0898,-0.1484,2.683,8.598,-1.646,0.9866,100796.32
0.9893,-0.0776,-0.1294,3.415,15.305,-0.549,1.0007,100795.94
0.999,-0.0977,-0.1113,3.537,9.329,-0.549,1.0099,100795.89
0.9844,-0.0894,-0.1289,0.549,-1.159,-2.744,0.9968,100796.24
0.9927,-0.0737,-0.1416,-0.671,-5.183,-3.293,1.0054,100796.49
0.9741,-0.0757,-0.1533,0.549,-3.841,-1.098,0.989,100797.53
0.9902,-0.0801,-0.1265,3.049,7.805,-1.098,1.0015,100797.22
0.9966,-0.0718,-0.1201,2.195,4.512,-1.098,1.0064,100796.6
0.9858,-0.0732,-0.1274,1.829,-2.195,-0.671,0.9967,100796.64
0.9888,-0.0762,-0.1235,1.037,-3.598,0.0,0.9994,100795.68
0.9893,-0.0806,-0.1323,-0.122,-5.793,0.366,1.0013,100795.68
0.9863,-0.0801,-0.1406,-0.244,-7.317,-0.549,0.9995,100794.86
0.9897,-0.0718,-0.1304,-0.488,-7.744,-1.646,1.0009,100795.57
